RPKI filtering threshold,1413.8000000000002
Full feeder threshold,632088
rpki_invalids,pos,asn
1,196,42
2523,779148,174
4594,782152,209
18,782935,286
5193,809040,293
3298,513365,513
53,788379,553
0,125,559
4570,788344,680
4622,779488,701
0,823,714
0,119,766
4631,783545,852
121,787759,1103
0,4,1126
2539,461043,1140
4679,783378,1221
4595,780019,1239
0,0,1273
5148,807860,1280
19,768626,1299
5010,808284,1351
21,785946,1403
4897,793259,1798
0,149,1836
0,283,1853
4598,802981,1916
0,399,2018
0,30,2044
3,458,2116
0,855,2119
4650,783249,2152
4733,790047,2497
0,721,2500
90,5721,2516
4915,785175,2518
3,1778,2603
4709,794531,2613
0,558,2686
1,249,2854
0,623,2856
0,0,2857
5027,795428,2895
15,14212,2905
4602,783685,2914
20,776565,3130
648,153856,3233
4528,781578,3257
5002,793707,3267
5002,793695,3277
4615,803767,3280
4548,783196,3292
1,833,3301
4954,794708,3303
1,248,3327
4606,792965,3333
4551,782976,3402
3157,786577,3491
4619,785958,3549
4612,782422,3561
4885,790388,3741
0,1,3856
3384,780760,4181
5152,811763,4608
559,55023,4637
4776,807436,4739
35,235,4775
4781,796039,4777
8,1526,4780
5159,811944,4826
0,9,4844
0,1083,5056
0,8,5390
4635,787222,5392
4585,795516,5394
4648,787743,5396
1,1469,5400
0,24,5403
4673,787553,5413
0,1,5418
0,16,5430
0,71,5466
0,20,5503
0,19,5524
0,44,5583
20,2105,5588
4657,787894,5602
4573,776419,5645
4544,782726,5650
4616,783365,5769
0,15,6067
19,778791,6079
4536,782128,6082
1238,237088,6233
0,38,6391
4645,791390,6423
1701,779405,6453
995,71863,6461
320,191501,6539
4953,788846,6667
4636,799106,6720
8,542,6730
4763,787130,6762
3,2088,6774
0,6,6798
4611,784280,6830
0,161,6866
5045,811436,6881
4457,794578,6894
4607,784575,6908
4866,808159,6939
200,777153,7018
5068,794425,7195
4587,790646,7489
5053,785104,7500
5171,796717,7575
33,13128,7606
414,663421,7660
4958,797356,7713
0,357,7795
0,270,8075
4573,794719,8218
3509,786464,8220
4523,788711,8222
0,4,8224
0,72,8245
24,787322,8283
0,14,8319
0,34,8339
3,7256,8359
0,54,8365
0,19,8387
0,111,8422
4702,790495,8426
0,942,8447
33,785409,8455
0,60,8470
5115,804473,8492
1,805,8529
2,2087,8551
0,308,8560
4564,787714,8607
0,7,8648
0,47,8674
1,1094,8708
4936,799703,8758
0,0,8763
0,857,8781
0,10,8816
0,17,8821
0,33,8851
4615,788512,8896
1,55,8897
9,3507,8966
4675,789249,9002
0,5,9009
0,4,9026
0,66,9031
0,121,9063
0,0,9264
5,4016,9266
0,183,9268
5117,788224,9304
0,28,9318
54,5798,9505
17,1655,9583
0,416,9658
1576,145236,9902
9,603,9930
0,0,10102
0,201,10310
0,4,10848
4704,792045,11039
53,20365,11537
5022,796484,11686
5094,813816,11708
0,2,11995
0,78,12306
4759,801651,12307
3005,783191,12350
0,14,12355
0,0,12401
0,19,12414
0,8,12577
0,30,12605
4545,780271,12637
2,2877,12713
20,782737,12779
4529,789850,12859
0,2,12895
0,2,12902
125,36300,12956
0,7,12971
0,1080,12989
429,98965,13004
3138,755946,13030
0,10,13041
0,236,13101
0,68,13189
4545,790448,13237
0,160,13285
0,61,13703
0,12,13727
2,1878,13760
5071,793030,13786
5105,810003,13830
0,2,14026
5199,794581,14061
4670,783903,14361
4658,788594,14537
5017,817192,14630
0,2,14633
4635,802218,14840
22,800070,14907
5263,809156,15008
0,39,15133
4544,787339,15435
5006,799295,15547
8,777511,15562
0,133,15600
5014,800383,15605
0,17,15695
0,29,15699
0,52,15703
2,329,15830
0,70,15943
0,0,16004
0,100,16030
0,262,16086
1,362,16265
0,2,16298
0,1,16314
5052,799599,16347
0,11,16570
0,293,16637
0,13,16700
4605,787168,16735
0,48,17451
5168,819599,17639
5185,808606,18106
3678,682343,19016
5081,787835,19151
0,85,19551
5000,791468,19653
3179,783630,19754
54,21549,19782
4658,783762,20080
5160,807135,20205
0,82,20495
0,1,20504
27,784228,20514
1870,242289,20562
4953,800702,20612
0,11,20704
0,27,20751
5102,802466,20764
4671,789806,20811
4569,783081,20912
4685,789500,20932
0,136,20940
3077,786257,20953
0,124,21013
0,2,21099
4973,799949,21232
0,30,21263
3,1603,21320
0,2,21336
0,3,21360
0,395,21385
0,1,21478
5184,813411,22548
4583,785557,22652
0,68,22691
0,236,22822
4645,803548,23106
4627,791234,23367
5333,823787,23673
1476,102579,24115
3326,673436,24441
4902,803365,24482
5018,789436,24516
0,5,24592
0,68,24753
4633,792465,24875
0,1,24880
0,97,24953
4602,791887,24961
1,18,25061
4741,793685,25091
5153,807283,25152
4614,790102,25160
0,0,25178
4666,793101,25220
5122,805743,25227
0,502,25933
412,807565,26073
1,117533,26162
0,2,26415
0,178,26744
0,101,27257
5082,806460,27446
4739,804031,27678
4662,803242,28186
4692,811008,28220
4649,793584,28260
0,937,28283
5042,787592,28329
4614,803243,28571
0,17,28589
4931,797584,28634
0,6,28760
0,5,28788
1805,352905,28792
4670,794592,28917
4606,789780,29140
5063,795897,29222
0,2,29449
20,787562,29467
4678,790640,29479
4572,793208,29504
0,12,29527
0,48,29550
1307,348070,29608
5709,798316,29680
4552,787308,29686
4731,790503,29691
5,166,29838
5111,811713,30132
0,1855,30844
0,6,30892
22,786187,31019
16,462,31027
1,413,31042
0,0,31122
20,10148,31133
4562,783741,31313
0,2,31383
3736,724973,31424
0,2,31449
529,136858,31554
0,85,31727
4554,783634,31742
0,3,31800
3967,742789,32097
20,5064,32098
5064,783575,32354
0,22,32653
5147,807907,32709
2,2288,32787
0,59,32869
0,59,32934
1,554,33132
444,85916,33823
0,5,33845
0,4998,33891
106,510653,34019
4642,790462,34177
4704,789440,34224
0,18,34245
4975,802420,34288
0,38,34347
21,788256,34549
0,0,34681
0,5,34723
0,9,34790
4610,793503,34800
771,788921,34854
1883,409442,34872
4949,814267,34927
4574,790325,34968
94,329,35054
0,129,35228
4613,783626,35266
2,2371,35320
0,12,35332
4563,797284,35369
732,154892,35505
4612,790636,35619
0,342,35699
0,135,35708
5185,815508,36236
5127,807278,36351
0,12,36924
0,34,36968
0,98,37053
434,785361,37100
4898,806295,37239
4531,790069,37271
0,21,37314
