RPKI filtering threshold,576.4
Full feeder threshold,152548
rpki_invalids,pos,asn
0,0,42
109,168802,174
11,173678,209
2013,189809,293
1020,181756,513
3,177328,553
114,80969,559
3,177371,680
44,176251,701
0,293,714
0,19,766
641,177763,835
57,177601,852
773,190991,924
1,3658,1003
884,167290,1031
0,185158,1103
0,0,1126
0,179179,1140
6,187241,1221
0,177048,1239
0,16,1241
1039,177415,1273
760,187386,1280
1,176225,1299
162,187070,1351
0,176287,1403
2029,190245,1798
2222,188171,1828
0,22,1836
0,71,1853
2,22,2018
0,0,2044
0,0,2116
0,138,2119
0,0,2152
0,180259,2497
76,29541,2500
4842,194009,2516
1007,188401,2518
0,0,2603
45,189957,2613
0,10,2686
0,17,2854
0,54,2856
0,3,2857
1,172645,2914
0,0,3130
680,177950,3170
265,190328,3212
770,188316,3214
0,0,3216
0,109,3233
0,176981,3257
0,35,3267
0,114,3292
0,0,3301
0,0,3303
168,164467,3320
0,29,3327
257,189643,3333
0,177052,3399
0,177173,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
5,2017,4134
1412,186405,4181
0,3,4455
0,0,4608
0,16583,4637
16,224,4775
85,179967,4777
5,722,4788
0,0,4805
8,187520,4826
0,2,4844
0,10,4862
0,0,5390
0,1,5392
0,4,5394
0,90,5400
0,0,5403
0,31,5408
349,176721,5413
0,0,5430
0,7,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,68,5578
0,2,5583
0,27,5603
3,27,5610
0,176799,5645
1048,186859,6057
0,0,6079
1306,173673,6082
779,188375,6233
0,2,6325
0,2,6391
0,0,6423
185,176326,6453
675,178055,6461
1,177206,6667
0,14,6677
721,188535,6720
977,177562,6762
1,335,6774
0,0,6798
1,176455,6830
0,30,6866
0,0,6881
248,177993,6894
688,178394,6908
20,184970,6939
2,176181,7018
0,5746,7195
0,0,7500
1045,190223,7575
0,57521,7606
129,183833,7660
2934,182588,7713
0,40,7720
2,3883,7721
0,0,7795
1,98,8075
6,177117,8218
376,181429,8220
0,0,8224
0,0,8245
35,189733,8283
0,0,8289
13,190215,8298
0,3,8319
9,403,8359
0,13,8365
0,0,8387
0,43,8400
0,0,8422
1,177662,8426
0,139,8447
9,177376,8455
0,17,8470
0,0,8492
2,1004,8529
0,0,8551
0,0,8560
247,184671,8607
0,0,8648
0,0,8660
0,6,8674
0,111,8708
7,181974,8758
0,16,8763
80,397,8781
1,29310,8803
0,0,8816
0,5,8821
0,6,8851
0,0,8859
1344,194261,8888
151,177220,8896
32,646,8966
0,182992,9002
0,11,9009
0,0,9026
0,0,9031
0,0,9063
17,993,9121
0,28,9264
0,0,9266
1232,190113,9268
2703,189736,9304
0,0,9318
0,937,9505
18,311,9583
0,5,9658
91,28532,9902
1,136,9930
47,204,10075
0,124,10310
1946,190316,11039
0,396,11164
0,0,11403
2,7525,11537
0,0,11686
0,0,11708
0,0,12306
667,188146,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
117,187047,12637
0,0,12713
1,177479,12779
1,179415,12859
0,0,12895
0,10,12897
0,1,12902
0,0,12956
1102,188086,12969
27,63855,13004
219,177245,13030
0,2,13041
6,186793,13058
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
1,475,13335
0,0,13727
1286,178717,13760
1,179509,13786
6,187485,13830
0,0,14026
0,0,14041
949,179329,14061
11,101296,14315
0,0,14537
66,187555,14630
975,181300,14840
6,188117,14907
0,25,15133
0,62112,15280
667,189424,15435
720,188751,15547
2,171969,15562
0,0,15600
20,187593,15605
262,189771,15623
1,98983,15692
0,2,15695
0,4,15699
0,0,15703
78,221,15802
0,103,15830
0,14,15943
0,3,15962
0,1,16004
390,397,16010
0,0,16030
0,44,16086
0,0,16265
0,1,16298
0,0,16314
25,100896,16347
3,2690,16509
1263,193556,16552
0,10,16637
0,4,16700
1156,184602,16735
42,177989,17350
2754,192971,17639
10,190694,18106
1,366,18403
2021,180603,19151
132,186945,19529
1385,188878,19653
138,148359,19754
0,0,19782
1004,188161,20080
0,0,20130
129,183191,20205
4,809,20473
0,215,20495
0,1,20514
0,0,20562
143,188276,20612
0,0,20704
0,0,20751
9,178514,20764
18,177212,20811
129,186997,20912
229,189771,20932
0,37,20940
0,0,21013
0,0,21099
5,62961,21232
0,15,21263
2,8,21277
2574,190933,21282
0,231,21320
0,0,21336
0,0,21360
0,51,21385
0,0,21473
0,0,21478
6,186697,21700
0,11,21859
81,6322,22388
0,0,22548
