RPKI filtering threshold,749.0
Full feeder threshold,154161
1,190386,21700
0,11,21859
83,6434,22388
0,0,22548
140,178055,22652
242,182559,23106
1594,192281,23367
3100,198631,23673
1,279,23764
0,0,24115
0,48,24441
1597,192385,24482
913,183915,24516
0,2,24592
0,0,24753
0,12,24875
0,0,24880
0,0,24953
871,179813,24961
0,0,25061
1124,182571,25091
0,0,25139
12,193283,25152
171,179462,25160
0,0,25198
209,191529,25220
1,178086,25291
0,2,25933
0,2,26415
0,8,26744
0,0,27678
0,12,28000
2,182808,28186
0,394,28283
201,185955,28329
0,8,28352
1126,194523,28571
2932,198477,28624
0,0,28634
0,0,28760
0,0,28788
0,0,28792
2,190950,28824
3074,198309,28910
765,191364,28917
0,0,29049
1093,191668,29075
109,190526,29140
761,191911,29222
0,75,29357
0,0,29438
0,1,29449
1,188920,29467
147,191866,29504
0,1,29505
0,2,29527
0,0,29550
108,178249,29680
82,186190,29691
0,0,29838
0,0,30132
1,316,30844
0,3,30892
34,178290,30950
0,0,30997
0,0,31019
902,180123,31027
0,36,31042
846,180161,31122
1,991,31133
0,2,31313
0,1,31383
0,0,31449
0,0,31500
7,54027,31554
0,0,31727
135,191127,31742
0,0,31800
0,3435,32098
27,188180,32653
0,0,32709
0,0,32787
0,0,32869
0,31,32934
0,47,33132
2,190736,33185
0,3,33823
0,0,33845
1,178524,33874
0,2186,33891
1,193471,34019
0,0,34170
199,192057,34177
0,0,34224
0,0,34245
950,193430,34288
0,0,34347
691,179844,34549
0,1,34615
0,0,34723
0,2,34790
148,121188,34800
209,190645,34854
680,191842,34872
891,193526,34927
72,180845,34968
1,190712,35008
0,0,35228
76,178160,35266
13,189174,35280
0,3,35313
0,192,35320
0,0,35332
0,71809,35360
661,191970,35369
1,190432,35426
0,0,35505
139,190587,35598
1,181437,35600
1,518,35619
0,0,35699
0,511,35708
1,190579,35710
27,89,35753
0,177,35889
12,195003,36236
0,0,36351
1085,190068,36924
0,1,36968
0,0,37053
6,180898,37100
0,0,37239
59,183055,37271
0,0,37314
1390,187044,37468
0,0,37497
0,0,37546
0,0,37578
0,0,37640
0,0,37650
9,310,37662
0,0,37680
9,21123,37704
1096,192422,37721
21,188069,37989
1249,183981,38001
270,195580,38008
740,191173,38136
1016,192726,38173
0,22,38182
11,266,38195
2,591,38254
0,2,38496
0,0,38726
1264,193853,38880
13,191169,38883
0,22801,39107
1,193663,39120
1,179526,39122
0,0,39202
0,3,39273
1,180307,39351
288,191053,39384
28,61784,39591
8,732,39668
0,0,39821
0,21,39912
0,0,40387
2,188059,40630
0,0,40934
100,178897,40994
0,1,41028
637,191843,41047
0,0,41095
9,188102,41157
1,179147,41327
0,1,41617
1170,192837,41666
1215,185598,41722
14,80096,41805
0,1,41811
0,2,42275
19,196857,42473
3,190888,42541
0,78,42708
183,20775,42861
0,105,43100
0,0,43578
0,0,43733
0,1,44030
702,194175,44097
1272,192970,44103
3421,199676,44393
0,56,44684
0,0,45102
0,0,45352
212,185418,45437
1270,192329,45489
0,1,45494
0,285,45896
1464,190404,46450
738,191158,46997
1,178320,47147
698,189305,47251
1,191154,47692
127,183790,47787
75,181637,47957
1,178553,48070
0,0,48147
0,3,48237
706,191973,48362
1259,193079,48571
9,76438,48646
38,190608,48821
1,191257,48919
3,635,49134
0,4,49375
1097,193203,49420
705,191967,49432
1083,180229,49434
0,2,49463
3391,198935,49544
1,177920,49605
1228,185687,49673
15,31793,49709
1071,192186,49788
0,8,49835
106,179080,50300
810,191731,50304
0,0,50384
15,188945,50628
1,180548,50629
917,182676,50673
44,188171,50763
1,191671,50877
6,178053,51088
709,191890,51184
1050,89806,51185
0,3,51333
0,0,51375
5,190497,51519
1,191261,51786
0,1,51809
45,191798,51873
130,178110,52320
1380,187838,52468
1,138955,52694
0,69,52720
0,3,52814
7,190952,52863
258,192925,52873
0,5,52888
210,62658,53046
1254,194626,53070
0,10,53274
1380,190169,53427
0,9,53767
599,190994,53828
0,3,54054
0,28,54113
21,177708,54316
0,0,55222
0,0,55720
0,7,56381
1203,192522,56430
0,0,56444
1,178482,56457
1083,183429,56662
1332,192588,56665
0,158,56755
1430,195723,56910
1122,192300,56987
1084,192493,57111
0,19,57187
809,191756,57381
2,11911,57406
468,188569,57463
2719,182501,57695
1,191737,57777
7,190356,57821
1,179340,57866
1100,192460,58057
0,1,58280
879,192501,58299
1089,191679,58308
2394,193656,58511
0,0,58601
229,9989,58682
244,12369,58952
1,194233,59105
1575,195215,59238
0,0,59318
34,190656,59414
0,0,59514
744,180040,59605
0,7,59816
1,178605,59890
91,191780,59891
0,0,59919
0,16,60051
1,812,60082
0,27,60169
0,36,60171
0,1,60304
1,33797,60326
62,176290,60501
14,23027,60503
8,192578,60539
1,191301,60557
0,1737,60802
1,191641,60924
2837,194247,61138
1011,192603,61218
0,2,61232
11,60499,61292
0,50797,61374
0,32,61461
0,0,61568
1305,184526,61573
196,42883,61832
8,28468,61955
0,1,62166
3,192199,62167
0,2,62955
2,58643,63055
0,12,63516
0,2,63528
50,45547,63927
1482,184116,63956
0,1,64096
9,249,64115
0,1,64116
0,0,64134
718,181898,64475
0,2,131330
0,0,131477
0,42,132280
2,193939,132337
0,0,132825
1043,192045,132847
1797,194899,133210
0,0,133950
0,0,134363
0,0,134640
2946,197387,134823
0,0,135423
1219,189685,135895
2,10,136168
162,170657,136557
1,12,137367
663,32793,137409
2,115,137491
0,0,137818
718,190132,138064
0,53,138128
0,0,138195
5,200,139009
13,192423,139317
0,0,139589
0,1,140443
132,184927,140627
5,192682,140731
0,59780,140984
7,191807,141011
3,351,141237
0,191113,141776
0,0,142271
0,10,142289
1,2603,142553
1037,191679,148968
0,0,148976
1,191387,149794
8,25375,150286
1,191331,196621
0,2,197301
1,177943,197580
721,192232,198249
0,1,198290
70,190698,198385
0,0,199181
0,1,199324
3745,205549,199524
952,192089,199938
1,2,200020
4,787,200454
0,0,200612
0,0,200970
0,188057,202032
1,241,202297
899,192203,202365
0,1,202617
0,4,203201
0,0,203574
1203,193452,204028
2,193499,204092
0,0,204355
5,131778,204508
1,2875,205112
3,179078,205148
0,129123,205206
0,1,205488
1365,193316,205593
941,192594,206271
2,191522,206315
32,180612,206356
694,191809,206499
791,193446,207301
8,190982,207564
0,1304,207705
47,188123,207841
0,0,207910
12,178067,207934
0,2,207968
0,2,208189
711,192019,208431
0,0,208594
25,189378,208753
0,12,209097
15,176272,209102
23,191298,209306
699,127867,209650
92,190836,209718
0,187422,210312
936,192993,210633
0,11,210756
1,191141,210937
3,169851,211380
1152,192835,211398
1376,194480,211509
878,180317,211722
917,192545,212123
0,177667,212271
460,30721,212483
0,5,212635
3,190865,212828
1,2392,212934
1369,193327,213045
0,1,213050
11,191664,213151
8,444,262206
0,1,262507
0,1,262757
1132,192109,262791
1247,193293,263009
1140,194038,263152
1083,193431,263237
8,74198,263508
191,183111,263541
1103,180431,263702
9,188048,263945
1070,183891,264409
565,105533,264479
2515,187304,264845
3,21467,265187
92,178194,265721
0,116,266413
0,2,267056
423,183948,267613
0,2,268207
0,1,268551
0,5,268560
1152,192600,268976
10,60870,269956
9,61026,270014
100,182766,271253
0,0,271885
0,4,327754
5,185536,327804
0,0,327813
0,0,327872
0,0,327901
0,0,327960
13,9847,327983
0,1,327991
0,0,327992
0,0,328037
11,188106,328206
0,0,328220
1,29375,328266
0,0,328320
0,0,328474
0,21,328475
6,191233,328512
0,1,328575
0,0,328677
0,0,328730
0,1,328856
0,0,329035
0,1,393950
88,190471,394414
0,1,395880
1,6248,396390
927,180309,396998
683,178954,397131
0,1,397715
341,193103,398465
1,188810,399580
0,2,399728
