RPKI filtering threshold,1386.4
Full feeder threshold,636079
rpki_invalids,pos,asn
1,196,42
2545,784962,174
4577,788398,209
20,789038,286
5185,814770,293
1860,516942,513
98,795103,553
0,125,559
4597,794857,680
4581,786275,701
0,854,714
0,120,766
4598,790107,852
52,794176,1103
0,4,1126
2476,468053,1140
4642,789590,1221
4535,785869,1239
0,0,1273
5151,813492,1280
20,769771,1299
5051,813988,1351
22,791631,1403
5040,799304,1798
1,141,1836
0,284,1853
2828,808749,1916
0,398,2018
0,30,2044
3,458,2116
0,855,2119
4664,789367,2152
4698,796022,2497
0,727,2500
87,5719,2516
4078,790435,2518
0,1788,2603
4664,800946,2613
0,565,2686
1,252,2854
0,637,2856
0,0,2857
5040,801761,2895
48,14798,2905
860,785595,2914
22,782536,3130
693,156118,3233
4539,788060,3257
5037,799963,3267
5038,799951,3277
4869,809433,3280
4517,789292,3292
0,851,3301
4942,801137,3303
1,253,3327
4603,799434,3333
4596,789219,3402
1334,790632,3491
4663,792337,3549
4598,788644,3561
4656,796719,3741
0,1,3856
3338,786700,4181
5164,817940,4608
625,57124,4637
4340,812040,4739
102,573,4775
4750,802416,4777
3,1577,4780
5134,818150,4826
0,9,4844
0,291,5056
0,8,5390
4668,793644,5392
4595,793123,5394
4625,794144,5396
1,1422,5400
0,24,5403
4663,794064,5413
0,1,5418
0,16,5430
0,0,5459
0,72,5466
0,19,5503
635,90966,5511
0,19,5524
0,44,5583
20,2123,5588
4635,794318,5602
3993,655440,5645
4611,788970,5650
4600,789503,5769
0,15,6067
558,785500,6079
108,783310,6082
958,242318,6233
0,41,6391
4638,797065,6423
1613,785029,6453
726,73740,6461
336,192178,6539
5106,795380,6667
5150,820034,6720
8,531,6730
4669,789694,6762
4,2267,6774
0,6,6798
4600,790250,6830
0,160,6866
5096,817462,6881
4503,801003,6894
4505,789833,6908
4850,813908,6939
218,784048,7018
5108,803008,7195
4599,796331,7489
5153,792108,7500
5166,804203,7575
33,13114,7606
424,668197,7660
4855,803194,7713
0,367,7795
0,267,8075
4589,800848,8218
3184,792508,8220
4533,794649,8222
0,4,8224
0,72,8245
38,793870,8283
0,14,8319
0,35,8339
2,7046,8359
0,70,8365
0,19,8387
0,114,8422
4670,796470,8426
0,958,8447
28,791914,8455
0,62,8470
5078,810410,8492
4,776,8529
2,2216,8551
0,315,8560
4570,793943,8607
0,7,8648
4601,796522,8660
0,48,8674
2,1066,8708
5092,804882,8758
0,0,8763
0,762,8781
0,10,8816
0,17,8821
0,33,8851
0,8,8859
4645,794944,8896
1,53,8897
113,3331,8966
4583,801421,9002
0,5,9009
0,4,9026
0,66,9031
0,123,9063
0,0,9264
2,4118,9266
0,182,9268
5048,794187,9304
0,28,9318
18,5145,9505
14,1672,9583
0,390,9658
1540,168888,9902
8,575,9930
0,0,10102
0,201,10310
0,4,10848
4690,797851,11039
52,20540,11537
5045,801575,11686
5124,819778,11708
0,2,11995
0,80,12306
4654,807239,12307
2911,789267,12350
0,14,12355
0,0,12401
0,19,12414
0,8,12577
0,29,12605
4584,786627,12637
20,2892,12713
22,788280,12779
974,791927,12859
0,2,12895
0,2,12902
111,36450,12956
0,7,12971
0,1111,12989
504,99908,13004
2868,763104,13030
0,10,13041
0,156,13101
0,68,13189
4562,796123,13237
0,162,13285
0,37,13703
0,12,13727
1,1939,13760
5038,798201,13786
5125,815751,13830
0,2,14026
5192,800862,14061
4657,789824,14361
4650,794914,14537
5131,824464,14630
0,2,14633
4629,808967,14840
23,804383,14907
5297,814773,15008
0,39,15133
4566,793527,15435
5105,805857,15547
8,783143,15562
0,134,15600
847,797002,15605
0,17,15695
0,29,15699
0,52,15703
4,396,15830
0,70,15943
0,0,16004
0,100,16030
0,261,16086
1,357,16265
0,2,16298
0,1,16314
5050,805803,16347
0,11,16570
0,295,16637
0,13,16700
4640,793797,16735
0,139,17451
5140,817964,17639
5186,814484,18106
1974,390079,19016
5064,793846,19151
0,284,19551
5020,797147,19653
3281,789861,19754
53,21754,19782
4602,789788,20080
5159,812798,20205
0,110,20495
0,1,20504
25,796268,20514
1837,251817,20562
5098,806605,20612
0,11,20704
0,27,20751
5114,808681,20764
4663,795522,20811
4594,788549,20912
4615,795438,20932
0,136,20940
3045,792690,20953
0,123,21013
0,2,21099
5093,805255,21232
0,30,21263
0,1576,21320
0,2,21336
0,3,21360
0,396,21385
0,1,21478
5128,820813,22548
4607,791710,22652
0,67,22691
0,246,22822
4636,811135,23106
4610,796403,23367
5329,828543,23673
1403,105604,24115
1882,672196,24441
4574,808229,24482
5065,794909,24516
0,5,24592
0,68,24753
4352,712335,24875
0,1,24880
0,16,24931
0,96,24953
4587,798697,24961
1,18,25061
4633,798655,25091
4884,812635,25152
2786,789773,25160
0,0,25178
4652,799711,25220
5051,811745,25227
0,403,25933
437,813664,26073
0,118128,26162
0,2,26415
0,193,26744
0,129,27257
5108,812231,27446
4734,812215,27678
4630,810346,28186
7,2363,28220
4632,810283,28260
0,1024,28283
20,790730,28329
3375,809617,28571
0,17,28589
5018,812326,28634
0,6,28760
0,5,28788
1682,357441,28792
4673,798382,28917
4608,792037,29075
2687,793552,29140
4999,801979,29222
0,2,29449
22,793996,29467
4587,803109,29479
4595,799873,29504
0,12,29527
0,48,29550
1383,347791,29608
5884,804828,29680
2354,791431,29686
4628,796844,29691
5,168,29838
4915,817534,30132
0,2025,30844
0,6,30892
23,798012,31019
12,452,31027
1,419,31042
0,0,31122
12,9446,31133
4588,789648,31313
0,2,31383
3549,731900,31424
0,2,31449
588,137995,31554
0,85,31727
2636,787672,31742
0,3,31800
4083,746780,32097
23,4918,32098
5035,789308,32354
0,22,32653
4974,813482,32709
1,2290,32787
0,59,32869
0,59,32934
1,568,33132
480,87146,33823
0,5,33845
0,5095,33891
116,515963,34019
4635,796105,34177
5667,795159,34224
0,21,34245
5092,808608,34288
0,37,34347
22,794898,34549
5113,825302,34681
0,5,34723
0,9,34790
4874,807604,34800
4733,807162,34854
4885,809909,34872
5152,822936,34927
4592,796866,34968
0,126,35228
4589,789565,35266
491,87493,35267
2,2405,35320
0,12,35332
4558,802625,35369
684,145292,35505
4876,805735,35619
0,286,35699
0,116,35708
5175,821821,36236
5137,807171,36351
0,19,36924
0,34,36968
