RPKI filtering threshold,705.4000000000001
Full feeder threshold,641739
rpki_invalids,pos,asn
1,119,42
63,804799,174
2329,807310,209
35,806313,286
2355,829234,293
754,526754,513
1235,814885,553
0,125,559
2364,810661,680
2339,806466,701
0,882,714
0,143,766
2351,809862,852
39,810814,1103
0,4,1126
12,464226,1140
30,806990,1221
2002,805556,1239
0,0,1273
2370,829934,1280
35,805963,1299
1201,827186,1351
35,809637,1403
2413,814292,1798
2,149,1836
0,290,1853
629,827995,1916
0,398,2018
0,30,2044
6,457,2116
0,835,2119
2383,809038,2152
2389,816881,2497
0,743,2500
5,5860,2516
2090,810315,2518
0,1875,2603
2430,817006,2613
0,546,2686
0,263,2854
1,764,2856
0,0,2857
2424,815934,2895
18,16464,2905
355,807109,2914
36,804511,3130
192,288836,3214
135,150959,3233
39,806100,3257
2385,815208,3267
2386,815209,3277
2485,839322,3280
2357,809184,3292
0,859,3301
63,809714,3303
0,252,3327
2369,814274,3333
2320,807488,3402
1334,812232,3491
2363,807976,3549
2363,807568,3561
2597,812826,3741
0,1,3856
37,16283,4134
1143,806565,4181
2492,833403,4608
341,57945,4637
1247,826884,4739
8,1146,4775
2457,819170,4777
3,1601,4780
2422,830748,4826
0,9,4844
0,288,5056
0,8,5390
2369,809439,5392
850,811188,5394
2394,809844,5396
2,1436,5400
0,24,5403
2413,810091,5413
0,1,5418
0,17,5430
0,0,5459
0,73,5466
0,18,5503
253,107983,5511
0,20,5524
0,39,5583
4,2165,5588
2399,809853,5602
47,685518,5645
2347,808749,5650
605,807080,5769
603,163591,6057
0,16,6067
34,806721,6079
275,805647,6082
274,342964,6233
0,42,6391
2367,808948,6423
795,805997,6453
497,70312,6461
343,197268,6539
2557,811113,6667
2413,832204,6720
3,540,6730
2414,809535,6762
1,2340,6774
0,6,6798
2370,809671,6830
0,167,6866
170,825188,6881
2439,818088,6894
2324,809289,6908
72,825971,6939
54,805603,7018
2310,822547,7195
292,807719,7489
2461,810058,7500
2497,818401,7575
485,690443,7660
2085,818327,7713
0,381,7795
0,300,8075
2380,813028,8218
1937,813272,8220
0,4,8224
0,71,8245
40,811966,8283
0,14,8319
0,34,8339
7,7518,8359
0,66,8365
0,19,8387
0,116,8422
2449,811394,8426
0,1287,8447
96,809674,8455
0,63,8470
3269,822901,8492
1,230,8529
2,3057,8551
0,271,8560
596,563143,8607
0,7,8648
2420,811644,8660
0,48,8674
2,1357,8708
2461,818972,8758
0,0,8763
0,776,8781
0,10,8816
0,17,8821
0,47,8851
0,8,8859
1142,808821,8896
0,44,8897
6,3789,8966
2412,813204,9002
0,6,9009
0,4,9026
0,74,9031
0,151,9063
0,0,9264
1,2645,9266
0,181,9268
2377,812870,9304
31,4840,9505
3,1693,9583
2,436,9658
582,175547,9902
14,609,9930
0,0,10102
0,207,10310
2402,813826,11039
34,20826,11537
2387,828053,11686
2357,836018,11708
0,80,12306
79,817922,12307
416,808857,12350
0,14,12355
0,0,12401
0,18,12414
0,8,12577
0,27,12605
467,805483,12637
2,1704,12713
37,806858,12779
494,808283,12859
0,2,12895
0,2,12902
114,38470,12956
0,7,12971
85,119021,13004
1589,748048,13030
0,10,13041
0,149,13101
0,68,13189
1242,809431,13237
0,176,13285
0,11,13727
0,2083,13760
2398,825138,13786
2316,829675,13830
0,2,14026
2765,819687,14061
2365,809590,14361
2407,810984,14537
2494,836887,14630
2368,820882,14840
37,818765,14907
70,805429,15008
0,39,15133
900,807529,15435
2451,817869,15547
1,805362,15562
0,137,15600
2419,818686,15605
0,17,15695
0,29,15699
0,53,15703
2,617,15830
0,75,15943
0,0,16004
0,106,16030
0,236,16086
1,424,16265
0,2,16298
0,1,16314
2528,826481,16347
2397,815983,16552
0,11,16570
0,291,16637
0,15,16700
2373,812539,16735
6,944,16814
2765,834975,17639
1202,829596,18106
79,2727,18403
42,482693,19016
1517,812013,19151
2387,812858,19653
607,808979,19754
36,21747,19782
2356,809063,20080
2308,827235,20205
0,97,20495
40,810727,20514
651,217661,20562
2460,819286,20612
0,11,20704
0,27,20751
2489,820057,20764
2367,810752,20811
80,806489,20912
2389,810753,20932
0,136,20940
658,807383,20953
0,120,21013
0,2,21099
2418,818008,21232
0,31,21263
0,1585,21320
0,2,21336
0,3,21360
1,391,21385
0,45,21473
0,1,21478
2332,811262,22652
0,67,22691
0,239,22822
2430,830290,23106
2373,812662,23367
2531,841329,23673
576,102317,24115
1414,767872,24441
2034,831850,24482
715,812432,24516
0,5,24592
0,34,24753
2218,728031,24875
0,1,24880
0,95,24953
2426,813946,24961
1,24,25061
2388,813931,25091
680,825629,25152
510,809682,25160
0,0,25178
2444,816422,25220
0,138,25933
38,829712,26073
9,144532,26162
0,2,26415
0,218,26744
2311,826481,27446
2964,825820,27678
0,127,28000
