RPKI filtering threshold,153.20000000000002
Full feeder threshold,54924
rpki_invalids,pos,asn
0,0,42
460,64488,174
519,69450,209
388,66777,286
481,68002,293
354,51026,513
541,68115,553
0,12,559
533,67689,680
460,66557,701
0,91,714
0,17,766
466,67076,852
525,67850,1103
0,0,1126
0,0,1221
0,0,1239
466,66748,1273
484,69141,1280
457,66545,1299
503,69222,1351
464,66659,1403
460,69146,1798
478,67115,1836
0,49,1853
526,69766,1916
75,14313,2018
0,0,2044
0,0,2116
0,0,2152
461,67015,2497
26,18493,2500
463,73233,2516
469,69108,2518
0,0,2603
449,67480,2613
0,9,2686
0,14,2854
0,31,2856
465,69012,2857
0,0,2895
0,0,2905
473,66738,2914
0,0,3130
460,66717,3257
2,232,3267
502,69913,3277
0,122,3292
0,0,3301
0,0,3303
0,22,3327
496,69303,3333
0,0,3402
530,65199,3491
0,0,3549
0,0,3561
474,67414,3741
0,0,3856
468,69072,4181
0,0,4608
125,2645,4637
555,69632,4739
0,15,4775
461,66915,4777
0,0,4780
466,69363,4826
0,1,4844
0,0,5056
0,0,5390
0,5,5392
251,26402,5396
0,66,5400
0,0,5403
464,66873,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,0,5588
0,8,5602
218,41207,5645
0,0,5650
465,66715,5769
0,0,6067
0,0,6079
460,69113,6082
0,0,6083
451,67552,6233
0,0,6423
461,66548,6453
51,3984,6461
0,0,6539
467,67008,6667
766,70819,6720
0,98,6730
458,66841,6762
0,54,6774
532,65987,6830
6,11,6866
467,68956,6881
460,69079,6894
449,67671,6939
0,2,6968
10,66168,7018
0,0,7500
496,69383,7575
7,1276,7606
28,23566,7660
573,68147,7713
0,0,7795
6,59,8075
460,66955,8218
1028,69642,8220
0,0,8222
0,0,8224
0,0,8245
17,68865,8283
0,2,8319
0,0,8331
0,0,8339
0,442,8359
0,11,8365
0,0,8387
0,0,8422
462,67002,8426
0,93,8447
74,66988,8455
0,11,8470
0,0,8492
20,98,8529
0,0,8551
0,0,8560
448,67506,8607
0,0,8648
0,5,8674
0,29,8708
26,27674,8758
0,13,8763
0,23,8781
0,0,8816
0,0,8851
465,69031,8896
0,0,8897
0,0,8966
464,67209,9002
0,0,9026
0,0,9031
0,0,9063
0,25,9264
0,0,9266
0,26,9268
495,68965,9304
0,0,9318
5,140,9505
0,46,9583
0,3,9658
461,66644,9902
0,90,9930
250,27099,10026
460,66553,10102
0,93,10310
0,4,10474
0,1,10848
577,70198,11039
0,0,11403
62,2020,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
478,69332,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,0,12577
0,0,12605
462,67378,12637
0,0,12713
457,67432,12779
458,69059,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,327,12989
253,26512,13004
511,54838,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,229,13760
0,0,14026
0,0,14061
0,0,14361
0,0,14537
0,0,14633
460,69431,14840
482,69544,14907
0,0,15008
0,2,15133
473,69170,15435
468,69283,15547
22,66001,15562
0,0,15600
496,69612,15605
0,2,15695
0,3,15699
0,0,15703
0,51,15830
0,1,16004
0,2,16030
0,38,16086
0,0,16265
0,1,16298
0,0,16314
100,36540,16347
0,0,16570
0,6,16637
0,1,16700
589,70625,16735
0,0,17451
458,67851,17639
606,71129,18106
267,31883,19016
603,70651,19151
0,0,19551
563,70261,19653
465,63615,19754
0,0,19782
553,69203,20080
472,69257,20495
0,0,20504
0,1,20514
0,0,20562
479,67895,20612
0,1,20704
0,0,20751
557,69288,20764
461,66924,20811
464,69050,20912
545,69831,20932
0,19,20940
0,0,20953
0,0,21013
0,0,21099
252,27072,21232
0,8,21263
0,180,21320
0,0,21336
0,0,21360
0,85,21385
0,0,21478
465,66873,22652
0,0,22691
0,0,22822
509,68631,23106
449,67477,23367
0,0,23673
0,0,24115
549,69285,24441
503,69502,24482
471,69450,24516
0,1,24592
0,0,24753
464,67295,24875
0,0,24880
0,0,24953
0,0,25061
465,69126,25091
471,69234,25152
460,66721,25160
0,1,25178
464,69165,25220
0,0,25227
0,94,25933
0,30033,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
460,69453,28186
0,0,28220
0,0,28260
0,0,28283
498,68863,28329
552,70073,28571
0,7,28589
0,0,28634
0,0,28760
0,0,28788
468,68908,28917
0,1,28929
459,69026,29140
0,0,29222
