RPKI filtering threshold,834.8000000000001
Full feeder threshold,725274
rpki_invalids,pos,asn
0,126,42
44,907952,174
142,911580,209
1794,941242,293
2556,922387,513
29,915455,553
201,395164,559
115,913589,680
0,0,701
0,1158,714
0,144,766
1009,916148,835
68,914483,852
1016,184548,924
15,21942,1003
762,907751,1031
30,922547,1103
0,5,1126
56,549290,1140
30,914993,1221
30,915813,1239
0,151,1241
0,0,1273
1482,939047,1280
31,912361,1299
159,938850,1351
30,913466,1403
1578,916445,1798
2076,940347,1828
0,195,1836
0,299,1853
0,454,2018
0,22,2044
0,475,2116
0,818,2119
1521,915050,2152
44,919381,2497
2,626,2500
23,5509,2516
2499,919600,2518
0,2020,2603
32,920371,2613
0,553,2686
1,202,2854
6,824,2856
0,0,2857
33,913774,2914
1560,926496,3130
1035,915669,3170
635,940635,3212
1365,924347,3214
2741,922689,3216
30,174914,3233
37,921531,3257
234,920086,3267
31,913816,3292
0,889,3301
48,936887,3303
2455,914404,3320
0,270,3327
485,925007,3333
30,913151,3399
35,917068,3491
146,911496,3549
141,910794,3561
1489,918915,3741
0,1,3856
57,14614,4134
30,912567,4181
0,8,4455
2215,928556,4608
8,75405,4637
59,1708,4775
2428,926181,4777
32,6063,4788
0,12,4805
71,938740,4826
0,9,4844
0,82,4862
0,5,5390
143,912627,5392
693,918739,5394
2,1654,5400
0,23,5403
0,119,5408
1644,914217,5413
0,55,5430
0,0,5459
0,55,5466
0,15,5503
285,151242,5511
0,18,5524
1,432,5578
0,37,5583
1,473,5603
0,86,5610
34,910237,5645
1764,938135,6057
114,913973,6079
161,914259,6082
1400,924048,6233
0,158,6325
0,25,6391
2998,916288,6423
721,912533,6453
1009,914606,6461
98,913628,6667
0,62,6677
2580,941794,6720
2553,915074,6762
8,4954,6774
0,4,6798
29,912752,6830
3,188,6866
47,940068,6881
2352,921140,6894
1390,917928,6908
51,939051,6939
37,911934,7018
0,14461,7195
3135,941277,7500
2187,925873,7575
0,119069,7606
0,0,7660
2720,928400,7713
0,1,7720
1,3121,7721
0,371,7795
0,515,8075
424,915540,8218
262,921148,8220
0,3,8224
4,43,8245
137,919722,8283
56,223709,8289
68,941768,8298
0,12,8319
16,5869,8359
0,66,8365
0,17,8387
7,1204,8400
0,107,8422
62,916138,8426
1,1443,8447
34,916651,8455
0,79,8470
2759,926864,8492
6,2934,8529
5,3913,8551
0,312,8560
380,666928,8607
0,7,8648
1759,917918,8660
0,49,8674
1,1013,8708
60,941584,8758
0,0,8763
2,1112,8781
0,0,8803
0,16,8816
0,20,8821
0,82,8851
0,7,8859
2445,936421,8888
484,914879,8896
25,5271,8966
30,921170,9002
0,33,9009
0,2,9026
0,45,9031
0,131,9063
17,4463,9121
0,0,9264
7,175942,9266
2728,945364,9268
1171,920815,9304
0,6029,9318
0,2762,9505
12,2458,9583
2,507,9658
959,229245,9902
12,990,9930
8,1342,10075
0,347,10310
1369,917715,11039
0,5161,11164
0,26,11403
5,22941,11537
1273,930519,11686
0,6,11708
0,78,12306
909,919741,12307
298,914480,12350
0,5,12355
0,0,12401
0,24,12414
0,2,12470
0,16,12577
0,14,12605
199,913052,12637
3,897,12713
29,915625,12779
32,916658,12859
0,2,12895
0,54,12897
0,3,12902
15,49674,12956
2621,917270,12969
502,213125,13004
682,915694,13030
0,9,13041
53,938296,13058
0,135,13101
0,2,13150
0,55,13189
1507,917913,13237
0,198,13285
8,3962,13335
0,14,13727
718,917551,13760
45,925792,13786
43,913751,13830
0,2,14026
30,912824,14041
1968,921772,14061
483,912589,14315
1894,918298,14537
2846,928139,14630
2499,928500,14840
31,926035,14907
0,49,15133
4,195984,15280
1484,917968,15435
1465,942513,15547
4,912019,15562
0,162,15600
30,918732,15605
958,939690,15623
22,546137,15692
0,7,15695
0,27,15699
0,33,15703
0,352,15802
1,702,15830
0,129,15943
0,43,15962
0,0,16004
660,365159,16010
0,77,16030
0,246,16086
5,689,16265
0,2,16298
0,1,16314
493,916299,16347
1,7206,16509
1974,945971,16552
0,233,16637
0,18,16700
2726,918112,16735
1478,915759,17350
3356,942340,17639
126,943996,18106
0,3819,18403
2136,920949,19151
68,939192,19529
675,938786,19653
304,913464,19754
16,27841,19782
2454,915617,20080
86,939588,20130
77,939661,20205
0,632,20473
0,61,20495
50,913304,20514
0,3644,20562
314,943640,20612
0,16,20704
0,24,20751
378,922630,20764
117,916733,20811
2460,917188,20912
897,916554,20932
0,247,20940
0,169,21013
0,2,21099
656,924892,21232
0,66,21263
6,147,21277
0,2378,21282
0,1811,21320
0,2,21336
0,1,21360
0,212,21385
0,53,21473
0,1,21478
46,913150,21700
0,61,21859
8,18705,22388
2649,943110,22548
582,915709,22652
1507,935630,23106
379,913857,23367
3445,957151,23673
6,4656,23764
915,218214,24115
2,734,24441
4174,959151,24482
1154,924411,24516
0,9,24592
0,12,24753
0,364,24875
0,1,24880
0,42,24953
