RPKI filtering threshold,734.0
Full feeder threshold,643842
rpki_invalids,pos,asn
1,119,42
76,807963,174
2370,812194,209
23,811475,286
2356,834216,293
2440,817848,513
27,818256,553
0,124,559
23,812862,680
2352,811461,701
0,901,714
0,159,766
2355,814604,852
29,818013,1103
0,4,1126
9,457481,1140
24,814476,1221
377,809129,1239
0,0,1273
2448,834951,1280
24,811206,1299
1200,832390,1351
25,814495,1403
2423,818997,1798
0,180,1836
0,287,1853
0,400,2018
0,30,2044
7,455,2116
0,826,2119
2404,814073,2152
2423,824643,2497
0,734,2500
3,5155,2516
2088,814832,2518
0,1853,2603
2396,820429,2613
0,562,2686
0,269,2854
1,763,2856
0,0,2857
2403,820278,2895
24,13630,2905
364,812485,2914
22,809683,3130
169,284578,3214
128,155964,3233
1286,812877,3257
2370,819630,3267
2370,819628,3277
2484,842561,3280
2379,813990,3292
0,1104,3301
23,814959,3303
0,239,3327
2396,822790,3333
2343,812601,3402
1445,816713,3491
2371,812658,3549
2370,812121,3561
2572,817271,3741
0,1,3856
44,12897,4134
1745,812133,4181
2609,838265,4608
405,61590,4637
1222,832417,4739
16,1188,4775
2439,826172,4777
2,1579,4780
2487,836003,4826
0,9,4844
0,259,5056
0,8,5390
2357,814122,5392
1804,819219,5394
2384,814375,5396
2,1444,5400
0,24,5403
2367,814495,5413
0,1,5418
0,17,5430
0,0,5459
0,75,5466
0,18,5503
238,110235,5511
0,20,5524
0,43,5583
5,2000,5588
2390,814381,5602
1287,692664,5645
2354,813724,5650
1591,812914,5769
655,168578,6057
0,16,6067
2304,813869,6079
238,811113,6082
403,373771,6233
0,40,6391
2402,817945,6423
834,811513,6453
458,73271,6461
388,202272,6539
2512,815125,6667
2415,836627,6720
3,574,6730
2429,814115,6762
1,1955,6774
0,6,6798
2380,814538,6830
0,163,6866
2341,837617,6881
2408,825238,6894
1330,813222,6908
29,831043,6939
80,810769,7018
0,4309,7195
1430,813621,7489
2444,816578,7500
2540,822487,7575
0,83881,7606
552,695397,7660
2190,822875,7713
0,410,7795
0,295,8075
2402,817391,8218
2015,818173,8220
0,4,8224
0,61,8245
78,815033,8283
0,14,8319
0,33,8339
12,7573,8359
0,71,8365
0,19,8387
0,115,8422
130,813877,8426
0,1296,8447
118,812810,8455
0,62,8470
3235,827102,8492
1,222,8529
2,1462,8551
0,279,8560
2347,814290,8607
0,7,8648
2393,816085,8660
0,48,8674
0,1369,8708
2478,823449,8758
0,0,8763
0,830,8781
0,10,8816
0,17,8821
0,41,8851
0,8,8859
2346,815246,8896
0,43,8897
2,3534,8966
2425,817792,9002
0,6,9009
0,4,9026
0,74,9031
0,152,9063
0,0,9264
1,3238,9266
0,182,9268
2670,818295,9304
49,3545,9505
30,1951,9583
2,476,9658
706,159785,9902
14,751,9930
0,0,10102
0,280,10310
0,4,10848
2438,818267,11039
35,21019,11537
2406,832934,11686
2364,840904,11708
0,80,12306
11,822747,12307
426,813782,12350
0,8,12355
0,0,12401
0,19,12414
0,8,12577
0,29,12605
1426,811654,12637
1,1115,12713
26,812113,12779
345,812979,12859
0,2,12895
0,2,12902
132,41786,12956
0,7,12971
81,122604,13004
1610,751659,13030
0,10,13041
0,154,13101
0,68,13189
1712,814638,13237
0,176,13285
0,12,13727
1,2163,13760
2410,826218,13786
2340,834922,13830
0,2,14026
2832,825292,14061
2368,814612,14361
2379,815356,14537
2546,842557,14630
2387,827332,14840
27,824850,14907
114,810511,15008
0,39,15133
1547,813427,15435
2473,823823,15547
1,810800,15562
0,137,15600
2422,822557,15605
2383,820352,15623
195,478855,15692
0,18,15695
0,29,15699
0,54,15703
1,590,15830
0,75,15943
0,0,16004
0,106,16030
0,240,16086
1,456,16265
0,2,16298
0,1,16314
2507,830639,16347
2477,825080,16552
0,11,16570
0,257,16637
0,15,16700
2539,817292,16735
6,1080,16814
2693,851975,17639
240,833126,18106
0,1292,18403
70,378635,19016
2394,817651,19151
0,283,19551
2376,816910,19653
563,813858,19754
38,22683,19782
2397,813971,20080
2337,832417,20205
0,100,20495
27,815647,20514
665,218535,20562
2474,824100,20612
0,11,20704
0,27,20751
2458,824434,20764
2344,815388,20811
2364,814296,20912
2347,815173,20932
0,142,20940
671,812560,20953
0,120,21013
0,2,21099
2433,822524,21232
0,33,21263
0,1567,21320
0,2,21336
0,3,21360
1,381,21385
2813,839443,21412
0,44,21473
0,1,21478
2459,838865,22548
2320,816267,22652
0,68,22691
0,249,22822
2547,828898,23106
2369,817343,23367
2643,846793,23673
720,101671,24115
0,4,24322
1491,775416,24441
2093,836955,24482
827,819849,24516
0,5,24592
0,35,24753
1748,819051,24875
0,1,24880
0,22,24931
0,85,24953
2381,815858,24961
1,21,25061
2381,818490,25091
698,830819,25152
2340,815040,25160
0,0,25178
2402,820663,25220
