RPKI filtering threshold,832.2
Full feeder threshold,730962
rpki_invalids,pos,asn
0,126,42
37,916009,174
75,919585,209
1776,949173,293
2687,930328,513
27,923429,553
186,397322,559
27,921940,680
0,0,701
0,1170,714
0,147,766
1065,923941,835
69,921813,852
1058,185201,924
1,214015,945
26,946732,955
0,7,983
11,21768,1003
909,919416,1031
29,930677,1103
0,5,1126
17,553361,1140
26,923343,1221
32,923749,1239
0,154,1241
1061,923530,1257
0,0,1273
1418,947611,1280
26,920678,1299
142,947094,1351
23,921245,1403
1195,924236,1798
2231,948410,1828
0,187,1836
0,319,1853
0,452,2018
198,173561,2027
0,33,2044
1,520,2116
0,812,2119
1137,922819,2152
34,927787,2497
1937,931292,2500
7,4912,2516
2454,928016,2518
0,2049,2603
30,928249,2613
0,574,2686
1,198,2854
3,817,2856
0,0,2857
28,922121,2914
37,921532,3130
1214,923961,3170
811,948921,3212
27,929829,3214
2585,927444,3216
49,109498,3233
228,930267,3257
208,928238,3267
0,770,3292
0,883,3301
28,945158,3303
2281,922437,3320
0,305,3327
29,932602,3333
26,921228,3399
31,925126,3491
73,919536,3549
75,918850,3561
2141,927746,3741
0,1,3856
66,15351,4134
26,920535,4181
0,8,4455
2292,936943,4608
11,81915,4637
58,1629,4775
2492,934699,4777
28,6480,4788
0,12,4805
53,947025,4826
0,8,4844
0,80,4862
0,5,5390
90,947526,5392
0,21,5394
1,1641,5400
0,23,5403
0,117,5408
1675,922564,5413
0,55,5430
0,0,5459
0,54,5466
0,15,5503
48,150710,5511
0,18,5524
1,432,5578
2,38,5583
0,87,5610
30,918458,5645
1793,946382,6057
252,921434,6079
128,922561,6082
600,931257,6233
0,95,6325
0,37,6391
3244,949580,6423
593,920518,6453
1056,922849,6461
54,921718,6667
0,65,6677
2417,949967,6720
2362,923122,6762
3,4753,6774
13,194337,6777
0,4,6798
79,920831,6830
3,195,6866
27,948159,6881
2471,929486,6894
1443,926111,6908
27,947232,6939
33,920197,7018
0,14225,7195
2940,949033,7500
2220,934235,7575
37,120566,7606
574,749057,7660
2780,936532,7713
0,7340,7721
0,362,7795
0,538,8075
48,923338,8218
254,928705,8220
0,3,8224
4,44,8245
117,929691,8283
12,225046,8289
45,950157,8298
0,12,8319
7,5963,8359
0,65,8365
0,17,8387
4,1231,8400
0,109,8422
26,923487,8426
0,1491,8447
29,926831,8455
0,80,8470
2603,934559,8492
0,3281,8529
4,3779,8551
0,328,8560
319,738309,8607
0,7,8648
1807,926093,8660
0,46,8674
0,991,8708
0,240815,8714
43,949523,8758
0,0,8763
1,1145,8781
0,0,8803
0,18,8816
0,25,8821
0,103,8851
0,7,8859
119,943481,8888
504,923103,8896
20,5726,8966
27,929698,9002
0,32,9009
0,2,9026
0,46,9031
0,124,9063
21,4485,9121
0,0,9264
4,177360,9266
60,950430,9268
1802,929781,9304
4,1571,9505
18,2638,9583
5,518,9658
986,210133,9902
9,927,9930
10,1446,10075
0,342,10310
1534,925193,11039
0,5278,11164
2125,957046,11399
0,27,11403
4,22966,11537
1589,938529,11686
0,6,11708
0,78,12306
20,928415,12307
333,922829,12350
0,6,12355
0,0,12401
0,23,12414
0,2,12470
0,17,12577
0,14,12605
236,921318,12637
3,1095,12713
27,923630,12779
28,923725,12859
0,2,12895
0,53,12897
0,3,12902
50,920267,12956
2458,925386,12969
460,208593,13004
536,925553,13030
0,9,13041
29,946575,13058
0,141,13101
0,2,13150
0,55,13189
1647,926457,13237
0,187,13285
9,4229,13335
0,14,13727
800,925113,13760
1853,923814,13781
27,931998,13786
26,921778,13830
0,2,14026
26,919808,14041
1829,929259,14061
622,921611,14315
1991,926614,14537
2595,935611,14630
2444,938692,14840
28,934120,14907
0,49,15133
368,199084,15280
0,6,15301
1547,925751,15435
1503,950440,15547
4,920508,15562
0,164,15600
27,926985,15605
922,948063,15623
16,551260,15692
0,7,15695
0,27,15699
1,358,15802
1,748,15830
2,109,15943
0,43,15962
0,0,16004
717,366758,16010
0,70,16030
0,240,16086
5,695,16265
0,2,16298
0,1,16314
860,924709,16347
4,7504,16509
2615,958465,16552
0,229,16637
0,17,16700
2600,926356,16735
1404,924175,17350
132,4132,17557
3664,950732,17639
108,951495,18106
2047,928327,19151
46,947082,19529
698,947166,19653
244,921675,19754
16,28083,19782
2428,924033,20080
260,948161,20130
62,947896,20205
0,595,20473
0,60,20495
53,921728,20514
0,3612,20562
1527,953383,20612
0,15,20704
0,26,20751
27,930515,20764
102,925046,20811
2320,925364,20912
850,924495,20932
0,242,20940
0,172,21013
0,2,21099
544,932128,21232
0,63,21263
8,305,21277
0,2329,21282
0,1815,21320
0,2,21336
0,1,21360
0,210,21385
2200,951668,21412
0,57,21473
980,922235,21700
1,70,21859
3,18690,22388
2518,951390,22548
369,923435,22652
2439,946936,23106
452,922293,23367
3203,958832,23673
11,6960,23764
890,219052,24115
1,563,24441
4478,967198,24482
