RPKI filtering threshold,827.6
Full feeder threshold,729776
rpki_invalids,pos,asn
0,126,42
47,912652,174
67,917647,209
1524,946702,293
2610,926670,513
36,919872,553
150,380729,559
38,919919,680
0,0,701
0,1173,714
0,143,766
1066,921933,835
73,919555,852
1031,167785,924
5,114615,945
30,943621,955
7,21732,1003
812,920726,1031
33,927050,1103
0,5,1126
4,548232,1140
33,921290,1221
34,919994,1239
0,153,1241
1084,921410,1257
0,0,1273
1450,945116,1280
36,918692,1299
105,944869,1351
33,919427,1403
1544,922557,1798
1792,946090,1828
0,200,1836
0,317,1853
0,455,2018
178,160319,2027
0,33,2044
0,518,2116
0,817,2119
1495,921198,2152
46,925815,2497
2008,929215,2500
7,4916,2516
2445,925809,2518
0,2054,2603
38,924660,2613
0,565,2686
1,196,2854
2,828,2856
0,0,2857
35,919920,2914
55,919352,3130
1107,920980,3170
589,946451,3212
33,926145,3214
2498,927967,3216
45,167308,3233
39,928017,3257
211,925981,3267
36,919249,3292
0,874,3301
35,942428,3303
2230,920350,3320
0,304,3327
33,929137,3333
35,919318,3399
47,924250,3491
85,917582,3549
67,916849,3561
1765,924518,3741
0,1,3856
60,15103,4134
34,918308,4181
0,8,4455
2260,934691,4608
9,80439,4637
59,1676,4775
2444,932559,4777
24,5724,4788
0,12,4805
91,945159,4826
0,9,4844
0,81,4862
0,5,5390
88,946015,5392
714,922667,5394
2,1570,5400
0,23,5403
0,117,5408
1659,920465,5413
0,55,5430
0,0,5459
0,54,5466
0,15,5503
3,152341,5511
0,18,5524
1,433,5578
2,40,5583
1,479,5603
0,87,5610
39,916469,5645
1456,941000,6057
59,919200,6079
177,920397,6082
514,927456,6233
0,105,6325
0,40,6391
3219,947344,6423
537,918529,6453
1069,920895,6461
94,919676,6667
0,59,6677
2334,947387,6720
2336,921029,6762
4,4651,6774
2,187579,6777
0,4,6798
58,918915,6830
3,192,6866
34,945936,6881
2400,927403,6894
1438,922118,6908
33,944882,6939
37,918168,7018
0,14566,7195
2921,946984,7500
2232,932071,7575
10,116448,7606
484,760614,7660
2621,933444,7713
2,5489,7721
0,372,7795
0,523,8075
55,920469,8218
261,926469,8220
0,3,8224
4,43,8245
128,923100,8283
19,216373,8289
52,947619,8298
0,12,8319
16,5996,8359
0,66,8365
0,17,8387
2,1204,8400
0,108,8422
62,920806,8426
3,1456,8447
37,920185,8455
0,78,8470
2506,932742,8492
14,1475,8529
4,3778,8551
0,316,8560
308,740566,8607
0,7,8648
1756,922323,8660
0,49,8674
0,999,8708
0,230863,8714
52,947316,8758
0,0,8763
0,1158,8781
0,0,8803
0,18,8816
0,25,8821
0,85,8851
0,7,8859
93,941004,8888
522,920241,8896
28,7711,8966
34,927530,9002
0,33,9009
0,2,9026
0,46,9031
0,131,9063
26,4520,9121
0,0,9264
4,175916,9266
68,948347,9268
1524,926101,9304
4,1652,9505
13,2436,9583
5,515,9658
903,215867,9902
9,933,9930
3,573,10075
0,342,10310
1106,922030,11039
0,5234,11164
1700,954129,11399
0,27,11403
4,23093,11537
1341,936232,11686
0,6,11708
0,80,12306
36,921724,12307
302,920778,12350
0,5,12355
0,0,12401
0,23,12414
0,2,12470
0,17,12577
0,14,12605
211,918410,12637
17,1105,12713
35,919698,12779
34,920824,12859
0,2,12895
0,54,12897
0,3,12902
16,49281,12956
2379,922404,12969
476,201028,13004
99,919222,13030
0,9,13041
33,944125,13058
0,141,13101
0,2,13150
0,55,13189
1574,922482,13237
0,197,13285
7,4193,13335
0,14,13727
511,921752,13760
1807,921693,13781
37,929610,13786
33,919755,13830
0,2,14026
1748,925334,14061
552,918739,14315
1858,922490,14537
2488,932042,14630
2352,934327,14840
38,931956,14907
0,49,15133
2,192816,15280
1535,922503,15435
1498,948237,15547
4,918229,15562
0,163,15600
33,923026,15605
892,945811,15623
14,551091,15692
0,7,15695
0,27,15699
0,35,15703
1,356,15802
1,745,15830
0,106,15943
0,43,15962
0,0,16004
676,366330,16010
0,71,16030
0,243,16086
6,691,16265
0,2,16298
0,1,16314
244,920319,16347
2,7376,16509
2253,956538,16552
0,222,16637
0,17,16700
2427,924176,16735
1352,921906,17350
128,4051,17557
3700,948862,17639
113,950209,18106
2023,926017,19151
51,945169,19529
261,944218,19653
245,919618,19754
29,28190,19782
2263,921673,20080
91,945493,20130
62,945649,20205
0,634,20473
0,59,20495
58,919651,20514
0,3633,20562
172,949535,20612
0,15,20704
0,26,20751
35,928461,20764
132,921091,20811
2262,922945,20912
808,920790,20932
0,238,20940
0,172,21013
0,2,21099
122,928498,21232
0,64,21263
7,270,21277
0,2321,21282
0,1833,21320
0,2,21336
0,1,21360
0,214,21385
1857,948794,21412
0,55,21473
0,1,21478
33,919312,21700
1,65,21859
4,18801,22388
2324,948702,22548
172,921360,22652
2341,943367,23106
375,920024,23367
2981,956044,23673
8,4332,23764
845,221574,24115
2,575,24441
4497,968024,24482
