RPKI filtering threshold,1283.2
Full feeder threshold,585327
rpki_invalids,pos,asn
0,196,42
3942,731005,174
3950,732680,209
3903,734416,286
4251,759276,293
3990,741931,513
3966,744008,553
0,117,559
3975,740838,680
3948,731331,701
0,689,714
0,116,766
3947,733220,852
4080,743617,1103
0,4,1126
3957,733353,1221
3948,730766,1239
0,0,1273
4239,759694,1280
3916,727034,1299
4255,759159,1351
3958,741270,1403
4064,743389,1798
3985,736022,1836
0,254,1853
4093,753345,1916
37,25858,2018
0,28,2044
4,451,2116
3976,733373,2152
4019,739775,2497
2,691,2500
100,6111,2516
4055,733751,2518
2,1849,2603
3961,741206,2613
1,480,2686
0,240,2854
0,698,2856
0,0,2857
4072,746293,2895
19,15029,2905
3960,732806,2914
3921,730861,3130
3941,731610,3257
4064,744762,3267
4075,753443,3277
3943,732944,3292
2,760,3301
4388,741891,3303
0,292,3327
4089,744574,3333
3953,732351,3402
4071,742408,3491
3955,731695,3549
3951,732231,3561
4042,735530,3741
0,1,3856
3947,732401,4181
4256,762392,4608
407,57163,4637
4240,758234,4739
27,216,4775
4010,741240,4777
24,1350,4780
4245,758269,4826
0,7,4844
0,248,5056
0,5,5390
3951,732381,5392
3959,732869,5396
2,1351,5400
0,21,5403
3952,734664,5413
0,20,5430
0,77,5466
0,19,5503
271,54647,5511
0,17,5524
0,42,5583
31,1974,5588
3954,732566,5602
3936,726740,5645
3940,732693,5650
3951,733004,5769
0,15,6067
3949,733093,6079
3948,733613,6082
0,11,6083
3953,743733,6233
3958,742420,6423
3939,731826,6453
439,64418,6461
303,182288,6539
4047,735756,6667
4009,750444,6720
11,554,6730
4025,733336,6762
3,1622,6774
3964,734440,6830
0,140,6866
4262,759491,6881
3938,739247,6894
4235,758011,6939
0,3,6968
92,728180,7018
4115,730733,7500
4121,747150,7575
17,11959,7606
316,622007,7660
4249,749432,7713
0,360,7795
0,220,8075
3946,742686,8218
4411,737524,8220
3945,735223,8222
0,4,8224
0,52,8268
3920,737041,8283
0,13,8319
0,3,8330
0,118,8331
0,31,8339
5,6850,8359
0,54,8365
0,21,8387
0,108,8422
3959,736629,8426
0,1006,8447
52,731483,8455
0,59,8470
4099,750271,8492
1,1220,8529
4,1428,8551
0,309,8560
3953,732927,8607
0,7,8648
0,47,8674
0,845,8708
4089,749272,8758
0,0,8763
0,865,8781
0,11,8816
0,30,8851
3971,733584,8896
1,60,8897
17,3633,8966
3959,737270,9002
0,5,9026
0,63,9031
0,122,9063
0,24,9150
0,0,9264
0,2700,9266
0,169,9268
4073,735008,9304
0,36,9318
21,4612,9505
8,1645,9583
0,469,9658
896,124722,9902
0,360,9930
3968,735896,10026
0,0,10102
0,254,10310
0,102,10474
0,4,10848
4258,761763,11039
0,72,11403
32,18877,11537
3950,732440,11666
4112,757510,11686
4247,766178,11708
0,2,11995
0,73,12306
3972,749294,12307
3959,734623,12350
0,14,12355
0,0,12401
0,17,12414
0,6,12577
0,31,12605
4006,735903,12637
12,3797,12713
3947,735539,12779
3958,736111,12859
0,2,12895
0,2,12902
195,36191,12956
0,7,12971
1,1619,12989
496,102168,13004
3939,735101,13030
0,10,13041
0,271,13101
0,69,13189
3961,736946,13237
0,137,13285
0,54,13703
0,9,13727
4246,757925,13760
0,2,14026
4366,738475,14061
3973,733515,14361
3955,734120,14537
0,2,14633
595,154849,14840
4099,747259,14907
474,126981,15008
0,33,15133
3958,734764,15435
4085,748805,15547
0,727589,15562
0,129,15600
4398,743609,15605
0,17,15695
0,31,15699
0,57,15703
1,302,15830
0,0,16004
0,101,16030
0,295,16086
0,209,16265
0,2,16298
0,1,16314
4083,744616,16347
0,11,16570
0,322,16637
0,12,16700
4074,736962,16735
0,474,17451
4168,762759,17639
4316,761662,18106
2440,552006,19016
4065,736733,19151
0,67,19551
4064,741989,19653
4036,733379,19754
37,19972,19782
4073,733566,20080
0,97,20495
0,2,20504
4052,736188,20514
1073,176697,20562
4120,750679,20612
0,13,20704
0,27,20751
4075,745700,20764
3939,734104,20811
4014,739939,20912
3958,735629,20932
0,153,20940
0,1,20953
0,116,21013
0,2,21099
4088,749394,21232
0,24,21263
2,1427,21320
0,2,21336
0,3,21360
0,453,21385
0,1,21478
0,1,22548
3948,734845,22652
0,73,22691
1,226,22822
4169,753996,23106
498,131256,23367
4400,770623,23673
894,87134,24115
3544,673773,24441
4144,743191,24482
4121,739361,24516
0,6,24592
0,95,24753
3952,738600,24875
0,1,24880
0,30,24953
1,20,25061
3954,737742,25091
4276,762053,25152
3954,735221,25160
0,0,25178
3959,744220,25220
4095,748213,25227
3966,742193,25933
469,106075,26162
0,2,26415
0,208,26744
0,125,27257
4242,757258,27446
4141,747776,27678
3955,747639,28186
4094,754441,28220
3948,743602,28260
0,862,28283
3941,736927,28329
4096,754040,28571
0,17,28589
3799,738618,28634
0,5,28760
0,5,28788
4126,745956,28917
546,130813,28929
3945,735988,29140
4398,743539,29222
0,2,29449
3976,738131,29479
3967,744646,29504
0,10,29527
0,31,29550
759,314830,29608
4068,746553,29680
3967,734590,29686
3972,736045,29691
1,133,29838
4241,759796,30132
0,49,30733
4354,767265,30844
0,6,30892
4039,737501,31019
13,437,31027
0,409,31042
0,0,31122
7,9847,31133
0,2,31383
3956,744536,31424
2,3096,31500
0,70,31727
3957,733035,31742
0,3,31800
4239,762349,32097
3,3910,32098
0,10,32212
4050,732898,32354
368,100625,32653
4246,758370,32709
1,1828,32787
0,61,32869
0,51,32934
1,722,33132
0,5,33764
0,5,33845
1,4655,33891
1604,372873,34019
3954,735417,34177
3936,735590,34224
0,21,34245
4105,751813,34288
0,10,34305
0,25,34347
11,740119,34549
0,9,34790
4386,741370,35054
0,131,35228
3954,733029,35266
1,2305,35320
