RPKI filtering threshold,1406.2
Full feeder threshold,597290
rpki_invalids,pos,asn
0,196,42
4421,748913,174
4451,754807,209
0,752757,286
4725,778770,293
2574,482007,513
28,762103,553
0,117,559
4470,758413,680
4443,753046,701
0,777,714
0,120,766
4440,755025,852
172,757114,1103
0,4,1126
1071,281245,1140
4447,754925,1221
4418,752298,1239
0,0,1273
4698,779691,1280
4389,747513,1299
4710,778154,1351
0,759101,1403
4456,765664,1798
4520,758702,1836
0,249,1853
4498,774747,1916
27,25153,2018
0,29,2044
2,463,2116
3,836,2119
4453,754946,2152
4514,761115,2497
2,700,2500
95,6027,2516
4661,755138,2518
2,1780,2603
4487,763925,2613
0,500,2686
0,245,2854
0,699,2856
0,0,2857
4673,764124,2895
9,16122,2905
4447,754888,2914
335,748432,3130
4447,753743,3257
4674,762487,3267
4674,762486,3277
4444,754529,3292
0,778,3301
4881,764818,3303
0,181,3327
4461,762085,3333
4446,754062,3402
4652,758942,3491
4471,753558,3549
4465,754096,3561
4592,759705,3741
0,1,3856
4436,754036,4181
4764,782420,4608
500,57041,4637
4754,777414,4739
29,225,4775
4549,764865,4777
14,1430,4780
4703,777255,4826
0,6,4844
0,252,5056
0,7,5390
4472,756716,5392
0,74,5394
4469,756919,5396
1,1422,5400
0,21,5403
4489,757339,5413
0,1,5418
0,20,5430
0,77,5466
0,19,5503
341,74628,5511
0,17,5524
0,40,5583
23,1941,5588
4462,756723,5602
4432,744429,5645
4434,754326,5650
4446,754580,5769
0,15,6067
4434,754601,6079
4438,755470,6082
0,11,6083
1070,226841,6233
4466,764485,6423
4452,753225,6453
460,61022,6461
361,186827,6539
4672,758094,6667
4527,767764,6720
9,540,6730
4507,754940,6762
2,2110,6774
4457,755991,6830
1,142,6866
4721,779567,6881
4417,762823,6894
4697,777331,6939
0,3,6968
173,749517,7018
4728,755792,7500
4746,768667,7575
8,12583,7606
390,641924,7660
4840,768338,7713
0,348,7795
0,215,8075
4468,764696,8218
5031,758685,8220
4463,757735,8222
0,4,8224
0,97,8245
127,754869,8283
0,14,8319
0,121,8331
0,31,8339
1,6974,8359
0,55,8365
0,21,8387
0,110,8422
4469,759204,8426
2,951,8447
78,753388,8455
0,55,8470
4677,771889,8492
1,977,8529
1,1468,8551
0,312,8560
4457,757160,8607
0,7,8648
0,48,8674
1,1092,8708
4700,770864,8758
0,0,8763
0,1091,8781
0,11,8816
0,17,8821
0,31,8851
4465,757771,8896
1,56,8897
17,3802,8966
4469,759080,9002
0,4,9009
0,5,9026
0,68,9031
0,116,9063
0,0,9264
2,2717,9266
0,201,9268
4675,756985,9304
0,36,9318
129,4331,9505
15,1746,9583
1,403,9658
1327,125122,9902
0,364,9930
0,0,10102
0,195,10310
0,101,10474
0,4,10848
4721,781656,11039
0,79,11403
37,19632,11537
4635,769122,11686
4706,785254,11708
0,2,11995
0,77,12306
4484,770748,12307
4476,756228,12350
0,14,12355
0,0,12401
1,21,12414
0,7,12577
0,31,12605
4449,753918,12637
12,4981,12713
0,753318,12779
4432,758571,12859
0,2,12895
0,2,12902
148,36693,12956
0,7,12971
0,955,12989
410,93616,13004
3897,728061,13030
0,10,13041
0,258,13101
0,68,13189
4472,759050,13237
0,136,13285
0,62,13703
0,12,13727
0,1854,13760
4712,780116,13830
0,2,14026
5041,762885,14061
4486,755029,14361
4459,758450,14537
4677,768317,14630
0,2,14633
4458,765522,14840
4475,768655,14907
477,131070,15008
0,35,15133
4441,757268,15435
4705,769937,15547
162,749113,15562
0,130,15600
4901,766716,15605
0,17,15695
0,32,15699
0,35,15703
4,309,15830
0,49,15943
0,0,16004
0,108,16030
0,291,16086
0,285,16265
0,2,16298
0,1,16314
4598,766525,16347
0,11,16570
0,326,16637
0,12,16700
4502,757725,16735
0,535,17451
4757,777194,17639
4916,783303,18106
3576,640111,19016
4662,758721,19151
0,411,19551
4629,764153,19653
4426,754847,19754
78,20833,19782
4487,754710,20080
0,94,20495
0,2,20504
4759,764320,20514
1284,222715,20562
4765,772303,20612
0,12,20704
0,27,20751
4654,770213,20764
4490,758384,20811
4463,758772,20912
4466,758275,20932
0,157,20940
0,1,20953
0,120,21013
0,2,21099
4697,771005,21232
0,28,21263
9,1470,21320
0,2,21336
0,3,21360
0,371,21385
0,1,21478
4445,756646,22652
0,72,22691
1,218,22822
4571,770462,23106
482,128704,23367
4889,791458,23673
1431,92818,24115
0,0,24441
4850,766214,24482
4763,760990,24516
0,6,24592
0,76,24753
4476,760990,24875
0,1,24880
0,14,24931
0,86,24953
1,19,25061
4514,762018,25091
4731,781223,25152
4464,759541,25160
0,0,25178
4483,766754,25220
4656,770273,25227
4463,762805,25933
0,108090,26162
0,2,26415
0,207,26744
0,126,27257
4696,776044,27446
4596,777073,27678
4471,770243,28186
4482,778061,28220
4458,764957,28260
0,900,28283
4457,763203,28329
4463,775686,28571
0,17,28589
4332,759618,28634
0,5,28760
0,5,28788
4722,768355,28917
495,132362,28929
4470,758437,29140
4927,766576,29222
0,2,29449
4476,761043,29479
4462,766893,29504
0,10,29527
0,37,29550
1126,332885,29608
5433,768036,29680
4466,756977,29686
4469,758505,29691
1,137,29838
4709,779966,30132
0,44,30733
4584,766263,30844
0,6,30892
0,754630,31019
14,441,31027
0,402,31042
0,0,31122
12,10848,31133
0,2,31383
3502,702903,31424
0,4,31449
1,3402,31500
0,74,31727
4446,754523,31742
0,3,31800
4004,716520,32097
3,4973,32098
0,25,32212
4618,754352,32354
335,103342,32653
4707,777307,32709
1,1908,32787
0,60,32869
0,48,32934
1,572,33132
0,5,33764
0,11,33823
0,5,33845
1,4823,33891
1759,381260,34019
4476,759634,34177
4501,756774,34224
0,19,34245
4709,773541,34288
0,10,34305
0,29,34347
0,762090,34549
