RPKI filtering threshold,679.8000000000001
Full feeder threshold,673300
rpki_invalids,pos,asn
0,119,42
163,821272,174
155,825391,209
26,826203,286
1517,850458,293
1411,833771,513
24,831848,553
0,126,559
24,828056,680
2008,826190,701
0,943,714
0,159,766
51,827569,852
25,839602,1103
0,5,1126
6,486869,1140
43,835465,1221
44,59191,1239
0,0,1273
2144,857254,1280
19,826103,1299
1041,849386,1351
24,835239,1403
2199,839004,1798
0,164,1836
0,281,1853
0,405,2018
0,34,2044
2,490,2116
0,836,2119
1075,828398,2152
27,847648,2497
0,728,2500
8,5832,2516
1044,829099,2518
0,1753,2603
1487,835813,2613
0,567,2686
0,281,2854
1,897,2856
0,0,2857
2072,836161,2895
20,15976,2905
221,827437,2914
23,822989,3130
242,827577,3170
164,211162,3214
85,156640,3233
30,826740,3257
1266,834732,3267
1299,834764,3277
1963,856295,3280
44,826885,3292
0,1095,3301
1616,855036,3303
2013,827899,3320
0,236,3327
2071,844163,3333
198,826441,3402
178,828564,3491
148,825364,3549
155,824862,3561
2214,831820,3741
0,1,3856
45,12887,4134
1001,826627,4181
2337,864109,4608
7,66306,4637
766,848656,4739
31,1265,4775
2078,852415,4777
25,856606,4826
30,847381,4842
0,9,4844
0,278,5056
0,7,5390
271,826896,5392
853,834185,5394
2027,828972,5396
1,1547,5400
0,24,5403
1091,828287,5413
0,1,5418
0,19,5430
0,0,5459
0,68,5466
0,19,5503
200,107115,5511
0,20,5524
0,42,5583
1,632,5588
2031,828982,5602
63,820961,5645
946,827347,5650
322,176418,6057
0,15,6067
145,827072,6079
235,826096,6082
358,377297,6233
0,130,6325
0,41,6391
1847,829381,6423
375,826277,6453
661,110748,6461
370,207659,6539
1688,829614,6667
2097,858908,6720
3,591,6730
2084,829022,6762
2,3031,6774
0,6,6798
32,827651,6830
0,167,6866
212,851277,6881
1691,835839,6894
1056,828080,6908
32,847849,6939
115,825739,7018
0,6079,7195
2119,815163,7489
2108,852949,7500
2328,846513,7575
0,88354,7606
496,710221,7660
1451,837236,7713
