RPKI filtering threshold,927.6
Full feeder threshold,764017
rpki_invalids,pos,asn
0,126,42
71,918073,174
82,925662,209
1172,952716,293
2055,933857,513
42,927959,553
839,451157,559
44,928023,680
0,0,701
0,1188,714
0,147,766
2220,931226,835
92,927895,852
2132,944349,917
12,551960,945
42,950717,955
0,8,983
2,21333,1003
825,930444,1031
42,935103,1103
0,5,1126
12,556964,1140
42,929040,1221
49,927533,1239
0,156,1241
1057,928935,1257
0,0,1273
1145,951342,1280
43,927078,1299
96,951234,1351
43,928122,1403
0,21,1798
1260,952569,1828
0,195,1836
0,312,1853
0,453,2018
42,953291,2027
0,33,2044
0,529,2116
0,1053,2119
869,928420,2152
59,933700,2497
1685,936153,2500
7,4818,2516
2075,933763,2518
0,1962,2603
43,932580,2613
0,590,2686
1,176,2854
3,772,2856
0,0,2857
44,927926,2914
54,927188,3130
845,928433,3170
420,952829,3212
43,934155,3214
2191,931688,3216
43,181553,3233
53,935417,3257
0,447,3267
0,732,3292
0,863,3301
41,948010,3303
46,926326,3320
0,273,3327
43,937401,3333
43,927961,3399
44,930789,3491
80,925822,3549
82,925220,3561
1389,931806,3741
0,1,3856
75,15686,4134
43,926613,4181
0,8,4455
3230,940840,4608
7,83960,4637
4,1654,4775
2077,940672,4777
42,6032,4788
0,12,4805
70,951321,4826
0,80,4862
0,5,5390
82,927145,5392
0,22,5394
0,1566,5400
0,24,5403
9,254037,5405
0,117,5408
1289,928194,5413
0,432,5416
0,54,5430
0,0,5459
0,54,5466
0,15,5503
33,150580,5511
0,18,5524
1,431,5578
2,37,5583
0,503,5603
0,88,5610
47,924557,5645
2811,951028,6057
88,927621,6079
105,928641,6082
222,935400,6233
0,97,6325
0,37,6391
4431,955069,6423
487,926450,6453
2199,929700,6461
92,927911,6667
0,65,6677
8,276108,6695
1145,952629,6720
1969,929123,6762
4,4696,6774
5,105057,6777
0,4,6798
57,927016,6830
3,202,6866
43,952459,6881
1916,935074,6894
1209,929631,6908
55,951430,6939
55,926153,7018
2,16347,7195
2542,953627,7500
3146,938815,7575
167,930701,7594
13,107871,7606
755,748514,7660
2296,945695,7713
0,353,7795
0,577,8075
289,928662,8218
42,933347,8220
0,3,8224
4,44,8245
132,931146,8283
11,227363,8289
88,954199,8298
0,12,8319
3,6448,8359
0,100,8365
0,17,8387
52,1323,8400
0,108,8422
43,927994,8426
0,1614,8447
47,927980,8455
0,78,8470
5,3360,8529
0,3000,8551
0,330,8560
195,738322,8607
0,37,8648
1348,929718,8660
0,46,8674
0,878,8708
3,228978,8714
52,953966,8758
0,0,8763
1,1124,8781
0,0,8803
0,18,8816
0,28,8821
0,269,8851
0,7,8859
73,948049,8888
471,928374,8896
16,5578,8966
46,934792,9002
0,24,9009
0,2,9026
0,46,9031
0,123,9063
40,4257,9121
7,183830,9266
70,938054,9268
1141,932843,9304
2,1309,9505
20,2470,9583
4,524,9658
683,287083,9902
11,837,9930
13,1326,10075
0,338,10310
2263,932556,11039
0,5368,11164
1136,959890,11399
0,25,11403
5,23066,11537
2279,943825,11686
0,6,11708
0,76,12306
38,929514,12307
157,928901,12350
0,6,12355
0,0,12401
0,22,12414
0,2,12470
0,18,12577
0,9,12605
108,926432,12637
3,699,12713
44,927668,12779
42,927803,12859
0,2,12895
0,55,12897
0,3,12902
53,926289,12956
2020,929589,12969
275,206831,13004
109,927342,13030
0,9,13041
43,950627,13058
0,144,13101
0,5,13150
0,51,13189
1272,929303,13237
0,188,13285
5,4494,13335
0,14,13727
263,929189,13760
2831,930784,13781
49,934931,13786
42,926964,13830
0,2,14026
43,925955,14041
1280,932259,14061
520,927023,14315
1293,929942,14537
2085,939642,14630
2067,943428,14840
42,939334,14907
0,44,15133
5,207783,15280
0,6,15301
1292,930202,15435
1124,954272,15547
8,926277,15562
0,167,15600
43,930908,15605
597,951847,15623
25,529949,15692
0,7,15695
0,27,15699
0,35,15703
0,312,15802
2,857,15830
0,108,15943
0,43,15962
0,127,15994
0,0,16004
591,365157,16010
0,71,16030
0,231,16086
4,655,16265
0,2,16298
0,1,16314
147,928186,16347
4,7740,16509
3496,966569,16552
0,200,16637
0,18,16700
2051,932124,16735
2388,930923,17350
127,3663,17557
3828,958062,17639
0,82,17766
127,955924,18106
0,32,19016
1517,933615,19151
86,951212,19529
280,950712,19653
185,927592,19754
31,28473,19782
1917,929209,20080
93,951855,20130
95,952209,20205
0,632,20473
0,48,20495
67,927757,20514
0,3576,20562
1233,957165,20612
0,15,20704
0,15,20751
42,935327,20764
112,928703,20811
1947,929446,20912
650,928870,20932
0,244,20940
0,173,21013
0,2,21099
134,936585,21232
0,58,21263
7,363,21277
0,2349,21282
0,1819,21320
0,2,21336
0,1,21360
0,207,21385
1422,954998,21412
0,56,21473
358,927637,21700
1,69,21859
4,18840,22388
1989,954901,22548
159,929409,22652
1917,948861,23106
207,928350,23367
4212,966635,23673
