RPKI filtering threshold,735.2
Full feeder threshold,658757
rpki_invalids,pos,asn
1,119,42
126,807460,174
2388,811790,209
39,810465,286
2567,834176,293
2438,818369,513
41,812197,553
0,123,559
47,812389,680
2377,810780,701
0,910,714
0,159,766
2403,814088,852
50,815597,1103
0,5,1126
6,481939,1140
54,811756,1221
393,808326,1239
0,0,1273
2449,832633,1280
41,810383,1299
1262,832522,1351
59,811823,1403
2463,815880,1798
1,168,1836
0,284,1853
0,400,2018
0,33,2044
6,485,2116
0,835,2119
2434,814049,2152
2355,828085,2497
0,735,2500
12,5593,2516
2025,814292,2518
0,1753,2603
2384,820606,2613
0,572,2686
0,271,2854
1,766,2856
0,0,2857
2412,819952,2895
10,9041,2905
360,811580,2914
36,808848,3130
137,286141,3214
106,157847,3233
44,811114,3257
2391,819328,3267
2393,819328,3277
2492,835689,3280
2392,813468,3292
0,1106,3301
44,818889,3303
2374,812529,3320
0,234,3327
2392,820370,3333
2370,812224,3402
1319,816367,3491
2389,811940,3549
2387,811378,3561
2592,816662,3741
0,1,3856
44,12766,4134
1182,811087,4181
2531,842201,4608
332,65412,4637
1104,832242,4739
48,1240,4775
2406,830390,4777
0,1565,4780
230,837653,4826
0,9,4844
0,270,5056
0,8,5390
2395,813353,5392
771,817752,5394
2404,813596,5396
2,1423,5400
0,24,5403
2385,813717,5413
0,1,5418
0,17,5430
0,0,5459
0,71,5466
0,18,5503
254,111851,5511
0,20,5524
0,43,5583
7,2002,5588
2414,813603,5602
74,688225,5645
2384,813242,5650
581,169289,6057
0,16,6067
2311,813466,6079
251,810296,6082
302,375543,6233
0,42,6391
2432,814946,6423
800,810933,6453
647,93775,6461
470,204735,6539
2523,814366,6667
2422,834187,6720
3,574,6730
2440,813523,6762
3,2688,6774
0,6,6798
77,811661,6830
0,166,6866
211,835542,6881
2366,828507,6894
1305,812643,6908
207,831080,6939
135,809781,7018
0,5231,7195
2463,814334,7489
2423,819237,7500
2556,820211,7575
1,84609,7606
626,696491,7660
2260,822604,7713
0,377,7795
0,295,8075
2418,814509,8218
1903,817428,8220
0,4,8224
0,65,8245
0,0,8283
0,14,8319
4,7718,8359
0,72,8365
0,19,8387
0,110,8422
120,812959,8426
0,1318,8447
153,813315,8455
0,64,8470
2478,830498,8492
0,225,8529
3,1461,8551
0,330,8560
2372,813605,8607
0,7,8648
2430,815190,8660
0,51,8674
0,1324,8708
2459,824205,8758
0,0,8763
0,785,8781
0,10,8816
0,17,8821
0,41,8851
0,8,8859
2372,814596,8896
0,42,8897
3,3706,8966
48,814908,9002
0,7,9009
0,4,9026
0,74,9031
0,150,9063
0,0,9264
0,2144,9266
0,186,9268
2779,818099,9304
50,3506,9505
15,1848,9583
2,476,9658
568,159602,9902
15,786,9930
0,0,10102
0,303,10310
0,4,10848
2467,815866,11039
37,21356,11537
2439,830631,11686
2398,838504,11708
0,81,12306
27,826132,12307
275,812872,12350
0,8,12355
0,0,12401
0,20,12414
2373,814171,12470
0,8,12577
0,29,12605
337,810070,12637
0,1411,12713
42,811436,12779
377,812318,12859
0,2,12895
0,2,12902
126,41598,12956
0,7,12971
102,124817,13004
1546,754127,13030
0,10,13041
0,154,13101
0,68,13189
1249,813771,13237
0,176,13285
0,12,13727
1,2187,13760
2414,825883,13786
2362,834833,13830
0,2,14026
2782,821682,14061
2382,814081,14361
2405,814838,14537
2559,846964,14630
2430,827816,14840
49,824130,14907
159,809707,15008
0,39,15133
1022,812447,15435
2505,827247,15547
1,809964,15562
0,138,15600
43,823379,15605
2392,823395,15623
206,478716,15692
0,18,15695
0,29,15699
0,56,15703
1,616,15830
0,75,15943
0,0,16004
0,106,16030
0,239,16086
0,466,16265
0,2,16298
0,1,16314
2524,827959,16347
2228,821694,16552
0,11,16570
0,258,16637
0,15,16700
2671,816842,16735
6,1064,16814
2751,854312,17639
249,836308,18106
0,2578,18403
90,361106,19016
2425,817241,19151
0,326,19551
2411,814244,19653
540,812309,19754
41,23146,19782
2401,813452,20080
2358,832295,20205
0,70,20495
47,815310,20514
18,223366,20562
2463,827665,20612
0,11,20704
0,26,20751
2472,827771,20764
2374,814350,20811
2364,813731,20912
2356,814305,20932
0,142,20940
863,812220,20953
0,118,21013
0,2,21099
1554,825050,21232
0,36,21263
0,1572,21320
0,2,21336
0,3,21360
1,383,21385
2478,838988,21412
0,45,21473
0,1,21478
2555,838820,22548
2347,815773,22652
0,68,22691
0,233,22822
2579,832411,23106
2399,814729,23367
2882,852652,23673
566,101622,24115
0,4,24322
1377,777560,24441
2061,840360,24482
798,818944,24516
0,5,24592
0,35,24753
3,201,24875
0,1,24880
0,22,24931
0,88,24953
2417,815391,24961
1,19,25061
2376,817564,25091
527,830554,25152
2354,816214,25160
0,0,25178
2433,820116,25220
2392,816961,25885
