RPKI filtering threshold,260.6
Full feeder threshold,130894
rpki_invalids,pos,asn
0,0,42
8,158706,209
738,163454,293
791,164432,513
9,162470,553
217,75003,559
101,162480,680
512,161820,701
0,252,714
0,17,766
46,162681,852
4,164131,1103
0,0,1126
1,162048,1140
1,162243,1239
0,16,1241
676,162127,1273
530,168020,1280
9,161280,1299
1009,168480,1351
0,161409,1403
1303,169967,1798
1245,168216,1828
0,24,1836
0,70,1853
1,21,2018
1024,169113,2027
0,0,2044
0,0,2116
0,140,2119
0,0,2152
1,165270,2497
10,28586,2500
4478,173784,2516
627,168419,2518
0,0,2603
25,168301,2613
0,13,2686
0,15,2854
1,65,2856
0,3,2857
2,157614,2914
0,0,3130
280,162619,3170
121,167949,3214
0,0,3216
1,101,3233
70,162130,3257
1,45,3267
2,167540,3280
0,102,3292
0,0,3301
0,0,3303
46,142580,3320
0,23,3327
2,167873,3333
0,162387,3399
0,161873,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1982,4134
730,166695,4181
0,0,4608
0,15013,4637
5,205,4775
13,164778,4777
7,626,4788
2,167881,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
1,102,5400
0,0,5403
90,161478,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,64,5578
0,0,5583
0,6,5602
0,27,5603
1122,162324,5645
0,0,5650
568,168397,6057
0,0,6079
605,157941,6082
148,168481,6233
0,2,6325
0,3,6391
0,0,6423
193,161426,6453
591,162950,6461
379,162612,6667
0,13,6677
625,168809,6720
591,162321,6762
0,190,6774
0,0,6798
0,161659,6830
21,27,6866
222,148404,6894
302,163250,6908
2,165737,6939
0,161251,7018
0,3592,7195
697,167950,7489
0,0,7500
845,170213,7575
0,53525,7606
935,165600,7713
0,0,7795
0,70,8075
564,162878,8218
420,167994,8220
0,0,8224
0,0,8245
65,168103,8283
12,168526,8298
0,3,8319
7,394,8359
0,12,8365
0,0,8387
0,42,8400
0,0,8422
2,162921,8426
0,124,8447
3,162494,8455
0,17,8470
0,0,8492
0,1230,8529
0,0,8551
0,0,8560
90,165196,8607
0,0,8648
0,0,8660
0,5,8674
1,101,8708
5,167993,8758
0,17,8763
0,336,8781
0,26269,8803
0,0,8816
0,5,8821
0,0,8851
0,0,8859
1027,172411,8888
32,162231,8896
22,452,8966
1,162865,9002
0,11,9009
0,0,9026
0,0,9031
0,0,9063
30,830,9121
0,28,9264
0,0,9266
824,165036,9268
1063,168689,9304
0,0,9318
0,620,9505
0,3,9583
0,6,9658
41,21138,9902
2,135,9930
9,210,10075
0,129,10310
1297,170086,11039
0,381,11164
0,0,11403
0,0,11537
0,0,11686
0,0,11708
0,0,12306
364,168228,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
340,167690,12637
0,0,12713
2,162600,12779
74,162403,12859
0,0,12895
0,11,12897
0,1,12902
0,0,12956
706,168072,12969
143,59933,13004
398,162749,13030
0,2,13041
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
2,326,13335
0,0,13727
1109,163872,13760
3,168474,13786
2,167864,13830
0,0,14026
0,0,14041
459,164003,14061
3,83484,14315
0,0,14537
46,167907,14630
585,166024,14840
2,168797,14907
0,21,15133
0,63335,15280
115,167183,15435
310,168409,15547
1,156810,15562
0,0,15600
2,167950,15605
355,168356,15623
2,88298,15692
0,2,15695
0,4,15699
0,0,15703
0,103,15830
0,13,15943
0,1,16004
0,0,16030
0,46,16086
0,0,16265
0,1,16298
0,0,16314
25,88840,16347
5,2218,16509
527,170008,16552
0,11,16637
0,2,16700
631,164837,16735
102,163184,17350
1147,171369,17639
134,172117,18106
1,529,18403
8,55843,19016
902,164690,19151
718,168776,19653
47,132803,19754
0,0,19782
595,168167,20080
0,0,20130
20,164714,20205
0,195,20495
0,1,20514
0,0,20562
89,168631,20612
0,0,20704
0,0,20751
11,164312,20764
193,162593,20811
583,168551,20912
72,167966,20932
0,35,20940
0,0,21013
0,0,21099
5,57936,21232
0,15,21263
0,229,21320
0,0,21336
0,0,21360
0,71,21385
181,168445,21412
0,0,21473
0,0,21478
2,167118,21700
96,6450,22388
0,0,22548
284,161760,22652
127,164688,23106
702,168773,23367
1024,173948,23673
3,71,23764
0,0,24115
0,47,24441
756,168232,24482
398,168682,24516
0,1,24592
0,0,24753
0,22,24875
0,0,24880
0,0,24953
309,162739,24961
0,0,25061
632,163545,25091
0,0,25139
