RPKI filtering threshold,312.40000000000003
Full feeder threshold,104781
rpki_invalids,pos,asn
0,0,42
22,117322,174
18,119106,209
190,128754,293
335,129160,513
8,124426,553
77,62174,559
2,127736,680
500,124614,701
0,199,714
0,17,766
3,124808,852
0,125680,1103
0,0,1126
0,125913,1140
0,0,1221
0,124596,1239
573,124881,1273
506,129055,1280
0,124114,1299
347,128676,1351
0,124185,1403
633,129946,1798
611,128609,1828
1,123,1836
0,63,1853
0,17,2018
0,0,2044
0,0,2116
0,98,2119
0,0,2152
0,126780,2497
9,26983,2500
511,133545,2516
506,128983,2518
0,0,2603
7,126795,2613
0,8,2686
0,19,2854
0,51,2856
0,3,2857
0,0,2895
12,120495,2914
0,0,3130
147,125002,3170
84,129365,3214
0,0,3216
5,95,3233
5,124190,3257
0,306,3267
685,130066,3280
0,100,3292
0,0,3301
0,0,3303
33,103404,3320
0,25,3327
1,128972,3333
214,124708,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1573,4134
113,128298,4181
0,0,4608
2,8923,4637
774,130459,4739
2,63,4775
9,126952,4777
1,129151,4826
0,2,4844
0,0,5390
0,1,5392
0,4,5394
0,51001,5396
0,86,5400
0,0,5403
65,124456,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,7,5602
16,123719,5645
0,0,5650
241,85426,6057
0,0,6079
39,120174,6082
141,128915,6233
0,2,6325
0,4,6391
0,0,6423
41,124134,6453
119,11083,6461
0,0,6539
157,124692,6667
721,130178,6720
0,190,6730
520,124206,6762
0,61,6774
0,0,6798
0,124333,6830
50,55,6866
5,128259,6881
314,124705,6894
58,125021,6908
3,127241,6939
0,123298,7018
0,1985,7195
609,128882,7489
0,0,7500
652,131574,7575
0,48589,7606
9,37578,7660
1015,126533,7713
0,0,7795
0,69,8075
525,125275,8218
1271,129856,8220
0,0,8224
0,0,8245
2,128588,8283
0,0,8289
0,1,8319
5,689,8359
0,10,8365
0,0,8387
0,0,8422
146,125308,8426
1,152,8447
1,124831,8455
0,15,8470
0,0,8492
3,242,8529
0,0,8551
0,0,8560
41,126760,8607
0,0,8648
0,0,8660
0,5,8674
5,93,8708
830,129809,8758
0,13,8763
0,218,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
128,128508,8896
1,199,8966
0,124984,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
1073,126564,9268
3557,132430,9304
0,0,9318
0,960,9505
0,3,9583
0,6,9658
3,28983,9902
2,112,9930
0,137,10310
630,130040,11039
0,350,11164
0,0,11403
72,6842,11537
0,0,11686
0,0,11708
0,128576,12307
0,0,12350
0,9,12355
0,1,12401
0,11,12414
0,1,12470
0,0,12577
0,0,12605
140,128426,12637
0,0,12713
0,125001,12779
51,124560,12859
0,0,12895
0,1,12902
0,0,12956
11,51100,13004
365,125239,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,531,13760
0,128124,13786
89,128815,13830
0,0,14026
803,129862,14061
1,48922,14315
0,0,14537
29,128676,14630
526,128112,14840
0,129448,14907
0,0,15008
0,18,15133
181,126254,15280
42,128355,15435
141,128737,15547
1,119832,15562
0,0,15600
3,128529,15605
330,128986,15623
12,67070,15692
0,2,15695
0,4,15699
0,0,15703
0,104,15830
0,11,15943
0,1,16004
0,0,16030
0,50,16086
0,0,16265
0,1,16298
0,0,16314
64,70534,16347
0,568,16509
882,130550,16552
0,6,16637
0,1,16700
519,126784,16735
0,122,16814
57,125581,17350
8664,139709,17639
0,126653,17920
1,128895,18106
1,461,18403
243,101681,19016
184,126480,19151
0,75,19551
560,129957,19653
34,100838,19754
0,0,19782
507,129084,20080
0,0,20130
23,127730,20205
0,168,20495
0,1,20514
0,0,20562
831,129841,20612
0,0,20704
0,0,20751
706,128567,20764
120,124661,20811
507,129358,20912
65,128521,20932
0,20,20940
0,0,21013
0,0,21099
2,52212,21232
0,12,21263
0,213,21320
0,0,21336
0,0,21360
0,56,21385
91,128984,21412
0,0,21473
0,0,21478
0,128132,21700
74,6126,22388
0,0,22548
134,124400,22652
0,0,22691
0,0,22822
570,128901,23106
10,128982,23367
1047,129819,23673
250,121911,24441
863,130421,24482
704,129933,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24931
0,0,24953
253,124920,24961
537,125592,25091
521,130993,25152
55,124986,25160
0,0,25198
39,128549,25220
0,0,25885
0,8,25933
0,0,26073
