RPKI filtering threshold,443.0
Full feeder threshold,147837
rpki_invalids,pos,asn
0,0,42
56,165593,174
9,171270,209
1590,186205,293
886,176930,513
4,174882,553
107,78142,559
3,174963,680
759,174525,701
0,280,714
0,18,766
515,184642,835
59,175127,852
604,185281,924
3,3636,1003
759,165698,1031
1,180119,1103
0,0,1126
0,174499,1140
1,184045,1221
1,174354,1239
0,16,1241
868,174811,1273
553,178418,1280
5,173799,1299
88,183907,1351
1,173849,1403
1674,186702,1798
1913,185476,1828
0,23,1836
0,71,1853
2,22,2018
1339,185894,2027
0,0,2044
0,0,2116
0,138,2119
0,0,2152
4,177888,2497
18,29218,2500
4774,190736,2516
927,185112,2518
0,0,2603
25,184678,2613
0,12,2686
0,17,2854
1,56,2856
0,3,2857
2,170154,2914
0,0,3130
531,175374,3170
149,184912,3212
584,184995,3214
0,0,3216
0,106,3233
1,174555,3257
1,36,3267
0,111,3292
0,0,3301
0,0,3303
72,161855,3320
0,32,3327
1,184234,3333
1,174875,3399
1,174719,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
3,2026,4134
1102,183176,4181
0,3,4455
0,0,4608
0,14705,4637
10,205,4775
26,177499,4777
8,729,4788
0,0,4805
6,184275,4826
0,2,4844
0,10,4862
0,0,5390
0,1,5392
0,4,5394
1,92,5400
0,0,5403
0,31,5408
197,174147,5413
0,0,5430
0,7,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,68,5578
0,2,5583
0,28,5603
3,27,5610
1481,175854,5645
0,0,5650
1861,185132,6057
0,0,6079
1052,170946,6082
587,184962,6233
0,2,6325
0,2,6391
0,0,6423
142,173835,6453
531,175491,6461
450,175182,6667
0,13,6677
533,185132,6720
795,174697,6762
0,335,6774
0,0,6798
1,174009,6830
0,25,6866
0,0,6881
231,175176,6894
555,175544,6908
2,181887,6939
1,173765,7018
0,4670,7195
0,0,7500
891,186854,7575
0,55074,7606
162,183665,7660
2603,179376,7713
0,44,7720
326,3673,7721
0,0,7795
1,92,8075
10,174607,8218
391,179443,8220
0,0,8224
0,0,8245
21,175427,8283
0,0,8289
2,184919,8298
0,3,8319
9,409,8359
0,13,8365
0,0,8387
0,44,8400
0,0,8422
2,175251,8426
0,140,8447
3,174799,8455
0,17,8470
0,0,8492
0,989,8529
0,0,8551
0,0,8560
87,181399,8607
0,0,8648
0,0,8660
0,6,8674
0,108,8708
1,183412,8758
0,17,8763
0,336,8781
1,27547,8803
0,0,8816
0,5,8821
0,5,8851
0,0,8859
1086,188898,8888
64,174681,8896
25,623,8966
1,180606,9002
0,11,9009
0,0,9026
0,0,9031
0,0,9063
19,958,9121
0,28,9264
0,0,9266
1111,186861,9268
1363,185470,9304
0,0,9318
2,921,9505
18,239,9583
0,6,9658
101,46792,9902
1,141,9930
62,232,10075
0,124,10310
1571,186807,11039
0,387,11164
0,0,11403
2,7540,11537
0,0,11686
0,0,11708
0,0,12306
66,184319,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
56,183784,12637
0,0,12713
2,174842,12779
1,174797,12859
0,0,12895
0,10,12897
0,1,12902
0,0,12956
921,184681,12969
21,59987,13004
26,174589,13030
0,2,13041
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
1,461,13335
0,0,13727
1770,176580,13760
2,184675,13786
1,184264,13830
0,0,14026
0,0,14041
822,176932,14061
5,90825,14315
0,0,14537
40,184307,14630
790,178790,14840
1,185394,14907
0,21,15133
1,64081,15280
523,183949,15435
59,184659,15547
2,169522,15562
0,0,15600
1,184371,15605
212,184463,15623
1,95838,15692
0,1,15695
0,4,15699
0,0,15703
79,152,15802
0,103,15830
0,11,15943
0,3,15962
0,1,16004
382,389,16010
0,0,16030
0,45,16086
0,0,16265
0,1,16298
0,0,16314
35,98815,16347
3,2608,16509
1114,188152,16552
0,2,16700
949,181519,16735
42,175578,17350
1450,186538,17639
133,185616,18106
1,356,18403
1666,177754,19151
58,183620,19529
1076,185477,19653
86,144021,19754
0,0,19782
801,184769,20080
0,0,20130
55,180044,20205
3,780,20473
0,186,20495
0,1,20514
0,0,20562
98,184928,20612
0,0,20704
0,0,20751
20,180252,20764
63,174824,20811
54,183674,20912
95,184391,20932
0,39,20940
0,0,21013
0,0,21099
8,60480,21232
0,15,21263
2215,188265,21282
0,235,21320
0,0,21336
0,0,21360
0,72,21385
257,184879,21412
0,0,21473
0,0,21478
1,183490,21700
0,11,21859
80,6360,22388
0,0,22548
546,174507,22652
