RPKI filtering threshold,1035.8
Full feeder threshold,707343
rpki_invalids,pos,asn
0,123,42
35,888908,209
1627,923654,293
2992,899037,513
15,891489,553
277,385831,559
52,890735,680
2510,889895,701
0,1088,714
0,171,766
56,891453,852
11,895918,1103
0,5,1126
5,528817,1140
11,889488,1239
0,166,1241
0,0,1273
2990,923721,1280
51,889640,1299
1687,923348,1351
11,890484,1403
3040,894725,1798
2137,912445,1828
0,186,1836
0,282,1853
0,440,2018
207,192904,2027
0,30,2044
0,512,2116
0,1117,2119
1702,892227,2152
61,905226,2497
0,676,2500
14,5691,2516
2667,893394,2518
0,1862,2603
11,896572,2613
0,615,2686
1,210,2854
2,882,2856
0,0,2857
14,890928,2914
40,890665,3130
1022,891880,3170
1066,902470,3214
2974,897097,3216
320,182801,3233
24,890132,3257
1396,893598,3267
3615,929652,3280
11,890966,3292
0,878,3301
85,920083,3303
2512,891754,3320
0,271,3327
11,898046,3333
11,890366,3399
13,891862,3491
70,888644,3549
36,888101,3561
1670,894996,3741
0,1,3856
79,13572,4134
23,875411,4181
3143,929994,4608
3,75705,4637
1119,921621,4739
21,1495,4775
2697,909723,4777
45,3906,4788
55,921273,4826
0,11,4844
0,7,5390
77,890041,5392
706,894303,5394
2540,892990,5396
2,1766,5400
0,24,5403
1699,891500,5413
0,1,5418
0,48,5430
0,0,5459
0,56,5466
0,19,5503
35,139926,5511
0,20,5524
0,436,5578
0,31,5583
2546,892972,5602
1,194,5603
2934,754336,5645
86,889706,5650
0,0,6057
42,889901,6079
148,891337,6082
1329,903048,6233
0,168,6325
0,42,6391
2904,893597,6423
682,889633,6453
809,126412,6461
194,890707,6667
0,58,6677
2860,924876,6720
2571,893070,6762
1,1446,6774
0,5,6798
11,889929,6830
0,190,6866
2740,907418,6894
1437,893602,6908
12,922006,6939
41,889048,7018
0,10120,7195
2641,893601,7489
2765,924595,7500
3143,901801,7575
0,112578,7606
508,729104,7660
2542,899206,7713
0,361,7795
0,380,8075
3129,902583,8218
279,894703,8220
0,4,8224
0,39,8245
452,896016,8283
34,925434,8298
0,12,8319
19,6104,8359
1,71,8365
0,13,8387
1,1149,8400
0,97,8422
41,892467,8426
0,1550,8447
14,892469,8455
0,82,8470
3029,910058,8492
13,1984,8529
2,4351,8551
0,297,8560
409,661749,8607
0,7,8648
1799,893667,8660
0,51,8674
0,1106,8708
15,923330,8758
0,0,8763
0,689,8781
88,922163,8803
0,10,8816
0,20,8821
0,43,8851
0,8,8859
1081,904801,8888
618,891293,8896
55,5151,8966
11,891413,9002
0,24,9009
0,3,9026
0,50,9031
0,131,9063
30,13658,9121
0,0,9264
6,161620,9266
3168,899421,9268
1814,899603,9304
0,5799,9318
2,3416,9505
10,2742,9583
4,493,9658
943,199210,9902
4,1047,9930
6,1259,10075
0,349,10310
3061,896198,11039
6,5364,11164
0,32,11403
35,22293,11537
2961,915400,11686
0,8,11708
11,901511,12307
435,891820,12350
0,5,12355
0,0,12401
0,21,12414
0,2,12470
0,14,12577
0,14,12605
231,889422,12637
0,995,12713
12,891312,12779
281,892492,12859
0,2,12895
0,3,12902
20,44925,12956
0,77,12969
456,175306,13004
3124,896652,13030
0,10,13041
1,132,13101
0,50,13189
1602,893882,13237
0,176,13285
4,3032,13335
0,14,13727
2953,895595,13760
12,906272,13786
12,890749,13830
0,2,14026
11,889999,14041
2338,901678,14061
382,333765,14315
1653,893935,14537
3352,909843,14630
2634,906466,14840
11,910165,14907
0,44,15133
0,184770,15280
1503,891711,15435
987,923010,15547
4,889162,15562
0,157,15600
15,922992,15605
938,922630,15623
6,591042,15692
0,9,15695
