RPKI filtering threshold,776.4000000000001
Full feeder threshold,639962
rpki_invalids,pos,asn
1,119,42
115,793932,174
2716,797161,209
90,800520,286
2749,818206,293
878,521696,513
87,812702,553
0,125,559
2715,804532,680
2754,797368,701
0,866,714
0,126,766
2723,799310,852
93,805526,1103
0,4,1126
1135,455332,1140
2795,798861,1221
494,793061,1239
0,0,1273
2800,825201,1280
90,795292,1299
1647,816413,1351
90,803506,1403
2822,808368,1798
0,150,1836
0,285,1853
493,816375,1916
0,399,2018
0,30,2044
6,454,2116
0,843,2119
2791,798379,2152
2821,806704,2497
0,731,2500
47,5684,2516
1807,799123,2518
1,1863,2603
2837,811410,2613
0,540,2686
0,249,2854
0,769,2856
0,0,2857
2801,810921,2895
21,16536,2905
401,796477,2914
82,793469,3130
227,278366,3214
121,141794,3233
118,795651,3257
2784,810120,3267
2785,810115,3277
2829,826093,3280
2723,798547,3292
0,855,3301
2786,811353,3303
0,241,3327
2755,809191,3333
2698,798147,3402
625,800333,3491
2778,802156,3549
2781,798031,3561
2953,807281,3741
0,1,3856
1533,795904,4181
2853,827766,4608
396,56449,4637
1116,815687,4739
108,588,4775
2871,813342,4777
0,1552,4780
2823,829316,4826
0,9,4844
0,274,5056
0,8,5390
2784,803789,5392
1082,801021,5394
2793,804248,5396
1,1421,5400
0,24,5403
2796,804352,5413
0,1,5418
0,17,5430
0,0,5459
0,74,5466
0,18,5503
331,94976,5511
0,19,5524
0,34,5583
15,2144,5588
2799,804285,5602
136,682218,5645
2725,798011,5650
1341,797055,5769
525,151503,6057
0,15,6067
85,795982,6079
248,794944,6082
515,328127,6233
0,44,6391
2779,807264,6423
730,795287,6453
521,67371,6461
256,194670,6539
2927,805539,6667
2788,830938,6720
3,528,6730
2791,798474,6762
3,2558,6774
0,6,6798
2742,798849,6830
0,163,6866
812,819740,6881
231,805469,6894
2191,797984,6908
184,814630,6939
209,794836,7018
91,809800,7195
2716,806552,7489
2900,813830,7500
2875,813004,7575
8,75891,7606
455,692480,7660
2478,812489,7713
0,372,7795
0,282,8075
2791,811744,8218
2097,802312,8220
0,4,8224
0,71,8245
102,805933,8283
0,14,8319
0,34,8339
43,7566,8359
0,70,8365
0,19,8387
0,113,8422
2831,805943,8426
0,1321,8447
147,803135,8455
0,64,8470
2855,820650,8492
1,228,8529
3,3117,8551
0,309,8560
2779,803950,8607
0,7,8648
2828,806695,8660
0,48,8674
1,1057,8708
2879,817053,8758
0,0,8763
0,756,8781
0,10,8816
0,17,8821
0,33,8851
0,8,8859
2748,805165,8896
0,53,8897
50,3324,8966
2815,812025,9002
0,6,9009
0,4,9026
0,74,9031
0,152,9063
0,0,9264
4,4763,9266
1,177,9268
2747,802695,9304
61,5017,9505
21,2124,9583
0,423,9658
805,159544,9902
11,588,9930
0,0,10102
0,206,10310
2804,807777,11039
38,20908,11537
2765,821898,11686
2746,829647,11708
0,3,11995
0,80,12306
8,816135,12307
568,798123,12350
0,14,12355
0,0,12401
0,18,12414
0,8,12577
0,29,12605
597,794536,12637
4,1960,12713
87,801691,12779
567,802954,12859
0,2,12895
0,2,12902
137,36261,12956
0,7,12971
0,900,12989
81,106836,13004
1938,750445,13030
0,10,13041
0,157,13101
0,67,13189
1531,804441,13237
0,164,13285
0,11,13727
1,2044,13760
2778,816068,13786
2730,818809,13830
0,2,14026
2955,813946,14061
2765,798725,14361
2798,805122,14537
2894,837402,14630
0,2,14633
2732,811239,14840
91,817599,14907
128,793648,15008
0,39,15133
1263,802020,15435
2846,816691,15547
79,794694,15562
0,134,15600
2825,817863,15605
0,17,15695
0,29,15699
0,52,15703
2,616,15830
0,72,15943
0,0,16004
0,106,16030
0,262,16086
1,415,16265
0,2,16298
0,1,16314
2894,824696,16347
2799,805160,16552
0,11,16570
0,290,16637
0,13,16700
2812,802765,16735
0,228,17451
2892,834551,17639
154,821647,18106
70,2530,18403
104,472249,19016
2751,802698,19151
0,214,19551
2755,806807,19653
782,798268,19754
41,22071,19782
2735,798394,20080
2707,816249,20205
0,100,20495
94,809524,20514
1065,248134,20562
2896,818791,20612
0,12,20704
0,27,20751
2862,818887,20764
2800,801489,20766
2789,805577,20811
181,795792,20912
2757,805776,20932
0,140,20940
898,801962,20953
0,123,21013
0,2,21099
2801,815770,21232
0,31,21263
1,1605,21320
0,2,21336
0,3,21360
0,393,21385
0,1,21478
2804,823515,22548
2737,800813,22652
0,67,22691
0,232,22822
2756,821787,23106
2752,806390,23367
2974,839493,23673
772,96553,24115
711,771589,24441
2414,830017,24482
2811,803311,24516
0,5,24592
0,66,24753
2580,739142,24875
0,1,24880
0,95,24953
2805,808602,24961
1,26,25061
2844,808847,25091
860,814347,25152
523,798815,25160
0,0,25178
2722,815352,25220
0,283,25933
0,130226,26162
0,2,26415
0,186,26744
