RPKI filtering threshold,1411.0
Full feeder threshold,602619
rpki_invalids,pos,asn
2,196,42
4356,752669,174
4504,759129,209
8,757386,286
5010,784214,293
2926,493954,513
39,766469,553
0,117,559
4518,762884,680
4503,757287,701
0,786,714
0,120,766
4550,759391,852
61,761706,1103
0,4,1126
1790,443223,1140
4570,759339,1221
4501,756520,1239
0,0,1273
4993,785639,1280
4434,751192,1299
5015,783621,1351
10,763741,1403
4787,770777,1798
1,149,1836
0,246,1853
4565,778967,1916
23,26568,2018
0,29,2044
2,462,2116
3,829,2119
4516,759279,2152
4612,765456,2497
2,710,2500
95,6071,2516
4769,759401,2518
2,1792,2603
4682,768746,2613
0,511,2686
0,245,2854
0,700,2856
0,0,2857
4904,769047,2895
17,16506,2905
4497,757847,2914
460,752232,3130
4502,758281,3257
4901,767259,3267
4901,767251,3277
4547,759139,3292
0,794,3301
4997,769320,3303
0,253,3327
4511,766701,3333
4511,758652,3402
4957,763513,3491
4504,757813,3549
4513,758573,3561
4659,764113,3741
0,1,3856
4543,758123,4181
5066,788387,4608
605,57917,4637
5064,783012,4739
29,225,4775
4633,769290,4777
20,1455,4780
5030,782805,4826
0,6,4844
0,252,5056
0,9,5390
4506,760962,5392
0,78,5394
4515,761615,5396
1,1458,5400
0,21,5403
4535,761784,5413
0,1,5418
0,20,5430
0,77,5466
0,19,5503
252,76065,5511
0,17,5524
0,40,5583
23,1921,5588
4516,761506,5602
4496,751732,5645
4534,758749,5650
4504,758733,5769
0,15,6067
4542,759059,6079
4502,759448,6082
1442,226938,6233
4561,769206,6423
4502,757569,6453
603,61984,6461
348,187174,6539
4775,762639,6667
4556,772298,6720
10,543,6730
4570,759461,6762
2,2260,6774
0,6,6798
4524,760521,6830
1,140,6866
5049,785525,6881
4492,767362,6894
4992,783399,6939
132,753667,7018
4855,760023,7500
4997,773604,7575
8,12663,7606
371,643835,7660
5044,771105,7713
0,352,7795
0,221,8075
4580,769286,8218
5109,762572,8220
4510,762364,8222
0,4,8224
0,96,8245
30,759486,8283
0,14,8319
0,31,8339
2,7370,8359
0,55,8365
0,21,8387
0,103,8422
4500,763794,8426
2,953,8447
11,757965,8455
0,87,8470
4915,776697,8492
3,1217,8529
1,1472,8551
0,308,8560
4495,761404,8607
0,6,8648
0,48,8674
2,1085,8708
4930,775376,8758
0,0,8763
0,950,8781
0,11,8816
0,17,8821
0,31,8851
4655,762357,8896
1,57,8897
18,3479,8966
4510,763632,9002
0,4,9009
0,5,9026
0,69,9031
0,117,9063
0,0,9264
2,2740,9266
0,202,9268
4911,761761,9304
0,36,9318
13,3400,9505
30,1707,9583
