RPKI filtering threshold,882.6
Full feeder threshold,638000
rpki_invalids,pos,asn
1,196,42
57,791752,174
3073,794327,209
19,798314,286
3093,816896,293
1138,517411,513
3031,814488,553
0,125,559
3326,803644,680
2987,794054,701
0,864,714
0,117,766
3079,797970,852
23,803308,1103
0,4,1126
1381,460285,1140
3109,797516,1221
409,791241,1239
0,0,1273
3109,822757,1280
160,793783,1299
1971,815164,1351
21,802179,1403
3182,807467,1798
0,144,1836
0,285,1853
531,814804,1916
0,399,2018
0,30,2044
6,466,2116
0,846,2119
3149,797016,2152
3145,803593,2497
0,727,2500
52,5816,2516
2904,798553,2518
0,1871,2603
3370,809363,2613
0,541,2686
0,258,2854
0,651,2856
0,0,2857
3353,809618,2895
0,528,2905
506,794647,2914
24,791631,3130
270,277155,3214
231,137171,3233
51,793601,3257
3339,808527,3267
3341,808518,3277
3355,833124,3280
3065,797259,3292
0,853,3301
3133,808132,3303
0,243,3327
3089,807491,3333
3053,796393,3402
2519,800663,3491
3328,800798,3549
3328,795250,3561
3542,805454,3741
0,1,3856
1697,794407,4181
3196,827083,4608
473,57499,4637
1365,814368,4739
109,582,4775
3402,811749,4777
3203,828213,4826
0,9,4844
0,285,5056
0,8,5390
3332,802234,5392
862,799745,5394
3333,802909,5396
1,1451,5400
0,24,5403
3336,802992,5413
0,1,5418
0,16,5430
0,0,5459
0,73,5466
0,18,5503
427,93956,5511
0,19,5524
0,33,5583
17,2226,5588
3342,803041,5602
139,682615,5645
3082,796585,5650
1518,795555,5769
599,143327,6057
0,15,6067
19,794174,6079
214,793113,6082
576,327635,6233
0,44,6391
3327,806490,6423
789,793205,6453
541,61169,6461
263,194290,6539
3421,803998,6667
3343,830240,6720
7,523,6730
3137,797351,6762
3,2074,6774
0,6,6798
3101,797510,6830
0,164,6866
1093,818080,6881
141,806642,6894
2270,796361,6908
529,813624,6939
157,793089,7018
3395,812392,7195
3079,805630,7489
3403,801725,7500
3222,811339,7575
79,69754,7606
400,694972,7660
2826,812005,7713
0,378,7795
0,282,8075
3136,810497,8218
2187,800634,8220
0,4,8224
0,71,8245
208,804230,8283
0,14,8319
0,34,8339
6,7553,8359
0,70,8365
0,19,8387
0,114,8422
3370,805000,8426
0,1318,8447
73,801937,8455
0,63,8470
3385,819886,8492
1,228,8529
4,2217,8551
0,313,8560
3314,802425,8607
0,7,8648
3355,806094,8660
0,47,8674
1,1127,8708
3427,816002,8758
0,0,8763
0,756,8781
0,10,8816
0,17,8821
0,33,8851
0,8,8859
3300,803767,8896
0,53,8897
52,3359,8966
3355,811292,9002
0,6,9009
0,4,9026
0,73,9031
0,152,9063
0,0,9264
5,4643,9266
0,184,9268
3105,801297,9304
70,4994,9505
21,1883,9583
0,417,9658
864,161210,9902
12,621,9930
0,0,10102
0,207,10310
3166,806880,11039
81,20372,11537
3122,820879,11686
3090,828883,11708
0,2,11995
0,81,12306
41,813899,12307
590,796493,12350
0,14,12355
0,0,12401
0,19,12414
0,8,12577
0,29,12605
652,792815,12637
1,1928,12713
21,799972,12779
520,801394,12859
0,2,12895
0,2,12902
120,38156,12956
0,7,12971
3,869,12989
134,101069,13004
1998,749517,13030
0,10,13041
0,158,13101
0,67,13189
1547,803330,13237
1,162,13285
5,11,13727
1,2027,13760
3384,813481,13786
3069,817559,13830
0,2,14026
3435,811238,14061
3121,797338,14361
3340,803560,14537
3418,834989,14630
0,2,14633
3089,810345,14840
22,816271,14907
153,792487,15008
0,39,15133
1362,799965,15435
3362,815574,15547
20,792829,15562
0,134,15600
3356,815984,15605
0,17,15695
0,29,15699
0,52,15703
3,619,15830
0,71,15943
0,0,16004
0,106,16030
0,268,16086
3,416,16265
0,2,16298
0,1,16314
3448,823650,16347
3122,803878,16552
0,11,16570
0,291,16637
0,13,16700
3320,802489,16735
0,262,17451
3217,828674,17639
89,820461,18106
124,2564,18403
163,474881,19016
3116,801286,19151
0,214,19551
3113,805919,19653
910,796827,19754
84,21466,19782
3093,797345,20080
3049,814994,20205
0,100,20495
0,1,20504
163,807962,20514
1332,248462,20562
3444,817208,20612
0,12,20704
0,27,20751
3392,818107,20764
3122,801108,20766
3327,804699,20811
195,793746,20912
3302,804886,20932
0,140,20940
955,799895,20953
0,123,21013
0,2,21099
3157,814572,21232
0,31,21263
0,1614,21320
0,2,21336
0,3,21360
0,392,21385
0,1,21478
3315,822613,22548
3068,799476,22652
0,67,22691
0,236,22822
3339,821941,23106
3105,805552,23367
3323,838306,23673
789,92315,24115
2565,752033,24441
2655,827914,24482
3116,802126,24516
0,5,24592
0,68,24753
3179,718561,24875
0,1,24880
0,95,24953
3332,814526,24961
1,21,25061
3344,807421,25091
1293,813241,25152
1024,802452,25160
0,0,25178
3114,814666,25220
3440,820859,25227
1,345,25933
253,817545,26073
0,122116,26162
0,2,26415
0,201,26744
0,131,27257
3030,814236,27446
3851,821283,27678
0,711,28000
3363,824078,28186
31,2433,28220
3132,817400,28260
0,1026,28283
19,801994,28329
1208,815911,28571
0,17,28589
3151,818882,28634
0,6,28760
0,5,28788
201,348660,28792
3429,808889,28917
3112,800644,29075
436,801515,29140
3378,811525,29222
0,1,29438
0,2,29449
21,811985,29467
3341,813509,29479
289,811842,29504
0,12,29527
0,48,29550
665,349651,29608
4142,814562,29680
1666,800256,29686
3361,805457,29691
5,222,29838
2621,819752,30132
0,2220,30844
0,6,30892
22,809893,31019
13,469,31027
1,422,31042
0,0,31122
10,10109,31133
3103,797070,31313
0,2,31383
1460,745161,31424
0,2,31449
54,36233,31554
0,85,31727
428,795065,31742
0,3,31800
712,746301,32097
8,5371,32098
1069,794950,32354
0,22,32653
1212,813945,32709
2,2305,32787
0,58,32869
0,56,32934
1,567,33132
125,86343,33823
0,5,33845
0,5374,33891
9,516925,34019
40,802157,34177
4355,799239,34224
0,22,34245
3335,818216,34288
0,39,34347
21,811421,34549
3062,832709,34681
0,5,34723
0,9,34790
3410,818813,34800
3031,817360,34854
3392,820346,34872
3027,832819,34927
559,802995,34968
0,126,35228
473,795084,35266
132,86701,35267
0,2470,35320
0,13,35332
3085,813184,35369
200,127006,35505
2459,806481,35600
3419,816768,35619
0,285,35699
2,562,35708
3311,832464,36236
3214,823467,36351
0,19,36924
0,34,36968
0,120,37053
0,2335,37100
