RPKI filtering threshold,164.8
Full feeder threshold,68517
rpki_invalids,pos,asn
0,0,42
2,81615,174
488,82730,209
1,83967,286
452,87058,293
148,63030,513
126,84926,553
0,12,559
472,85230,680
397,83899,701
0,120,714
0,17,766
416,84851,852
1,85101,1103
0,0,1126
517,87386,1140
0,0,1221
0,0,1239
434,84374,1273
397,86992,1280
13,83842,1299
279,86794,1351
1,83762,1403
0,0,1798
0,58,1836
0,62,1853
214,87855,1916
0,10,2018
0,0,2044
0,0,2116
0,99,2119
0,0,2152
482,85064,2497
9,20440,2500
425,91356,2516
432,87015,2518
0,0,2603
458,87030,2613
0,9,2686
0,18,2854
0,29,2856
435,86977,2857
0,0,2895
0,0,2905
62,84318,2914
0,0,3130
52,84887,3214
1,57,3233
13,83778,3257
1,322,3267
0,0,3277
0,0,3280
0,134,3292
0,0,3301
0,0,3303
0,25,3327
363,87258,3333
0,0,3402
223,84446,3491
0,0,3549
0,0,3561
419,85028,3741
0,0,3856
277,86583,4181
0,0,4608
91,5467,4637
284,87429,4739
0,29,4775
477,84739,4777
517,87420,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,4,5394
21,33542,5396
0,72,5400
0,0,5403
414,84256,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,5,5602
40,83365,5645
0,0,5650
213,84047,5769
121,40745,6057
0,0,6067
0,0,6079
63,83803,6082
59,85420,6233
0,5,6391
0,0,6423
35,83638,6453
144,4622,6461
0,0,6539
433,84515,6667
663,88424,6720
0,143,6730
430,84391,6762
0,77,6774
0,0,6798
415,84171,6830
106,111,6866
121,86558,6881
15,86465,6894
393,85024,6908
37,85232,6939
1,83530,7018
495,87490,7195
532,84914,7489
0,0,7500
558,87849,7575
41,32756,7606
65,27685,7660
447,85358,7713
0,0,7795
1,62,8075
436,84835,8218
824,87211,8220
0,0,8224
0,0,8245
21,86927,8283
0,2,8319
0,0,8339
1,706,8359
0,11,8365
0,0,8387
0,0,8422
423,84595,8426
0,158,8447
28,84820,8455
0,14,8470
0,0,8492
0,236,8529
0,0,8551
0,0,8560
58,84895,8607
0,0,8648
0,0,8660
0,5,8674
1,48,8708
43,48534,8758
0,13,8763
0,121,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
426,86837,8896
0,0,8897
0,47,8966
473,85042,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,30,9264
0,0,9266
0,26,9268
536,88891,9304
7,417,9505
0,1,9583
0,3,9658
16,26179,9902
2,77,9930
39,83673,10102
0,117,10310
570,88109,11039
39,2298,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
12,86985,12307
0,0,12350
0,9,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
436,84807,12637
0,0,12713
1,84512,12779
111,86678,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
0,286,12989
27,33211,13004
402,43030,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,370,13760
508,87649,13786
413,87102,13830
0,0,14026
503,87345,14061
0,0,14361
0,0,14537
410,86895,14630
0,0,14633
520,86724,14840
1,87706,14907
0,0,15008
0,18,15133
70,86481,15435
412,86841,15547
2,83721,15562
0,0,15600
470,87122,15605
0,2,15695
0,2,15699
0,0,15703
1,90,15830
0,9,15943
0,1,16004
0,6,16030
0,38,16086
0,0,16265
0,1,16298
0,0,16314
99,44418,16347
499,87597,16552
0,0,16570
0,6,16637
0,1,16700
508,87427,16735
0,0,17451
714,90791,17639
2,87005,18106
1,440,18403
34,39673,19016
551,86208,19151
0,62,19551
539,87999,19653
132,76177,19754
0,0,19782
519,87125,20080
412,86622,20205
0,17,20495
0,0,20504
0,1,20514
0,0,20562
454,85842,20612
0,1,20704
0,0,20751
542,86524,20764
424,87283,20766
416,84590,20811
49,86356,20912
410,86999,20932
0,21,20940
29,84063,20953
0,0,21013
0,0,21099
439,87255,21232
0,10,21263
0,223,21320
0,0,21336
0,0,21360
0,56,21385
0,0,21478
0,0,22548
412,84405,22652
0,0,22691
0,0,22822
442,87270,23106
527,87944,23367
0,0,23673
0,0,24115
382,86102,24441
474,87998,24482
556,87519,24516
0,1,24592
0,0,24753
473,84894,24875
0,0,24880
0,0,24953
456,84859,24961
0,0,25061
352,86939,25091
478,86962,25152
36,83795,25160
0,1,25178
211,86797,25220
0,0,25227
0,89,25933
58,84793,26073
1,40054,26162
0,2,26415
0,4,26744
