RPKI filtering threshold,256.8
Full feeder threshold,121357
rpki_invalids,pos,asn
0,0,42
66,141208,209
334,145108,293
799,146596,513
24,144961,553
238,66959,559
144,145155,680
640,144629,701
0,222,714
0,16,766
54,145215,852
16,146876,1103
0,0,1126
16,144712,1140
16,144616,1239
0,15,1241
748,144899,1273
20,143906,1299
436,150031,1351
16,144175,1403
941,151379,1798
657,150295,1828
0,98,1836
0,67,1853
1,21,2018
844,150899,2027
0,0,2044
0,0,2116
0,147,2119
0,0,2152
643,150249,2497
14,27893,2500
696,155646,2516
697,150521,2518
0,0,2603
730,151014,2613
0,9,2686
0,17,2854
1,73,2856
0,3,2857
25,140418,2914
0,0,3130
327,145195,3170
308,150148,3214
0,0,3216
0,107,3233
59,144378,3257
1,46,3267
748,152054,3280
0,112,3292
0,0,3301
0,0,3303
192,131718,3320
0,24,3327
17,149789,3333
16,144948,3399
16,144651,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1935,4134
101,148160,4181
0,0,4608
1,13098,4637
611,151569,4739
15,164,4775
645,149854,4777
13,319,4788
20,150354,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
1,113,5400
0,0,5403
185,144815,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,6,5602
0,28,5603
721,102347,5645
0,0,5650
727,150428,6057
0,0,6079
54,140146,6082
319,150564,6233
0,2,6325
0,3,6391
0,0,6423
200,144225,6453
245,17197,6461
206,145165,6667
1003,151244,6720
625,144891,6762
0,88,6774
0,0,6798
191,143002,6830
30,35,6866
260,135601,6894
306,145421,6908
16,148196,6939
18,143947,7018
19,3516,7195
732,150039,7489
0,0,7500
1015,155770,7575
2,46230,7606
32,41038,7660
905,146917,7713
0,0,7795
0,69,8075
746,145607,8218
454,150130,8220
0,0,8224
0,0,8245
99,150320,8283
19,150725,8298
0,3,8319
4,355,8359
0,15,8365
0,0,8387
0,45,8400
0,0,8422
17,145217,8426
0,128,8447
19,145192,8455
0,15,8470
0,0,8492
2,258,8529
0,0,8551
0,0,8560
103,147625,8607
0,0,8648
0,0,8660
0,6,8674
0,104,8708
16,150255,8758
0,17,8763
3,23797,8803
0,0,8816
0,5,8821
0,0,8851
0,0,8859
317,151619,8888
78,144684,8896
14,331,8966
16,145590,9002
0,6,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
906,147508,9268
1154,151116,9304
0,0,9318
0,602,9505
0,2,9583
0,5,9658
59,21652,9902
1,122,9930
0,123,10310
928,151580,11039
1,375,11164
0,0,11403
0,0,11537
0,0,11686
0,0,11708
16,150307,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,0,12470
0,0,12577
0,0,12605
330,149711,12637
0,0,12713
16,145155,12779
112,144897,12859
0,0,12895
0,1,12902
0,0,12956
140,52231,13004
569,145671,13030
0,2,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
1,242,13335
0,0,13727
674,145969,13760
240,151670,13786
65,149633,13830
0,0,14026
0,0,14041
689,151871,14061
5,73317,14315
0,0,14537
82,150042,14630
627,148642,14840
16,150857,14907
0,20,15133
426,146403,15280
98,149166,15435
310,149669,15547
1,139642,15562
0,0,15600
16,149892,15605
525,150477,15623
24,80997,15692
0,2,15695
0,4,15699
0,0,15703
0,101,15830
0,13,15943
0,1,16004
0,0,16030
0,48,16086
0,0,16265
0,1,16298
0,0,16314
119,80371,16347
0,869,16509
526,151657,16552
0,7,16637
0,1,16700
672,147813,16735
149,145942,17350
1284,153425,17639
153,153307,18106
2,559,18403
36,57346,19016
467,146986,19151
0,75,19551
808,151310,19653
50,119273,19754
0,0,19782
618,150131,20080
0,0,20130
23,147255,20205
0,79,20495
0,1,20514
0,0,20562
96,150415,20612
0,0,20704
0,0,20751
446,147657,20764
295,145076,20811
636,150881,20912
93,150018,20932
0,10,20940
0,0,21013
0,0,21099
9,50664,21232
0,14,21263
0,216,21320
0,0,21336
0,0,21360
0,71,21385
309,150782,21412
0,0,21473
0,0,21478
16,149168,21700
121,6446,22388
0,0,22548
360,144630,22652
0,0,22822
664,147530,23106
84,149497,23367
1103,158548,23673
0,0,24115
61,141504,24441
786,150729,24482
475,150799,24516
0,1,24592
0,0,24753
0,17,24875
0,0,24880
0,0,24953
355,145491,24961
0,0,25061
714,146533,25091
0,0,25139
606,154319,25152
99,145211,25160
0,0,25198
147,150411,25220
0,0,25885
0,5,25933
19,58420,26162
0,2,26415
