RPKI filtering threshold,852.6
Full feeder threshold,716549
rpki_invalids,pos,asn
0,125,42
81,908557,209
1972,940118,293
2784,919027,513
52,911804,553
270,395799,559
58,910765,680
0,0,701
0,1175,714
0,165,766
96,911282,852
189,238338,1031
57,918636,1103
0,5,1126
155,542428,1140
56,909728,1239
0,162,1241
0,0,1273
2689,939408,1280
61,909048,1299
561,938090,1351
56,910428,1403
1644,913423,1798
2054,936158,1828
0,197,1836
0,299,1853
0,454,2018
208,170283,2027
0,23,2044
0,491,2116
0,1082,2119
1590,911999,2152
144,916524,2497
2,1123,2500
32,5722,2516
2680,916641,2518
0,2027,2603
172,916853,2613
0,536,2686
1,205,2854
3,882,2856
0,0,2857
63,910634,2914
77,908179,3130
1075,912205,3170
1367,919983,3214
2886,915712,3216
190,166452,3233
60,917941,3257
450,917590,3267
56,910701,3292
0,882,3301
56,935783,3303
2611,911416,3320
0,280,3327
56,920667,3333
56,910029,3399
57,913913,3491
100,908231,3549
81,907745,3561
1457,915111,3741
0,1,3856
80,14273,4134
56,909577,4181
2438,924656,4608
3,75729,4637
64,1596,4775
2807,923484,4777
32,5790,4788
0,12,4805
134,937761,4826
0,11,4844
0,0,4862
0,5,5390
208,909980,5392
1030,915099,5394
2,1712,5400
0,23,5403
1674,911252,5413
0,55,5430
0,0,5459
0,54,5466
0,18,5503
258,152226,5511
0,20,5524
1,432,5578
0,35,5583
1,490,5603
1123,908187,5645
199,909613,5650
0,0,6057
67,910740,6079
148,911108,6082
1591,920605,6233
0,159,6325
0,36,6391
3114,913336,6423
632,909160,6453
953,911270,6461
51,910257,6667
0,62,6677
2794,940814,6720
2774,912280,6762
2,4482,6774
0,4,6798
52,909698,6830
3,203,6866
2683,918702,6894
1495,913990,6908
425,938352,6939
63,908752,7018
0,9417,7195
3234,939733,7500
2457,922396,7575
0,114683,7606
0,0,7660
2774,921864,7713
0,343,7795
0,484,8075
557,911966,8218
293,917380,8220
0,3,8224
0,45,8245
435,916524,8283
121,200780,8289
72,940719,8298
0,12,8319
15,6290,8359
0,67,8365
0,17,8387
6,1188,8400
0,109,8422
86,912470,8426
3,1453,8447
63,913255,8455
0,83,8470
