RPKI filtering threshold,315.40000000000003
Full feeder threshold,148758
rpki_invalids,pos,asn
0,0,42
143,166056,174
61,171590,209
652,187096,293
902,177533,513
59,175364,553
146,78746,559
60,175370,680
170,174223,701
0,286,714
0,18,766
545,185483,835
56,175449,852
624,186505,924
0,3783,1003
774,167317,1031
56,180676,1103
0,0,1126
56,175002,1140
56,184840,1221
56,174889,1239
0,16,1241
888,175194,1273
5,37,1280
56,174110,1299
171,184853,1351
56,174171,1403
679,187749,1798
900,185940,1828
0,22,1836
0,71,1853
2,22,2018
1396,186537,2027
0,0,2044
0,0,2116
0,138,2119
0,0,2152
56,178099,2497
56,29430,2500
4728,191477,2516
854,185829,2518
0,0,2603
80,185450,2613
0,12,2686
0,17,2854
1,58,2856
0,3,2857
57,170394,2914
0,0,3130
592,175909,3170
260,185905,3212
644,185815,3214
0,0,3216
0,104,3233
56,174857,3257
1,37,3267
0,103,3292
0,0,3301
0,0,3303
206,162813,3320
0,32,3327
56,185019,3333
56,175240,3399
56,175028,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
3,2015,4134
191,184031,4181
0,3,4455
0,0,4608
0,15161,4637
11,222,4775
105,177942,4777
9,745,4788
0,0,4805
56,185056,4826
0,2,4844
0,10,4862
0,0,5390
0,1,5392
0,4,5394
1,95,5400
0,0,5403
0,31,5408
326,174521,5413
0,0,5430
0,7,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,68,5578
0,2,5583
0,28,5603
3,27,5610
543,176344,5645
0,0,5650
881,185598,6057
0,0,6079
144,171403,6082
652,185791,6233
0,2,6325
0,2,6391
0,0,6423
167,174131,6453
587,176071,6461
61,175056,6667
0,13,6677
608,186116,6720
828,174917,6762
1,336,6774
0,0,6798
56,174322,6830
0,25,6866
0,0,6881
276,175769,6894
611,176249,6908
56,182625,6939
56,174082,7018
0,5461,7195
0,0,7500
913,187676,7575
22,55197,7606
56,181300,7660
2728,179073,7713
0,40,7720
1,3500,7721
0,0,7795
1,94,8075
62,175096,8218
440,179368,8220
0,0,8224
0,0,8245
78,185246,8283
0,0,8289
58,185723,8298
0,3,8319
9,404,8359
0,13,8365
0,0,8387
0,44,8400
0,0,8422
57,175581,8426
0,139,8447
58,175167,8455
0,17,8470
0,0,8492
0,998,8529
0,0,8551
0,0,8560
220,182212,8607
0,0,8648
0,0,8660
0,6,8674
0,106,8708
56,184630,8758
0,17,8763
80,401,8781
34,28628,8803
0,0,8816
0,5,8821
0,6,8851
0,0,8859
1051,189814,8888
177,175088,8896
26,635,8966
56,180944,9002
0,11,9009
0,0,9026
0,0,9031
0,0,9063
18,991,9121
0,0,9266
1077,187630,9268
1360,186288,9304
0,0,9318
16,264,9583
0,5,9658
112,43133,9902
1,141,9930
48,207,10075
0,124,10310
593,187839,11039
0,391,11164
0,0,11403
0,7484,11537
0,0,11686
0,0,11708
0,0,12306
573,185619,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
147,184617,12637
0,0,12713
57,175312,12779
56,175266,12859
0,0,12895
0,10,12897
0,1,12902
0,0,12956
934,185660,12969
43,60830,13004
76,175018,13030
0,2,13041
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
0,464,13335
0,0,13727
171,176539,13760
57,178855,13786
56,185046,13830
0,0,14026
0,0,14041
846,176770,14061
24,90654,14315
0,0,14537
90,185091,14630
837,179211,14840
56,186073,14907
0,26,15133
22,58893,15280
551,184775,15435
609,186339,15547
56,169837,15562
0,0,15600
56,185125,15605
306,185321,15623
46,97387,15692
0,2,15695
0,4,15699
0,0,15703
79,152,15802
0,104,15830
0,14,15943
0,3,15962
0,1,16004
386,393,16010
0,0,16030
0,45,16086
0,0,16265
0,1,16298
0,0,16314
106,99748,16347
0,2639,16509
1142,189112,16552
0,10,16637
0,2,16700
1000,182065,16735
85,175892,17350
1383,187336,17639
60,186248,18106
1,510,18403
650,178201,19151
142,184593,19529
151,186374,19653
143,146038,19754
0,0,19782
837,185612,20080
0,0,20130
142,180809,20205
2,811,20473
0,138,20495
0,1,20514
0,0,20562
168,185910,20612
0,0,20704
0,0,20751
65,176417,20764
95,175170,20811
145,184518,20912
202,185385,20932
0,38,20940
0,0,21013
0,0,21099
57,60533,21232
0,15,21263
1226,188318,21282
0,234,21320
0,0,21336
0,0,21360
0,52,21385
327,185727,21412
0,0,21473
0,0,21478
56,184275,21700
0,11,21859
80,6310,22388
0,0,22548
564,174844,22652
273,179184,23106
