RPKI filtering threshold,432.0
Full feeder threshold,153879
rpki_invalids,pos,asn
0,0,42
117,171033,174
69,176592,209
947,193805,293
1215,184740,513
10,180109,553
85,82394,559
8,180170,680
17,178922,701
0,326,714
0,19,766
815,193257,835
63,180242,852
1396,194254,924
0,22370,945
9,192668,955
1,3737,1003
1025,176676,1031
7,188246,1103
0,0,1126
7,182073,1140
9,192308,1221
7,179865,1239
0,16,1241
0,0,1257
1213,180395,1273
757,192545,1280
8,178998,1299
123,192138,1351
6,179026,1403
1055,194363,1798
994,190137,1828
0,99,1836
0,85,1853
2,22,2018
1776,182203,2027
0,0,2044
0,0,2116
0,137,2119
0,0,2152
8,182996,2497
939,193890,2500
5012,199271,2516
1092,193559,2518
0,0,2603
35,192911,2613
0,10,2686
0,15,2854
0,56,2856
0,3,2857
8,175269,2914
9,191969,3130
885,180968,3170
301,193375,3212
9,192105,3214
0,0,3216
0,107,3233
7,179798,3257
0,35,3267
0,124,3292
0,0,3301
0,0,3303
234,167645,3320
0,30,3327
9,192772,3333
7,180125,3399
7,179974,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
5,2025,4134
212,190480,4181
0,3,4455
0,0,4608
1,17577,4637
12,224,4775
13,182240,4777
5,782,4788
0,0,4805
15,192360,4826
0,2,4844
0,9,4862
0,0,5390
0,1,5392
0,4,5394
0,89,5400
0,0,5403
0,31,5408
915,180210,5413
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,69,5578
0,2,5583
0,25,5603
3,29,5610
7,179249,5645
2765,192950,6057
0,0,6079
140,175158,6082
154,192824,6233
0,2,6325
0,2,6391
0,0,6423
159,179074,6453
799,181083,6461
84,179634,6667
0,13,6677
892,193785,6720
1152,180242,6762
0,337,6774
0,36630,6777
0,0,6798
13,179389,6830
0,30,6866
0,0,6881
290,180633,6894
785,181258,6908
6,190116,6939
0,20212,7018
0,5880,7195
0,0,7500
1142,195391,7575
19,58589,7606
148,189068,7660
2958,184705,7713
19,4529,7721
0,0,7795
1,101,8075
8,179915,8218
377,184263,8220
0,0,8224
0,0,8245
57,192790,8283
0,0,8289
28,193348,8298
0,3,8319
9,399,8359
0,13,8365
0,0,8387
4,47,8400
0,0,8422
8,180335,8426
0,134,8447
10,180135,8455
0,17,8470
0,0,8492
2,482,8529
0,0,8551
0,0,8560
225,189821,8607
0,0,8648
0,0,8660
0,5,8674
0,110,8708
0,46223,8714
15,187391,8758
0,16,8763
1104,1971,8781
1,27988,8803
0,0,8816
0,21,8821
0,6,8851
0,0,8859
114,194090,8888
227,180103,8896
0,603,8966
7,186043,9002
0,7,9009
0,0,9026
0,0,9031
0,0,9063
27,1055,9121
0,28,9264
0,0,9266
0,0,9268
1616,193819,9304
0,957,9505
26,399,9583
0,5,9658
80,26581,9902
1,131,9930
44,184,10075
0,121,10310
966,194230,11039
0,407,11164
968,194240,11399
0,0,11403
1,7825,11537
0,0,11686
0,0,11708
0,0,12306
9,192552,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
131,192127,12637
0,0,12713
7,180258,12779
7,182270,12859
0,0,12895
0,10,12897
0,1,12902
0,0,12956
1280,193395,12969
46,66386,13004
30,179522,13030
0,2,13041
9,191898,13058
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
1,529,13335
0,0,13727
121,180886,13760
862,181233,13781
7,181733,13786
9,192155,13830
0,0,14026
1028,182194,14061
41,106808,14315
0,0,14537
77,192618,14630
1161,184759,14840
9,193609,14907
0,25,15133
0,62707,15280
832,192724,15435
803,193898,15547
2,174636,15562
0,0,15600
9,192603,15605
311,192854,15623
3,99760,15692
0,2,15695
0,4,15699
0,0,15703
0,223,15802
0,109,15830
0,14,15943
0,3,15962
0,1,16004
390,397,16010
0,0,16030
0,41,16086
0,0,16265
0,1,16298
0,0,16314
4,104602,16347
3,3148,16509
1460,196845,16552
0,7,16637
0,3,16700
1306,189841,16735
106,180742,17350
6,1112,17557
1676,195009,17639
13,193650,18106
1108,182390,19151
123,192013,19529
218,192800,19653
145,149708,19754
0,0,19782
1160,193063,20080
0,0,20130
119,186002,20205
18,856,20473
0,134,20495
0,1,20514
0,0,20562
153,193258,20612
0,0,20704
0,0,20751
7,180913,20764
24,179975,20811
181,192173,20912
272,192837,20932
0,123,20940
0,0,21013
0,0,21099
4,63879,21232
0,15,21263
2,8,21277
1565,197220,21282
0,233,21320
0,0,21336
0,0,21360
0,51,21385
