RPKI filtering threshold,277.40000000000003
Full feeder threshold,63749
rpki_invalids,pos,asn
0,0,42
518,75392,174
863,76253,209
14,77525,286
865,80640,293
682,58642,513
13,78212,553
0,12,559
827,79190,680
802,77951,701
0,106,714
0,17,766
804,78522,852
87,78617,1103
0,0,1126
921,80807,1140
0,0,1221
0,0,1239
779,78279,1273
889,80650,1280
13,77103,1299
871,80646,1351
13,77403,1403
0,0,1798
1,84,1836
0,60,1853
916,81495,1916
0,11,2018
0,0,2044
0,0,2116
0,96,2119
0,0,2152
806,78793,2497
47,20135,2500
864,84999,2516
864,80639,2518
0,0,2603
862,80603,2613
0,7,2686
0,18,2854
0,27,2856
869,80611,2857
0,0,2895
0,0,2905
835,78540,2914
0,0,3130
0,48,3233
802,78196,3257
1,311,3267
852,79167,3277
994,81605,3280
0,124,3292
0,0,3301
0,0,3303
0,26,3327
860,80896,3333
0,0,3402
493,72932,3491
0,0,3549
0,0,3561
802,78748,3741
0,0,3856
857,80448,4181
0,0,4608
119,3228,4637
898,80843,4739
0,25,4775
810,78527,4777
0,0,4780
864,81298,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,5,5394
477,31560,5396
0,91,5400
0,0,5403
803,78306,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,9,5524
0,0,5583
0,0,5588
0,8,5602
801,77572,5645
0,0,5650
804,78239,5769
0,0,6067
0,0,6079
858,80443,6082
852,79319,6233
0,4,6391
0,0,6423
461,77745,6453
73,4293,6461
0,0,6539
808,78579,6667
1086,81949,6720
0,147,6730
813,78386,6762
0,52,6774
0,0,6798
805,78244,6830
101,106,6866
861,80486,6881
801,80509,6894
910,79091,6908
852,79567,6939
20,77270,7018
853,80712,7195
808,78576,7489
0,0,7500
912,81290,7575
21,1275,7606
64,26553,7660
891,79437,7713
0,0,7795
6,62,8075
804,78565,8218
1387,81054,8220
0,0,8222
0,0,8224
0,0,8245
34,79959,8283
0,2,8319
0,0,8339
1,713,8359
0,11,8365
0,0,8387
0,0,8422
807,78473,8426
0,87,8447
28,77977,8455
0,13,8470
0,0,8492
0,215,8529
0,0,8551
0,0,8560
854,79202,8607
0,0,8648
0,5,8674
0,38,8708
38,37725,8758
0,14,8763
0,90,8781
0,0,8816
0,3,8821
0,0,8851
860,80561,8896
0,0,8897
41,183,8966
816,79223,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,22,9264
0,0,9266
0,32,9268
862,80458,9304
0,0,9318
7,408,9505
0,83,9583
0,3,9658
492,22657,9902
2,78,9930
462,77777,10102
0,114,10310
0,1,10848
956,81714,11039
17,2242,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
860,80821,12307
0,0,12350
0,9,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
809,78583,12637
0,0,12713
13,77860,12779
862,80640,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,288,12989
478,31257,13004
692,55137,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,275,13760
879,80773,13786
861,80756,13830
0,0,14026
0,0,14061
0,0,14361
0,0,14537
858,80595,14630
0,0,14633
865,81716,14840
13,80452,14907
0,0,15008
0,3,15133
858,80884,15435
878,80890,15547
1,77163,15562
0,0,15600
863,80594,15605
0,2,15695
0,2,15699
0,0,15703
1,54,15830
0,9,15943
0,1,16004
0,2,16030
0,38,16086
0,0,16265
0,1,16298
0,0,16314
240,41592,16347
0,0,16570
0,5,16637
0,1,16700
936,81670,16735
0,0,17451
989,82769,17639
873,81285,18106
512,36690,19016
1064,80125,19151
0,63,19551
980,81597,19653
618,69327,19754
0,0,19782
991,80761,20080
857,80362,20205
0,12,20495
0,0,20504
0,1,20514
0,0,20562
806,79125,20612
0,1,20704
0,0,20751
884,80663,20764
804,78358,20811
859,80453,20912
860,80746,20932
0,19,20940
629,78180,20953
0,0,21013
0,0,21099
923,80844,21232
0,10,21263
0,220,21320
0,0,21336
0,0,21360
0,55,21385
0,0,21478
0,0,22548
802,78311,22652
0,0,22691
0,0,22822
886,81074,23106
983,81688,23367
0,0,23673
0,0,24115
942,80475,24441
914,81066,24482
861,81062,24516
0,1,24592
0,0,24753
805,78745,24875
0,0,24880
0,0,24953
801,78724,24961
0,0,25061
859,80667,25091
861,80576,25152
637,77964,25160
0,1,25178
859,80635,25220
0,0,25227
0,112,25933
474,78605,26073
7,35083,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
861,81610,28186
