RPKI filtering threshold,839.6
Full feeder threshold,682288
rpki_invalids,pos,asn
0,121,42
16,833564,174
25,834133,209
1657,862095,293
2057,843041,513
2,837415,553
106,350045,559
5,836776,680
2278,835677,701
0,984,714
0,162,766
30,836696,852
2,849739,1103
0,5,1126
1,496560,1140
2,845369,1221
38,835645,1239
0,0,1273
2546,870053,1280
23,835079,1299
1359,861171,1351
2,845142,1403
2602,848846,1798
1332,856474,1828
0,179,1836
0,276,1853
0,410,2018
0,31,2044
0,481,2116
0,586,2119
1408,837504,2152
9,850141,2497
0,723,2500
14,5403,2516
1552,838749,2518
0,1729,2603
2675,846693,2613
4,598,2686
0,275,2854
2,925,2856
0,0,2857
2507,845774,2895
30,836242,2914
39,835809,3130
898,837607,3170
523,856950,3214
2564,852355,3216
26,144350,3233
14,835981,3257
1094,843000,3267
2908,869806,3280
2,835929,3292
0,1086,3301
2,865014,3303
2399,837289,3320
0,235,3327
2,852629,3333
182,840032,3491
56,834316,3549
25,834036,3561
2610,841998,3741
0,1,3856
48,12213,4134
1405,835850,4181
2733,881886,4608
5,60451,4637
1332,861044,4739
12,1361,4775
2446,854952,4777
4,860259,4826
0,9,4844
0,7,5390
42,835813,5392
970,840880,5394
2411,838536,5396
1,1563,5400
0,24,5403
1365,837536,5413
0,1,5418
0,19,5430
0,0,5459
0,70,5466
0,19,5503
332,107056,5511
0,20,5524
0,35,5583
2418,838526,5602
70,829984,5645
948,836682,5650
278,171876,6057
18,835891,6079
85,837077,6082
621,860230,6233
0,163,6325
0,43,6391
2252,838842,6423
679,835444,6453
834,105725,6461
261,210595,6539
1834,838566,6667
2486,871400,6720
0,650,6730
2463,838513,6762
4,2468,6774
0,5,6798
7,836181,6830
0,172,6866
108,863402,6881
1837,839315,6894
1314,839254,6908
5,859878,6939
59,834826,7018
0,6674,7195
2467,839509,7489
2492,869829,7500
2724,861550,7575
0,92262,7606
454,702951,7660
1963,847579,7713
0,415,7795
0,317,8075
2596,848403,8218
2459,843076,8220
0,4,8224
0,42,8245
45,839688,8283
68,163710,8289
0,13,8319
8,7378,8359
0,36,8365
0,19,8387
0,105,8422
1921,839976,8426
0,1114,8447
3,838046,8455
0,66,8470
2623,856690,8492
0,191,8529
0,2181,8551
0,294,8560
183,727813,8607
0,6,8648
1494,839561,8660
0,50,8674
0,1220,8708
0,0,8758
0,0,8763
2,745,8781
0,9,8816
0,17,8821
0,40,8851
0,8,8859
1548,839624,8896
7,4373,8966
2,839661,9002
0,8,9009
0,4,9026
0,73,9031
0,150,9063
0,0,9264
4,8218,9266
1673,839864,9268
1235,846921,9304
0,6478,9318
2,2543,9505
32,2702,9583
15,476,9658
902,162115,9902
3,865,9930
0,362,10310
2583,849597,11039
3,5553,11164
0,17,11403
33,21906,11537
2572,864381,11686
2530,878488,11708
2,870310,12307
156,837564,12350
0,8,12355
0,0,12401
0,23,12414
2403,839835,12470
0,12,12577
0,13,12605
96,834615,12637
0,1498,12713
2,836938,12779
206,837699,12859
0,2,12895
0,2,12902
121,42265,12956
105,132112,13004
2123,840369,13030
0,10,13041
0,100,13101
0,70,13189
1450,841204,13237
0,174,13285
0,12,13727
1,2671,13760
2,848767,13786
288,860958,13830
0,2,14026
1820,855304,14061
620,456509,14315
940,838761,14537
2703,877475,14630
2518,854253,14840
2,848120,14907
184,834112,15008
0,42,15133
146,161103,15280
1366,836819,15435
2391,872286,15547
5,835068,15562
0,142,15600
2,870288,15605
674,867940,15623
26,552221,15692
0,7,15695
0,28,15699
0,61,15703
0,607,15830
0,79,15943
0,0,16004
1,118,16030
0,269,16086
0,432,16265
0,2,16298
0,1,16314
2483,840428,16347
0,2157,16509
1791,855445,16552
0,212,16637
0,17,16700
2618,841715,16735
0,952,16814
2544,848418,17350
2993,877057,17639
3,858447,17920
90,873239,18106
4,2214,18403
118,391339,19016
1655,841203,19151
0,423,19551
2529,848332,19653
660,838214,19754
39,24263,19782
2533,838417,20080
63,860386,20130
40,860362,20205
0,96,20495
23,839332,20514
1,259832,20562
2368,872600,20612
0,11,20704
0,21,20751
2605,854788,20764
878,839328,20811
2415,839508,20912
663,838020,20932
0,153,20940
0,138,21013
0,2,21099
2108,853650,21232
0,45,21263
0,1554,21320
0,2,21336
0,3,21360
0,371,21385
1177,866248,21412
0,51,21473
0,1,21478
2,835818,21700
34,18770,22388
2658,867607,22548
1467,839544,22652
0,43,22691
1,221,22822
2712,860816,23106
155,836213,23367
3384,894496,23673
244,793922,24441
2423,870069,24482
1048,853453,24516
0,5,24592
0,33,24753
0,214,24875
0,1,24880
0,21,24931
0,71,24953
2123,839655,24961
2665,844124,25091
65,858966,25152
153,840388,25160
0,8,25198
1245,843936,25220
2,859216,25885
0,118,25933
3,858541,26073
1,159152,26162
0,2,26415
0,294,26744
187,858872,27446
2703,876463,27678
0,699,28000
2543,860525,28186
0,1185,28283
284,843550,28329
591,860124,28571
0,17,28589
1387,707763,28634
0,7,28760
0,5,28788
18,399452,28792
1186,847889,28917
2635,841601,29075
163,837728,29140
1025,868698,29222
0,5,29438
0,2,29449
2,852329,29467
0,8,29479
114,842501,29504
0,13,29527
0,51,29550
81,104143,29608
3363,852443,29680
2086,840558,29691
13,1780,29838
1674,860719,30132
37,835932,30286
1,2637,30844
0,6,30892
37,835175,30950
2,846925,31019
26,864,31027
1,2138,31042
0,0,31122
13,10863,31133
2338,839944,31313
0,2,31383
2103,845495,31424
0,2,31449
0,1553,31500
28,80201,31554
0,89,31727
0,3,31800
10,6822,32098
284,836137,32354
222,159845,32653
594,783204,32709
1,3847,32787
0,47,32869
0,59,32934
0,462,33132
9,58017,33823
0,5,33845
0,6304,33891
0,576061,34019
2384,841468,34177
2456,833796,34224
0,23,34245
868,854432,34288
0,44,34347
5,839470,34549
16,837024,34553
0,3,34615
0,4,34723
0,11,34790
2612,847323,34800
2397,840772,34854
2622,867927,34927
537,838933,34968
0,134,35228
115,837159,35266
9,58283,35267
0,15,35313
6,2664,35320
0,14,35332
2648,843953,35360
2569,849548,35369
2,548310,35426
26,176124,35505
2535,685001,35598
2,411653,35600
0,1,35619
0,417,35699
0,131,35708
2,838975,35710
2860,876255,36236
3765,869173,36351
3099,890323,36924
0,34,36968
15,139,37053
4,838326,37100
3178,863277,37239
532,838522,37271
0,21,37314
2575,860177,37468
2,862771,37497
0,18,37546
0,3,37578
190,250655,37640
0,22,37650
1,2532,37662
222,228472,37680
17,92567,37704
2548,688572,37721
2761,862727,37989
2522,851688,38001
12,861459,38136
0,225,38182
0,98,38496
2825,883440,38726
2989,855876,38880
60,860813,38883
1,74436,39107
1089,844755,39120
2,838237,39122
0,1,39202
0,3,39347
4,838176,39351
2461,838831,39533
98,836198,39591
0,40,39651
23,126904,39668
0,3,39821
1,119,39912
1570,861491,40387
25,858975,40630
2462,602348,40934
39,700206,40994
0,7,41028
4198,851272,41095
83,837056,41157
6,846665,41327
0,0,41617
15,834943,41695
2621,856919,41722
2364,839879,41811
0,5,41953
2652,843964,42275
2,855959,42473
9,835839,42541
0,590,42708
0,0,42861
0,580,43100
1,60,43578
0,0,44030
39,837740,44103
2846,889437,44393
0,104,44684
3326,868553,45352
0,6,45494
0,13,45634
3,730,45896
135,835700,46450
764,861309,46997
2,837842,47147
2415,844033,47251
0,53,47422
2667,874124,47441
766,843311,47692
2550,851700,47787
406,384113,47957
19,7381,48147
0,0,48292
79,848817,48362
2,872711,48550
17,206178,48571
0,0,48646
2069,842135,48821
3,873326,48919
7,840025,49102
5,858685,49134
0,7,49375
2538,852347,49420
2447,850859,49432
2397,838271,49434
0,8,49463
0,232,49544
3,837523,49605
2864,856280,49673
2750,855490,49697
17,135502,49709
2975,875394,49752
481,838105,49788
0,55,49835
52,835864,50300
1065,838486,50304
0,4081,50384
722,853352,50628
2605,852885,50673
158,595688,50763
2857,865835,50869
2,847428,50877
2,836138,51088
1080,850370,51184
3678,862518,51185
0,16,51333
2835,873807,51786
2472,872233,51873
225,321645,51999
2731,851920,52320
0,0,52720
3406,857163,52814
2,843832,52863
0,13,52871
2426,851405,52873
0,6,52888
0,65,52940
2604,839481,53013
0,0,53067
2441,849502,53070
2,285,53237
0,91,53240
631,835079,53767
669,838386,53828
0,14,54054
2576,853764,54574
2,867507,55222
3184,892128,55720
2616,845828,56430
0,8,56444
0,0,56662
2517,855007,56665
3,838243,57050
2399,838329,57111
0,11,57119
212,131682,57199
1216,838986,57381
1578,450543,57463
2820,860837,57695
2,837105,57821
18,836048,57866
2618,845805,58057
0,1,58280
2119,863858,58299
