RPKI filtering threshold,1444.4
Full feeder threshold,570825
rpki_invalids,pos,asn
0,196,42
4728,722184,209
4681,723345,286
5016,748775,293
4758,725785,513
4868,726961,553
0,124,559
4730,724667,680
4733,720862,701
0,624,714
4723,722637,852
4910,727111,1103
0,5,1126
4745,722759,1221
4735,720108,1239
0,0,1273
5010,748455,1280
4707,716065,1299
5019,748710,1351
4745,723741,1403
1,2750,1668
4839,726438,1798
4781,725906,1836
0,256,1853
4859,744225,1916
109,17593,2018
0,28,2044
2,446,2116
4752,723412,2152
4792,728900,2497
2,681,2500
63,5974,2516
4828,723211,2518
3,1991,2603
4735,727971,2613
2,476,2686
0,246,2854
2,685,2856
0,0,2857
4898,740853,2895
544,128151,2905
4767,722724,2914
387,716106,3130
4727,721357,3257
4869,728695,3267
4882,737995,3277
4719,723138,3292
2,752,3301
5180,725443,3303
0,272,3327
4871,728123,3333
4724,720564,3356
4735,721656,3402
4903,730491,3491
4729,721210,3549
4724,721589,3561
4734,724187,3741
0,1,3856
4726,722097,4181
5068,750991,4608
432,50538,4637
5018,747737,4739
30,218,4775
4785,730635,4777
36,1328,4780
5027,747572,4826
0,4,4844
0,242,5056
0,5,5390
4723,721122,5392
4739,722511,5396
3,1467,5400
0,22,5403
4730,723516,5413
0,20,5430
0,76,5466
0,16,5503
307,46739,5511
0,17,5524
0,42,5583
22,1967,5588
4720,722249,5602
4723,716927,5645
4731,722021,5650
4724,722399,5769
0,15,6067
4724,722538,6079
4736,723178,6082
1,12,6083
4751,725006,6423
4728,721224,6453
348,180232,6539
4730,724213,6667
4775,727848,6720
13,638,6730
4795,722542,6762
2,537,6774
4750,723599,6830
0,139,6866
5038,748482,6881
4713,728805,6894
5000,747350,6939
0,3,6968
4681,721357,7018
4888,720550,7500
4899,729867,7575
16,10941,7606
350,609680,7660
0,355,7795
0,214,8075
4741,724992,8218
5206,727002,8220
4728,724094,8222
0,3,8224
0,52,8268
231,721111,8283
0,14,8319
0,3,8330
0,108,8331
0,31,8339
6,6615,8359
0,56,8365
0,22,8387
0,103,8422
4754,725190,8426
0,845,8447
60,719667,8455
0,56,8470
4873,739438,8492
5,1781,8529
1,1608,8551
0,308,8560
4724,722578,8607
0,7,8648
0,47,8674
1,858,8708
4874,736444,8758
0,684,8781
0,11,8816
0,31,8851
4740,723056,8896
1,60,8897
40,3526,8966
4725,725498,9002
0,5,9026
0,63,9031
0,119,9063
0,23,9150
0,0,9264
0,2690,9266
0,169,9268
4851,724366,9304
0,40,9318
20,4584,9505
8,1613,9583
1,473,9658
1470,209684,9902
0,319,9930
4736,725715,10026
0,0,10102
0,252,10310
0,103,10474
0,4,10848
5030,750379,11039
0,837,11403
27,18661,11537
4715,722028,11666
4913,729305,11686
0,2,11995
0,73,12306
4879,737673,12307
4736,724118,12350
0,12,12355
0,0,12401
0,18,12414
0,6,12577
0,29,12605
4719,721739,12637
31,3610,12713
4748,724218,12779
4739,725148,12859
0,2,12895
0,2,12902
251,36327,12956
0,7,12971
2,1519,12989
618,92381,13004
4738,724882,13030
0,10,13041
2,259,13101
0,64,13189
4748,725391,13237
0,137,13285
0,0,13703
0,9,13727
5022,747465,13760
0,2,14026
4896,728887,14061
4740,723018,14361
4747,723614,14537
0,2,14633
534,153932,14840
4874,730672,14907
5089,744904,15008
0,33,15133
5236,750016,15301
4723,723361,15435
4881,735874,15547
39,716587,15562
0,126,15600
5174,733800,15605
0,16,15695
0,39,15699
0,57,15703
0,366,15830
0,0,16004
0,99,16030
0,287,16086
3,197,16265
0,2,16298
0,1,16314
4860,727152,16347
0,11,16570
0,318,16637
0,11,16700
4850,726862,16735
0,940,17451
4899,746850,17639
5095,749937,18106
3514,581226,19016
4914,727173,19151
0,66,19551
4840,724554,19653
4831,722776,19754
82,19706,19782
4860,723958,20080
0,98,20495
0,2,20504
4837,725106,20514
1414,229619,20562
4904,728964,20612
0,15,20704
0,27,20751
4885,735284,20764
4732,723527,20811
4870,728056,20912
4733,724160,20932
0,145,20940
0,1,20953
0,105,21013
0,2,21099
0,35,21156
4879,737652,21232
0,24,21263
2,1536,21320
0,2,21336
0,3,21360
1,482,21385
4894,739796,22548
4742,724298,22652
0,73,22691
8,214,22822
4744,733425,23106
525,135229,23367
5114,759380,23673
853,86174,24115
4353,662372,24441
4945,732259,24482
4873,726967,24516
0,6,24592
0,97,24753
1,97,24875
0,1,24880
0,30,24953
1,20,25061
4736,727003,25091
5047,752761,25152
0,0,25160
0,0,25178
4842,727169,25220
4875,737189,25227
4770,731947,25933
410,98378,26162
0,2,26415
0,203,26744
0,179,27257
4756,721668,27446
4937,736794,27678
4763,736086,28186
4760,731943,28220
4730,732733,28260
0,669,28283
4734,724016,28329
4842,744746,28571
0,17,28589
4533,712076,28634
0,5,28760
0,5,28788
4919,734617,28917
645,133603,28929
4735,725146,29075
4724,724595,29140
5201,726889,29222
0,2,29449
4735,726963,29479
4869,727520,29504
0,10,29527
0,31,29550
1007,318678,29608
0,0,29636
4871,734394,29680
4722,723420,29686
4757,725814,29691
1,127,29838
5005,748737,30132
0,43,30733
5097,758045,30844
0,6,30892
4732,725907,31019
14,434,31027
0,423,31042
0,0,31122
10,9355,31133
0,2,31383
4845,728499,31424
4,3057,31500
0,70,31727
4723,722480,31742
5023,747392,32097
6,3299,32098
0,10,32212
4845,722273,32354
475,87900,32653
5024,747860,32709
2,1758,32787
0,61,32869
0,50,32934
1,712,33132
0,5,33764
0,5,33845
19,4280,33891
1779,340678,34019
4736,724862,34177
4676,718206,34224
0,21,34245
4877,740138,34288
0,11,34305
0,25,34347
395,722558,34549
0,9,34790
5148,725407,35054
0,143,35228
4722,722757,35266
2,2229,35320
0,13,35332
4762,725977,35369
4739,723837,35699
