RPKI filtering threshold,1431.6000000000001
Full feeder threshold,606456
rpki_invalids,pos,asn
2,196,42
4518,758141,174
4670,763986,209
96,762325,286
5172,788689,293
2996,498730,513
128,765979,553
0,119,559
4676,767869,680
4666,762787,701
0,788,714
0,79,766
4666,764838,852
87,766269,1103
0,4,1126
1996,447871,1140
4695,764490,1221
4665,762310,1239
0,0,1273
5138,790374,1280
4575,755991,1299
5165,788292,1351
101,769231,1403
4901,775842,1798
1,131,1836
0,265,1853
4732,784881,1916
34,26772,2018
0,29,2044
1,459,2116
3,833,2119
4684,764472,2152
4752,770532,2497
0,711,2500
94,6113,2516
4925,764943,2518
2,1746,2603
4826,773998,2613
0,518,2686
1,244,2854
0,707,2856
0,0,2857
5067,773885,2895
12,16789,2905
4662,764546,2914
557,758132,3130
4668,763438,3257
5071,772043,3267
5071,772034,3277
4672,764328,3292
0,796,3301
5101,774319,3303
0,241,3327
4671,771529,3333
4670,763552,3402
5071,768689,3491
4660,762669,3549
4671,763668,3561
4915,769633,3741
0,1,3856
4668,763722,4181
5213,792951,4608
596,58534,4637
5194,787947,4739
35,232,4775
4763,774618,4777
0,1,4780
5200,787700,4826
0,6,4844
0,253,5056
0,9,5390
4664,766359,5392
4853,767363,5394
4667,766866,5396
1,1473,5400
0,21,5403
4715,766764,5413
0,1,5418
0,17,5430
0,19,5503
319,83519,5511
0,18,5524
1,41,5583
23,1951,5588
4664,766653,5602
4669,757170,5645
4653,764139,5650
4671,764194,5769
4659,764323,6079
4659,763091,6082
1459,233966,6233
4679,774652,6423
4644,762937,6453
672,68680,6461
353,187194,6539
4951,767695,6667
4740,777870,6720
9,582,6730
4729,764476,6762
2,2510,6774
0,6,6798
4686,765202,6830
1,147,6866
5176,789971,6881
4650,772920,6894
5123,788055,6939
231,758985,7018
5003,765723,7500
5116,778578,7575
9,13003,7606
458,644141,7660
5227,776200,7713
0,348,7795
0,223,8075
4698,774805,8218
5289,767903,8220
4667,767818,8222
0,4,8224
0,102,8245
124,765238,8283
0,14,8319
0,31,8339
6,7411,8359
0,55,8365
0,21,8387
0,105,8422
4659,768389,8426
1,979,8447
100,763374,8455
0,86,8470
5111,782123,8492
5,1315,8529
1,1484,8551
0,312,8560
4658,766841,8607
0,7,8648
0,47,8674
1,1084,8708
5134,780629,8758
0,0,8763
0,1088,8781
0,11,8816
0,17,8821
0,31,8851
4812,767644,8896
1,57,8897
20,3634,8966
4691,768991,9002
0,7,9009
0,5,9026
0,69,9031
0,117,9063
0,0,9264
7,3766,9266
0,214,9268
5087,766553,9304
0,36,9318
22,3430,9505
30,1768,9583
1,405,9658
