RPKI filtering threshold,217.20000000000002
Full feeder threshold,55956
rpki_invalids,pos,asn
0,0,42
543,65603,174
648,70836,209
0,67500,286
607,69395,293
493,51604,513
587,69317,553
0,12,559
664,68941,680
583,67855,701
0,95,714
0,17,766
587,68410,852
575,68930,1103
0,0,1126
477,68017,1140
0,0,1221
0,0,1239
589,68018,1273
608,70447,1280
582,67836,1299
631,70539,1351
584,67926,1403
584,70475,1798
594,68366,1836
0,49,1853
654,71244,1916
88,15062,2018
0,0,2044
0,0,2116
0,89,2119
0,0,2152
587,68228,2497
37,18744,2500
588,74609,2516
594,70479,2518
0,0,2603
571,68887,2613
0,9,2686
0,14,2854
0,32,2856
591,70345,2857
0,0,2895
0,0,2905
599,68001,2914
0,0,3130
584,67973,3257
2,252,3267
626,71195,3277
0,119,3292
0,0,3301
0,0,3303
0,23,3327
588,70583,3333
0,0,3402
658,66383,3491
0,0,3549
0,0,3561
598,68590,3741
0,0,3856
591,70415,4181
0,0,4608
108,2583,4637
683,70930,4739
0,16,4775
583,68182,4777
0,0,4780
590,70669,4826
0,2,4844
0,0,5056
0,0,5390
0,5,5392
323,27789,5396
0,62,5400
0,0,5403
590,68143,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,0,5588
0,8,5602
271,41122,5645
0,0,5650
587,67979,5769
0,0,6067
0,0,6079
584,70471,6082
0,0,6083
572,68965,6233
0,0,6423
583,67834,6453
56,3987,6461
0,0,6539
590,68366,6667
905,72163,6720
0,98,6730
581,68078,6762
0,52,6774
669,68200,6830
6,11,6866
592,70280,6881
583,70452,6894
571,69069,6939
0,2,6968
5,67294,7018
0,0,7500
657,70707,7575
8,1263,7606
40,23996,7660
701,69246,7713
0,0,7795
6,59,8075
582,68226,8218
1152,70900,8220
0,0,8222
0,0,8224
0,0,8245
5,69997,8283
0,2,8319
0,0,8331
0,0,8339
0,440,8359
0,11,8365
0,0,8387
0,0,8422
585,68283,8426
0,97,8447
152,68101,8455
0,11,8470
0,0,8492
20,96,8529
0,0,8551
0,0,8560
570,68920,8607
0,0,8648
0,5,8674
0,28,8708
37,28482,8758
0,14,8763
0,27,8781
0,0,8816
0,3,8821
0,0,8851
588,70342,8896
0,0,8897
0,0,8966
587,68527,9002
0,0,9026
0,0,9031
0,0,9063
0,25,9264
0,0,9266
0,29,9268
619,70281,9304
0,0,9318
5,151,9505
0,45,9583
0,3,9658
586,67923,9902
0,89,9930
583,67833,10102
0,102,10310
0,4,10474
0,1,10848
715,71691,11039
66,2211,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
595,70605,12307
0,0,12350
0,9,12355
0,1,12401
0,6,12414
0,0,12577
0,0,12605
587,68680,12637
0,0,12713
0,68092,12779
582,70370,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,289,12989
325,27729,13004
636,57150,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,217,13760
0,0,14026
0,0,14061
0,0,14361
0,0,14537
0,0,14633
583,70985,14840
599,70808,14907
0,0,15008
0,2,15133
598,70441,15435
591,70598,15547
3,67104,15562
0,0,15600
619,70934,15605
0,2,15695
0,3,15699
0,0,15703
0,51,15830
0,8,15943
0,1,16004
0,2,16030
0,41,16086
0,0,16265
0,1,16298
0,0,16314
111,36926,16347
0,0,16570
0,6,16637
0,1,16700
724,71963,16735
0,0,17451
579,69213,17639
728,72195,18106
332,31991,19016
739,71941,19151
0,0,19551
694,71535,19653
590,64332,19754
0,0,19782
678,70511,20080
595,70504,20495
0,0,20504
0,1,20514
0,0,20562
595,68999,20612
0,1,20704
0,0,20751
689,70619,20764
585,68181,20811
589,70374,20912
676,71146,20932
0,19,20940
0,0,20953
0,0,21013
0,0,21099
323,28470,21232
0,8,21263
0,180,21320
0,0,21336
0,0,21360
0,49,21385
0,0,21478
588,68176,22652
0,0,22691
0,0,22822
714,69609,23106
571,68886,23367
0,0,23673
0,0,24115
684,70578,24441
627,70885,24482
597,70795,24516
0,1,24592
0,0,24753
588,68567,24875
0,0,24880
0,0,24953
0,0,25061
590,70472,25091
596,70543,25152
583,67995,25160
0,1,25178
589,70544,25220
0,0,25227
0,102,25933
0,31362,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
583,70939,28186
0,0,28220
0,0,28260
0,78,28283
706,69824,28329
690,71515,28571
0,7,28589
0,0,28634
0,0,28760
0,0,28788
593,70229,28917
0,1,28929
