RPKI filtering threshold,868.6
Full feeder threshold,722357
rpki_invalids,pos,asn
0,126,42
138,906061,174
41,910994,209
1688,939483,293
2893,921437,513
14,914126,553
151,392219,559
51,912965,680
0,0,701
0,1159,714
0,170,766
1038,915291,835
53,913713,852
1087,177413,924
92,21705,1003
681,912276,1031
14,921098,1103
0,5,1126
36,543470,1140
14,913595,1221
15,912173,1239
0,160,1241
0,0,1273
2237,885363,1280
34,911717,1299
234,937399,1351
14,912690,1403
1610,915709,1798
2131,938850,1828
0,190,1836
0,296,1853
0,456,2018
166,164157,2027
0,23,2044
0,493,2116
0,824,2119
1514,914409,2152
143,918685,2497
3,1769,2500
25,5748,2516
2870,919290,2518
0,2017,2603
17,919001,2613
0,562,2686
1,209,2854
3,870,2856
0,0,2857
16,912987,2914
37,910549,3130
1009,914582,3170
643,938955,3212
1287,922923,3214
2983,919196,3216
78,166933,3233
19,920205,3257
274,919667,3267
14,913135,3292
0,887,3301
13,934868,3303
2717,913901,3320
0,281,3327
14,923069,3333
14,912385,3399
17,916311,3491
57,910719,3549
41,910241,3561
1508,917561,3741
0,1,3856
56,14431,4134
14,912080,4181
0,8,4455
2383,926734,4608
4,75470,4637
43,1668,4775
2709,925701,4777
31,5911,4788
0,12,4805
131,937170,4826
0,11,4844
0,0,4862
0,5,5390
144,911789,5392
927,917869,5394
2,1695,5400
0,20,5403
0,120,5408
1529,913436,5413
0,55,5430
0,0,5459
0,54,5466
0,18,5503
261,148569,5511
0,20,5524
1,433,5578
0,37,5583
1,448,5603
0,87,5610
1065,910432,5645
134,912080,5650
1777,936073,6057
25,913189,6079
227,913576,6082
1479,922569,6233
0,161,6325
0,40,6391
2969,915622,6423
650,911756,6453
986,913644,6461
40,912850,6667
0,62,6677
2822,940436,6720
2822,914821,6762
2,4373,6774
0,4,6798
14,912152,6830
3,201,6866
15,938453,6881
2648,920849,6894
1413,916283,6908
17,937480,6939
21,911246,7018
0,12434,7195
3395,940042,7500
2329,924562,7575
0,116786,7606
0,0,7660
2833,923756,7713
0,1,7720
1,1859,7721
0,363,7795
0,476,8075
368,914139,8218
250,919795,8220
0,3,8224
0,44,8245
91,918429,8283
32,200807,8289
54,940009,8298
0,12,8319
15,6217,8359
0,67,8365
0,17,8387
7,1202,8400
0,108,8422
45,914729,8426
0,1439,8447
17,915658,8455
0,81,8470
3027,926568,8492
4,145,8529
4,3909,8551
0,292,8560
273,671294,8607
0,11,8648
1837,916728,8660
0,49,8674
0,1025,8708
15,939376,8758
0,0,8763
0,917,8781
0,0,8803
0,10,8816
0,19,8821
0,39,8851
0,7,8859
2502,935282,8888
642,913925,8896
11,4578,8966
16,920220,9002
0,31,9009
0,2,9026
0,45,9031
0,131,9063
53,4585,9121
0,0,9264
2,130361,9266
2946,943895,9268
1790,919845,9304
0,5937,9318
5,2582,9505
13,2490,9583
11,505,9658
1072,238135,9902
12,987,9930
8,1344,10075
0,347,10310
1111,916681,11039
0,5182,11164
0,29,11403
7,22766,11537
1277,928242,11686
0,6,11708
0,76,12306
1075,918466,12307
364,913574,12350
0,5,12355
0,0,12401
0,24,12414
0,2,12470
0,16,12577
0,14,12605
287,911905,12637
11,938,12713
14,914085,12779
15,915139,12859
0,2,12895
0,54,12897
0,3,12902
22,48398,12956
2840,916265,12969
520,209468,13004
820,915269,13030
0,9,13041
0,135,13101
0,2,13150
0,55,13189
1504,916606,13237
0,218,13285
11,3936,13335
0,13,13727
2676,918132,13760
14,927693,13786
20,912953,13830
0,2,14026
14,912056,14041
2337,920369,14061
654,911961,14315
2067,917065,14537
2764,925805,14630
2744,927837,14840
14,925724,14907
0,46,15133
5,203309,15280
1548,914617,15435
1103,940000,15547
4,911312,15562
0,156,15600
14,917524,15605
934,938022,15623
12,547575,15692
0,7,15695
0,26,15699
0,32,15703
0,356,15802
1,713,15830
0,128,15943
0,46,15962
0,0,16004
746,365090,16010
2,113,16030
0,253,16086
4,670,16265
0,2,16298
0,1,16314
418,914947,16347
3,7002,16509
1943,944288,16552
0,17,16700
2864,917909,16735
1506,914848,17350
4343,941361,17639
1207,942568,18106
0,3649,18403
2184,920215,19151
126,936983,19529
465,937088,19653
388,912780,19754
16,27660,19782
2718,915320,20080
151,938037,20130
142,938102,20205
0,591,20473
0,62,20495
51,912535,20514
0,3433,20562
556,942013,20612
0,16,20704
0,24,20751
467,921991,20764
131,915491,20811
2743,916427,20912
1115,915303,20932
0,240,20940
0,138,21013
0,2,21099
930,923308,21232
0,63,21263
0,2408,21282
0,1814,21320
0,2,21336
0,1,21360
0,294,21385
2149,941819,21412
0,53,21473
0,1,21478
14,912473,21700
0,58,21859
7,18553,22388
2799,941653,22548
826,915348,22652
1676,934868,23106
464,913715,23367
4188,955228,23673
2,3542,23764
1015,216266,24115
2992,939860,24482
1302,922744,24516
0,9,24592
0,12,24753
3,368,24875
0,1,24880
0,42,24953
