RPKI filtering threshold,140.4
Full feeder threshold,52380
395,65630,29140
0,0,29222
0,1,29449
0,2,29479
403,66192,29504
0,2,29527
0,0,29550
470,64140,29608
472,64029,29680
412,65976,29686
398,65748,29691
0,0,29838
0,0,30132
0,2,30733
0,111,30844
0,2,30892
566,66849,31019
52,121,31027
0,1,31042
474,64299,31122
4,602,31133
0,1,31383
178,16087,31424
0,0,31500
0,0,31727
476,66284,31742
0,0,31800
396,65660,32097
0,0,32098
0,0,32212
0,2,32354
297,40117,32653
0,0,32709
0,0,32787
0,2,32869
0,31,32934
0,17,33132
1,6,33764
0,0,33845
1,1142,33891
424,66037,34019
0,0,34177
0,0,34224
0,0,34245
566,67399,34288
0,3,34305
0,0,34347
2,65353,34549
0,2,34790
0,0,35054
0,0,35228
395,63591,35266
0,116,35320
0,0,35332
400,65756,35369
0,7,35699
404,68075,36236
0,0,36351
0,1,36968
0,0,37053
393,63818,37100
6,525,37105
385,64232,37239
27,63317,37271
0,5,37314
484,65368,37468
0,4,37474
486,66506,37497
0,0,37515
0,1,37542
0,0,37578
396,65772,37640
0,0,37650
0,40,37662
0,0,37680
0,0,37697
169,9693,37704
0,0,37989
61,12727,38001
0,0,38182
451,66126,38726
427,66627,38880
408,65974,38883
478,64673,39122
0,0,39202
1103,67470,39351
0,0,39591
0,3,39651
0,0,39821
0,22,39912
480,66379,40191
0,0,40387
0,0,41095
398,65565,41497
0,1,41617
385,64249,41695
488,66411,41722
0,1,41811
407,66294,42473
0,105,42708
4,3539,43100
0,6,43578
0,1,44030
0,0,45177
0,0,45352
0,1,45494
0,0,45634
395,65579,46450
397,63512,47147
0,0,47441
399,65779,47692
1,65132,47950
0,18,48147
0,0,48285
482,66754,48526
397,65805,48821
0,4,49375
572,66758,49432
396,65934,49463
462,61748,49515
0,50,49544
396,65821,49605
533,65825,49788
0,11,49835
396,65918,50300
443,63878,50304
0,0,50384
472,66279,50620
393,65155,50763
395,63512,50877
409,63707,51088
0,0,51185
395,65505,51405
507,66829,51873
394,66006,52320
6,6460,52720
394,66242,52863
0,102,52871
394,65909,52873
495,66855,52888
0,0,52940
0,0,53013
5,112,53067
409,66148,53070
0,45,53237
0,0,53364
472,66222,53767
394,65572,53828
0,4,54054
395,65572,54728
407,66153,56730
0,655,57111
453,66108,57381
276,29756,57463
395,66536,57695
395,65674,57821
398,63641,57866
398,63719,58057
507,66032,58299
0,0,58308
0,0,58436
397,64462,58511
0,0,58601
150,2313,58682
0,1,58952
0,0,59318
397,62805,59414
475,64067,59469
429,63697,59605
398,65754,59689
0,1,59715
473,65913,59891
0,146,60082
0,18,60169
0,2,60171
0,1,60427
0,0,60458
404,64025,60501
0,0,61595
0,0,61832
0,1,62166
0,15,62805
276,29588,63055
0,7,63516
263,39069,63927
0,2,63949
408,66049,63956
0,0,64050
0,1,64096
878,66560,64463
0,0,134363
0,0,134708
0,2,136168
1,65345,196621
0,63265,196753
0,1,197301
431,66221,198249
395,65467,198290
472,66828,198385
395,63386,199283
0,2,199324
397,65191,200334
0,2,201950
385,64230,202032
510,67230,202194
476,66318,202365
2,576,202409
0,4,203201
401,65281,204028
0,1,204708
405,65723,205206
505,66369,205523
398,66248,205593
394,65789,206356
0,1,206479
397,65835,206499
397,63595,207044
385,64420,262317
0,2,262427
5,5617,262612
509,66092,262757
0,0,263047
385,64382,263075
385,64216,263152
5,124,263508
0,0,263584
5,2179,263651
6,2096,263674
474,66866,264268
0,0,264409
5,215,264911
0,2,267129
395,66368,267613
0,0,327781
0,2,327813
0,1,327872
0,0,327960
397,65744,327983
0,0,327984
0,0,327991
408,66384,328145
402,66349,328206
0,0,328220
0,0,328320
0,1,393950
0,0,395152
0,0,395570
0,0,395766
385,64190,396503
385,64216,397143
