RPKI filtering threshold,298.0
Full feeder threshold,60462
rpki_invalids,pos,asn
0,0,42
839,71531,174
1010,74912,209
2,73097,286
981,76531,293
885,56104,513
743,74948,553
0,13,559
971,74806,680
891,73715,701
0,94,714
0,15,766
892,74275,852
4,74089,1103
0,0,1126
940,76557,1140
0,0,1221
0,0,1239
890,73917,1273
961,76490,1280
597,73222,1299
999,76590,1351
1,72973,1403
990,76698,1798
0,38,1836
0,32,1853
1024,77439,1916
0,13,2018
0,0,2044
0,0,2116
0,97,2119
0,0,2152
892,74257,2497
42,19662,2500
947,80617,2516
945,76491,2518
0,0,2603
2,75524,2613
0,8,2686
0,18,2854
0,32,2856
952,76474,2857
0,0,2895
0,0,2905
908,74158,2914
0,0,3130
0,39,3233
890,73921,3257
1,312,3267
930,75027,3277
0,121,3292
0,0,3301
0,0,3303
0,25,3327
938,76732,3333
0,0,3402
964,70965,3491
0,0,3549
0,0,3561
897,74400,3741
0,0,3856
942,76332,4181
0,0,4608
114,2913,4637
1043,77018,4739
0,24,4775
891,74069,4777
0,0,4780
947,77051,4826
0,4,4844
0,0,5056
0,0,5390
0,4,5392
0,5,5394
578,31097,5396
0,81,5400
0,0,5403
891,73956,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,8,5602
885,73200,5645
0,0,5650
888,73927,5769
0,0,6067
0,0,6079
940,76303,6082
930,75077,6233
0,5,6391
0,0,6423
820,73683,6453
81,4330,6461
0,0,6539
892,74210,6667
1280,78033,6720
0,116,6730
901,74031,6762
0,55,6774
0,0,6798
921,74123,6830
6,11,6866
948,76359,6881
889,76345,6894
932,75430,6939
7,72867,7018
0,3,7195
0,0,7500
1030,76995,7575
23,1295,7606
53,25633,7660
1001,75037,7713
0,0,7795
6,62,8075
890,74200,8218
1490,76938,8220
0,0,8222
0,0,8224
0,0,8245
5,75713,8283
0,2,8319
0,0,8339
2,562,8359
0,11,8365
0,0,8387
0,0,8422
893,74190,8426
0,92,8447
100,73698,8455
0,12,8470
0,0,8492
21,133,8529
0,0,8551
0,0,8560
932,75063,8607
0,0,8648
0,6,8674
0,38,8708
126,36539,8758
0,12,8763
0,64,8781
0,0,8816
0,3,8821
0,0,8851
941,76404,8896
0,0,8897
0,177,8966
903,74545,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,22,9264
0,0,9266
0,34,9268
981,76392,9304
0,0,9318
4,418,9505
0,62,9583
0,3,9658
493,21020,9902
1,87,9930
819,73720,10102
0,113,10310
0,1,10848
1094,77562,11039
93,2206,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
944,76755,12307
0,0,12350
0,9,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
888,74232,12637
0,0,12713
2,73828,12779
941,76527,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,287,12989
579,30818,13004
877,59146,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,250,13760
948,76617,13830
0,0,14026
0,0,14061
0,0,14361
0,0,14537
942,76451,14630
0,0,14633
898,75755,14840
947,77156,14907
0,0,15008
0,3,15133
951,76473,15435
943,76691,15547
1,72699,15562
0,0,15600
0,0,15605
0,2,15695
0,3,15699
0,0,15703
1,54,15830
0,9,15943
0,1,16004
0,3,16030
0,41,16086
0,0,16265
0,1,16298
0,0,16314
196,39777,16347
0,0,16570
0,6,16637
0,1,16700
1046,77808,16735
0,0,17451
1074,78526,17639
1095,78214,18106
600,35634,19016
1078,77931,19151
0,59,19551
1069,77423,19653
747,64924,19754
0,0,19782
1054,76574,20080
942,76308,20205
33,16998,20495
0,0,20504
0,1,20514
0,0,20562
894,74890,20612
0,1,20704
0,0,20751
1049,76760,20764
891,73982,20811
942,76297,20912
1036,77027,20932
0,21,20940
878,74012,20953
0,0,21013
0,0,21099
578,31900,21232
0,9,21263
0,197,21320
0,0,21336
0,0,21360
0,49,21385
0,0,21478
888,73977,22652
0,0,22691
0,0,22822
1022,77518,23106
942,76502,23367
0,0,23673
0,0,24115
1050,76272,24441
1001,76847,24482
950,76965,24516
0,1,24592
0,0,24753
891,74422,24875
0,0,24880
0,0,24953
887,74523,24961
0,0,25061
941,76492,25091
940,76398,25152
890,73816,25160
0,1,25178
941,76499,25220
0,0,25227
0,157,25933
1,34583,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
946,77486,28186
0,0,28220
0,0,28260
0,122,28283
