RPKI filtering threshold,190.60000000000002
Full feeder threshold,49051
rpki_invalids,pos,asn
0,0,42
571,62580,209
494,58522,286
551,60332,293
635,62065,513
599,59649,553
0,12,559
565,60808,680
497,58288,701
0,76,714
500,58859,852
609,61455,1103
0,0,1126
0,0,1221
0,0,1239
523,58451,1273
582,61406,1280
500,58203,1299
565,61316,1351
497,58385,1403
0,0,1668
515,61324,1798
499,59213,1836
0,49,1853
587,62028,1916
106,15600,2018
0,0,2044
0,0,2116
0,0,2152
498,58665,2497
40,17414,2500
518,65402,2516
519,61308,2518
0,0,2603
508,59875,2613
0,8,2686
0,12,2854
0,28,2856
527,61223,2857
0,0,2895
0,0,2905
499,58435,2914
0,0,3130
500,58422,3257
0,247,3267
587,62310,3277
0,119,3292
0,0,3301
0,0,3303
0,25,3327
589,61450,3333
501,58545,3356
0,0,3402
575,59092,3491
0,0,3549
0,0,3561
515,59097,3741
0,0,3856
519,61246,4181
0,0,4608
93,2627,4637
600,62264,4739
0,12,4775
501,58613,4777
0,0,4780
516,61385,4826
0,2,4844
0,0,5056
0,0,5390
0,5,5392
349,28605,5396
0,63,5400
0,0,5403
501,58683,5413
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,0,5588
0,12,5602
500,57856,5645
0,0,5650
499,58723,5769
0,0,6067
0,0,6079
515,61329,6082
0,0,6083
0,0,6423
499,58307,6453
0,0,6539
503,58826,6667
819,62652,6720
0,120,6730
507,58511,6762
0,51,6774
567,57680,6830
6,12,6866
538,61201,6881
498,61271,6894
508,60010,6939
0,2,6968
493,58352,7018
0,0,7500
553,61496,7575
9,1050,7606
57,21888,7660
0,0,7795
6,61,8075
498,58637,8218
1097,62086,8220
0,0,8222
0,0,8224
507,59872,8268
14,60996,8283
0,2,8319
0,2,8330
0,0,8331
0,0,8339
0,316,8359
0,11,8365
0,0,8387
0,0,8422
502,58909,8426
0,72,8447
41,60363,8455
0,11,8470
0,0,8492
20,83,8529
0,0,8551
0,0,8560
508,59892,8607
0,0,8648
0,6,8674
0,24,8708
75,28933,8758
0,15,8781
0,0,8816
0,0,8851
516,61247,8896
0,0,8897
0,0,8966
508,59157,9002
0,0,9026
0,0,9031
0,0,9063
0,0,9150
0,29,9264
0,0,9266
0,25,9268
553,61181,9304
0,0,9318
1,123,9505
0,37,9583
0,5,9658
501,58305,9902
0,24,9930
516,61230,10026
498,58314,10102
0,89,10310
0,4,10474
0,1,10848
629,62398,11039
0,0,11403
65,1995,11537
500,58741,11666
0,0,11686
0,0,11995
0,0,12306
557,61662,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12577
0,0,12605
504,59209,12637
0,0,12713
575,61766,12779
519,61262,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,303,12989
364,30549,13004
536,60881,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,218,13760
0,0,14026
525,61898,14061
0,0,14361
0,0,14537
0,0,14633
499,58794,14840
526,61691,14907
0,0,15008
0,2,15133
592,62222,15301
526,61378,15435
518,61609,15547
6,57614,15562
0,0,15600
526,61411,15605
0,1,15695
0,5,15699
0,0,15703
0,40,15830
0,1,16004
0,2,16030
0,34,16086
0,0,16265
0,0,16298
0,0,16314
149,32635,16347
0,0,16570
0,6,16637
0,1,16700
614,62505,16735
0,0,17451
512,61580,17639
638,64512,18106
362,32700,19016
610,64042,19151
0,0,19551
592,63650,19653
577,60666,19754
0,0,19782
568,61402,20080
530,63151,20495
0,0,20504
513,58923,20514
0,0,20562
501,59838,20612
0,1,20704
0,0,20751
604,62452,20764
500,58764,20811
519,61332,20912
597,61791,20932
0,10,20940
0,0,20953
0,0,21013
0,0,21099
0,0,21156
557,61677,21232
0,8,21263
0,185,21320
0,0,21336
0,0,21360
0,80,21385
518,61815,22548
524,60487,22652
0,0,22691
0,0,22822
576,62463,23106
515,61179,23367
0,0,23673
0,0,24115
597,61206,24441
559,61637,24482
546,62493,24516
0,1,24592
0,0,24753
0,5,24875
0,0,24880
0,0,24953
0,0,25061
522,61334,25091
522,61422,25152
498,58385,25160
0,1,25178
518,61347,25220
0,0,25227
0,100,25933
13,4935,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
516,61412,28186
0,0,28220
0,0,28260
0,77,28283
544,59204,28329
580,62306,28571
0,7,28589
641,62824,28634
0,0,28760
0,0,28788
521,61159,28917
0,1,28929
568,61460,29075
519,61198,29140
