RPKI filtering threshold,924.4000000000001
Full feeder threshold,705529
rpki_invalids,pos,asn
0,123,42
44,886684,209
1711,920219,293
2901,896465,513
27,889125,553
503,385166,559
68,888581,680
2543,887674,701
0,1085,714
0,171,766
56,889178,852
17,893696,1103
0,5,1126
10,530197,1140
22,887185,1239
0,170,1241
0,0,1273
2930,920210,1280
52,887407,1299
1811,920052,1351
19,888290,1403
2989,892425,1798
2050,910095,1828
0,192,1836
0,284,1853
1,447,2018
34,193594,2027
0,30,2044
0,506,2116
0,1118,2119
1737,890003,2152
48,902369,2497
0,674,2500
12,5584,2516
2713,891109,2518
0,1780,2603
2851,896941,2613
0,557,2686
1,199,2854
2,861,2856
0,0,2857
22,888494,2914
54,888438,3130
999,889719,3170
986,899832,3214
2850,894761,3216
350,189197,3233
31,888115,3257
1235,891255,3267
3479,925785,3280
22,888794,3292
0,877,3301
88,915528,3303
2537,889499,3320
0,268,3327
20,895678,3333
19,888260,3399
19,891464,3491
69,886321,3549
45,885909,3561
1341,892696,3741
0,1,3856
84,13588,4134
29,873583,4181
3058,928156,4608
4,79121,4637
1371,919163,4739
25,1446,4775
2905,907163,4777
49,3798,4788
59,917772,4826
0,11,4844
0,7,5390
185,887886,5392
713,891894,5394
2540,890705,5396
2,1747,5400
0,24,5403
1561,889152,5413
0,1,5418
0,48,5430
0,0,5459
0,56,5466
0,19,5503
34,144570,5511
0,20,5524
0,433,5578
0,32,5583
2547,890658,5602
1,233,5603
2880,750309,5645
186,887598,5650
2979,905247,6057
41,888324,6079
239,889163,6082
1119,900258,6233
0,168,6325
0,42,6391
960,888382,6423
676,887423,6453
837,128392,6461
2168,890493,6667
0,57,6677
2746,921292,6720
2578,890210,6762
1,2182,6774
0,5,6798
574,888244,6830
0,187,6866
2697,904606,6894
1429,891215,6908
21,917939,6939
50,886920,7018
0,9760,7195
2667,891247,7489
2816,919840,7500
3078,901520,7575
3,111560,7606
578,725571,7660
2341,896617,7713
0,364,7795
0,367,8075
3049,899845,8218
288,892353,8220
0,4,8224
0,40,8245
324,893445,8283
52,922008,8298
0,12,8319
18,6571,8359
1,71,8365
0,12,8387
0,1153,8400
0,97,8422
49,889922,8426
1,1128,8447
24,890078,8455
0,82,8470
2880,906529,8492
7,2396,8529
2,2747,8551
0,297,8560
269,660800,8607
0,7,8648
1729,891155,8660
0,51,8674
0,1105,8708
24,919903,8758
0,0,8763
0,705,8781
519,921122,8803
0,10,8816
0,20,8821
0,43,8851
0,8,8859
1005,901969,8888
673,889061,8896
11,5109,8966
20,889065,9002
0,22,9009
0,3,9026
0,51,9031
0,131,9063
0,0,9264
12,162599,9266
3085,896871,9268
1796,896894,9304
0,6399,9318
2,3437,9505
14,2767,9583
4,488,9658
888,200462,9902
4,1010,9930
5,1139,10075
0,352,10310
2984,894022,11039
7,5315,11164
0,32,11403
38,22156,11537
2892,911949,11686
0,8,11708
17,920209,12307
560,889597,12350
0,8,12355
0,0,12401
0,21,12414
0,2,12470
0,14,12577
0,14,12605
208,887222,12637
0,976,12713
17,888924,12779
538,889676,12859
0,2,12895
0,3,12902
269,43797,12956
0,79,12969
442,174441,13004
3069,894045,13030
0,10,13041
0,131,13101
0,50,13189
1870,891715,13237
0,181,13285
2,2816,13335
0,14,13727
2992,893291,13760
20,904034,13786
134,888689,13830
0,2,14026
20,887611,14041
2306,898557,14061
374,337460,14315
1464,890754,14537
3216,907036,14630
2654,902992,14840
20,907533,14907
0,44,15133
4,186818,15280
1794,889733,15435
933,919471,15547
4,886890,15562
0,157,15600
19,919280,15605
1262,919345,15623
15,592491,15692
0,9,15695
