RPKI filtering threshold,283.0
Full feeder threshold,99843
rpki_invalids,pos,asn
0,0,42
29,115882,174
15,113989,209
0,0,286
196,123587,293
332,123996,513
10,119341,553
96,58107,559
4,120101,680
432,119465,701
0,201,714
0,18,766
5,119755,852
1,121117,1103
0,0,1126
0,120858,1140
0,0,1221
1,119499,1239
512,119778,1273
436,123769,1280
4,119162,1299
178,123294,1351
2,119154,1403
566,124623,1798
624,123192,1828
2,146,1836
0,63,1853
0,17,2018
0,0,2044
0,0,2116
0,99,2119
0,0,2152
1,121758,2497
8,23002,2500
442,128283,2516
437,123715,2518
0,0,2603
11,121586,2613
0,8,2686
0,19,2854
0,48,2856
0,3,2857
0,0,2895
0,0,2905
12,119432,2914
0,0,3130
151,119935,3170
48,121131,3214
0,0,3216
5,100,3233
6,119145,3257
0,315,3267
500,124637,3280
0,102,3292
0,0,3301
0,0,3303
30,98180,3320
0,26,3327
2,123749,3333
183,119634,3491
0,0,3549
0,0,3561
438,119989,3741
0,0,3856
0,1550,4134
122,123091,4181
0,0,4608
2,9511,4637
264,124582,4739
2,41,4775
9,121920,4777
3,123934,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,4,5394
0,47193,5396
0,82,5400
0,0,5403
61,119400,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,7,5602
24,118637,5645
0,0,5650
342,82412,6057
0,0,6079
44,119104,6082
147,123631,6233
0,2,6325
0,4,6391
0,0,6423
37,119089,6453
114,8636,6461
0,0,6539
168,119658,6667
657,124877,6720
0,187,6730
452,119068,6762
0,66,6774
0,0,6798
2,119245,6830
61,66,6866
15,123077,6881
231,118700,6894
142,120269,6908
2,121832,6939
1,118185,7018
0,1579,7195
544,123589,7489
0,0,7500
579,126268,7575
0,44981,7606
8,17612,7660
1003,121498,7713
0,0,7795
0,69,8075
459,120146,8218
1294,124489,8220
0,0,8224
0,0,8245
131,117718,8283
0,0,8289
0,1,8319
5,700,8359
0,10,8365
0,0,8387
0,0,8422
2,119619,8426
1,157,8447
3,119819,8455
0,15,8470
0,0,8492
3,236,8529
0,0,8551
0,0,8560
36,121529,8607
0,0,8648
0,0,8660
0,5,8674
5,99,8708
9,56395,8758
0,14,8763
0,226,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
134,123331,8896
5,199,8966
1,119900,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,30,9264
0,0,9266
60,124037,9268
656,124239,9304
0,0,9318
0,944,9505
0,3,9583
0,4,9658
44,26536,9902
2,113,9930
0,137,10310
567,124767,11039
0,347,11164
0,0,11403
74,2834,11537
0,0,11686
0,0,11708
2,123345,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,1,12470
0,0,12577
0,0,12605
151,123223,12637
0,0,12713
1,119973,12779
61,119551,12859
0,0,12895
0,1,12902
0,0,12956
11,47522,13004
185,55866,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,573,13760
2,123007,13786
16,123456,13830
0,0,14026
820,124641,14061
1,45307,14315
0,0,14537
33,123294,14630
472,122868,14840
2,124293,14907
0,0,15008
0,18,15133
298,120902,15280
49,123123,15435
145,123485,15547
0,118760,15562
0,0,15600
10,123286,15605
345,123751,15623
12,65694,15692
0,2,15695
0,4,15699
0,0,15703
0,103,15830
0,11,15943
0,1,16004
0,0,16030
0,50,16086
0,0,16265
0,1,16298
0,0,16314
77,65667,16347
409,124709,16552
0,6,16637
0,1,16700
461,121667,16735
0,121,16814
53,120035,17350
778,126507,17639
1,121439,17920
2,123665,18106
3,463,18403
98,97827,19016
301,121133,19151
0,67,19551
500,124647,19653
44,96017,19754
0,0,19782
451,123815,20080
0,0,20130
29,122152,20205
0,175,20495
0,1,20514
0,0,20562
63,119548,20612
0,0,20704
0,0,20751
740,123923,20764
112,119583,20811
442,124161,20912
71,123282,20932
0,22,20940
0,0,21013
0,0,21099
7,48713,21232
0,12,21263
0,213,21320
0,0,21336
0,0,21360
0,56,21385
99,123744,21412
0,0,21473
0,0,21478
1,122926,21700
76,2182,22388
0,0,22548
140,119365,22652
0,0,22691
0,0,22822
493,123210,23106
19,123901,23367
0,0,23673
225,116899,24441
866,125414,24482
240,124217,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24931
0,0,24953
243,119865,24961
474,120440,25091
518,125787,25152
67,119935,25160
0,1,25178
0,0,25198
40,123396,25220
0,0,25885
