RPKI filtering threshold,598.6
Full feeder threshold,667707
rpki_invalids,pos,asn
1,119,42
1141,817426,174
1797,821940,209
7,820802,286
1794,845846,293
2065,828987,513
7,826309,553
0,126,559
7,822660,680
1767,820839,701
0,930,714
0,159,766
1808,824184,852
11,834322,1103
0,5,1126
1,482193,1140
38,830176,1221
164,818356,1239
0,0,1273
1823,852395,1280
7,820676,1299
1332,844716,1351
9,830011,1403
1866,833579,1798
0,158,1836
0,282,1853
0,402,2018
0,34,2044
7,493,2116
0,839,2119
1829,824071,2152
10,842270,2497
0,728,2500
16,5782,2516
1071,823805,2518
0,1742,2603
2063,831300,2613
0,572,2686
0,279,2854
1,852,2856
0,0,2857
1774,830597,2895
33,17761,2905
99,821836,2914
8,819362,3130
152,204655,3214
65,152731,3233
14,821310,3257
1751,829819,3267
1752,829819,3277
1862,847659,3280
38,821478,3292
0,843,3301
27,829301,3303
1754,822534,3320
0,235,3327
1804,838937,3333
200,821201,3402
112,825021,3491
1798,821937,3549
1782,821447,3561
2001,826622,3741
0,1,3856
44,12945,4134
895,821182,4181
2036,857462,4608
13,66249,4637
819,843605,4739
45,1268,4775
1857,845343,4777
61,851811,4826
0,9,4844
0,271,5056
0,7,5390
1710,823240,5392
439,828363,5394
1757,823592,5396
1,1513,5400
0,24,5403
1736,823556,5413
0,1,5418
0,19,5430
0,0,5459
0,67,5466
0,19,5503
220,100108,5511
0,20,5524
0,42,5583
2,661,5588
1767,823598,5602
45,815658,5645
1772,823192,5650
17,180362,6057
0,15,6067
1751,823543,6079
102,820702,6082
381,374857,6233
0,41,6391
1789,824213,6423
374,820669,6453
501,95349,6461
330,207294,6539
1907,824370,6667
1830,854021,6720
3,635,6730
1811,823444,6762
1,1029,6774
0,6,6798
9,822227,6830
0,167,6866
1169,847204,6881
1569,836238,6894
853,822665,6908
15,842727,6939
79,820317,7018
0,6158,7195
1820,824385,7489
1890,845882,7500
2007,839237,7575
2,88273,7606
504,705887,7660
1805,831381,7713
0,376,7795
0,303,8075
1829,832782,8218
1626,827195,8220
0,4,8224
0,62,8245
0,0,8283
0,1,8289
0,14,8319
16,7584,8359
0,69,8365
0,19,8387
0,115,8422
44,823373,8426
0,1296,8447
59,823687,8455
0,63,8470
1906,841438,8492
0,221,8529
22,1489,8551
0,303,8560
1727,823518,8607
0,7,8648
1839,825547,8660
0,51,8674
4,1253,8708
2087,831713,8758
0,0,8763
2,775,8781
0,10,8816
0,17,8821
0,40,8851
0,8,8859
1724,824656,8896
0,42,8897
38,4354,8966
8,825077,9002
0,6,9009
0,4,9026
0,74,9031
0,152,9063
0,0,9264
5,94810,9266
0,188,9268
2113,828885,9304
42,3503,9505
12,2048,9583
1,510,9658
514,157478,9902
6,912,9930
0,0,10102
0,361,10310
1845,834183,11039
0,19,11403
27,21732,11537
1797,847512,11686
1852,858577,11708
0,79,12306
2104,841317,12307
1243,824299,12350
0,7,12355
0,0,12401
0,20,12414
1751,824999,12470
0,9,12577
0,11,12605
1147,821169,12637
3,1445,12713
7,822071,12779
268,822937,12859
0,2,12895
0,2,12902
18,41244,12956
0,6,12971
101,131892,13004
1296,764598,13030
0,10,13041
0,90,13101
0,58,13189
886,823964,13237
0,176,13285
0,12,13727
0,2260,13760
1801,835845,13786
1770,845446,13830
0,2,14026
1937,839598,14061
1813,824090,14361
1806,825220,14537
1949,860892,14630
1767,839056,14840
9,835101,14907
1170,820855,15008
0,39,15133
5,151324,15280
1274,823031,15435
1902,839190,15547
1,820436,15562
0,142,15600
7,836510,15605
1803,835737,15623
64,548247,15692
0,7,15695
0,29,15699
0,38,15703
1,618,15830
0,78,15943
0,0,16004
0,104,16030
0,256,16086
0,464,16265
0,2,16298
0,1,16314
2095,848849,16347
1376,838769,16552
0,259,16637
0,15,16700
1788,827030,16735
0,1057,16814
1798,832545,17350
2249,859319,17639
94,850846,18106
0,2659,18403
127,358245,19016
1824,827204,19151
0,171,19551
1805,832488,19653
1301,824424,19754
31,23702,19782
1753,823549,20080
1164,844926,20205
0,67,20495
10,824813,20514
2,214533,20562
2087,839640,20612
1,13,20704
0,26,20751
1913,839788,20764
1698,825009,20811
1730,824202,20912
1709,824451,20932
0,145,20940
1203,822901,20953
0,131,21013
0,2,21099
2034,837848,21232
0,36,21263
0,1572,21320
0,2,21336
0,3,21360
1,379,21385
1821,850445,21412
0,49,21473
0,1,21478
1781,850957,22548
1214,824996,22652
0,65,22691
0,235,22822
1844,845317,23106
1803,832939,23367
2258,871962,23673
0,3,24322
252,787867,24441
2019,853760,24482
1512,837904,24516
0,5,24592
0,35,24753
3,211,24875
0,1,24880
0,22,24931
0,86,24953
1764,806758,24961
1,22,25061
2045,828371,25091
131,842322,25152
1704,827044,25160
0,0,25178
0,5,25198
1829,828385,25220
