RPKI filtering threshold,1349.4
Full feeder threshold,611406
rpki_invalids,pos,asn
2,196,42
4343,766876,174
4501,770666,209
1,769922,286
5001,796053,293
2731,501879,513
2802,776562,553
0,120,559
4544,775255,680
4499,768508,701
0,804,714
0,79,766
4494,771861,852
20,774924,1103
0,4,1126
2386,459513,1140
4510,771472,1221
4480,767925,1239
0,0,1273
4969,798477,1280
2632,761023,1299
5001,795636,1351
3,776644,1403
4769,785766,1798
0,140,1836
0,133,1853
4545,791226,1916
0,400,2018
0,29,2044
3,445,2116
0,841,2119
4500,771324,2152
4564,777997,2497
0,716,2500
92,5715,2516
4903,773024,2518
2,1804,2603
3,776139,2613
0,523,2686
0,244,2854
0,707,2856
0,0,2857
4894,782281,2895
12,17761,2905
4494,771385,2914
415,765217,3130
616,144954,3233
4494,770244,3257
4897,780716,3267
4897,780713,3277
4441,771065,3292
1,804,3301
4867,782076,3303
2,240,3327
4511,780158,3333
4498,770963,3402
4903,775402,3491
4522,769552,3549
4523,770524,3561
4616,777096,3741
0,1,3856
4498,770769,4181
5040,801036,4608
547,56141,4637
4939,795236,4739
35,231,4775
4618,782919,4777
26,1608,4780
4958,794611,4826
0,10,4844
0,1051,5056
0,9,5390
4524,774074,5392
4513,774581,5394
4526,774707,5396
1,1423,5400
0,21,5403
4520,774426,5413
0,1,5418
0,17,5430
0,78,5466
0,19,5503
798,88038,5511
0,21,5524
0,40,5583
20,1705,5588
4527,774401,5602
4494,764205,5645
4473,770909,5650
4503,771237,5769
0,15,6067
4469,771089,6079
4490,769888,6082
1130,236869,6233
0,39,6391
4534,781975,6423
4417,769629,6453
824,74509,6461
398,188873,6539
4778,775551,6667
4597,784477,6720
8,540,6730
4557,771713,6762
2,2596,6774
0,6,6798
4509,771995,6830
0,164,6866
4981,797759,6881
4474,781294,6894
4731,795157,6939
189,765989,7018
0,3,7195
4975,774379,7500
4977,787355,7575
22,12887,7606
414,650562,7660
5045,785994,7713
0,360,7795
0,237,8075
4526,781441,8218
5031,775015,8220
4493,775001,8222
0,4,8224
0,99,8245
16,773896,8283
0,14,8319
0,32,8339
3,7278,8359
0,55,8365
0,21,8387
0,106,8422
4541,776464,8426
0,937,8447
7,772125,8455
0,91,8470
4945,790782,8492
2,935,8529
3,1512,8551
0,311,8560
4526,774538,8607
0,7,8648
0,48,8674
2,1070,8708
4945,787293,8758
0,0,8763
0,884,8781
0,11,8816
0,17,8821
0,31,8851
4530,775297,8896
1,57,8897
18,3600,8966
4540,776603,9002
0,7,9009
0,5,9026
0,69,9031
0,123,9063
0,0,9264
7,3876,9266
0,199,9268
4884,774212,9304
