RPKI filtering threshold,1471.2
Full feeder threshold,573042
rpki_invalids,pos,asn
0,196,42
4888,724842,209
4816,726493,286
5196,751735,293
4897,728908,513
4899,729889,553
0,124,559
4871,727795,680
4863,723360,701
0,639,714
4858,725284,852
5045,730397,1103
0,4,1126
4909,725367,1221
4880,722674,1239
0,0,1273
5186,752236,1280
4839,717240,1299
5195,751687,1351
4887,733047,1403
4981,735271,1798
4919,729061,1836
0,256,1853
5042,746597,1916
36,18611,2018
0,28,2044
2,444,2116
4893,726022,2152
4947,731481,2497
2,681,2500
63,5972,2516
4966,725795,2518
3,1972,2603
4867,731093,2613
2,480,2686
0,245,2854
2,700,2856
0,0,2857
5044,744078,2895
464,123137,2905
4892,725206,2914
396,718557,3130
4895,724053,3257
4995,731811,3267
5012,740980,3277
4876,726380,3292
2,758,3301
5334,734996,3303
0,271,3327
5018,731304,3333
0,0,3356
4899,724261,3402
5015,733495,3491
4896,723186,3549
4887,724197,3561
4961,726722,3741
0,1,3856
4857,724483,4181
5189,754954,4608
416,52509,4637
5193,750818,4739
30,218,4775
4918,733160,4777
0,1,4780
5220,750689,4826
0,4,4844
0,247,5056
0,5,5390
4858,723614,5392
4898,724921,5396
3,1479,5400
0,21,5403
4869,726596,5413
0,20,5430
0,77,5466
0,21,5503
335,48898,5511
0,17,5524
0,42,5583
22,1957,5588
4855,724574,5602
4877,719402,5645
4864,724561,5650
4886,724959,5769
0,15,6067
4860,725112,6079
4876,725867,6082
0,11,6083
4912,734393,6423
4897,723906,6453
356,181535,6539
4962,727600,6667
4929,737200,6720
14,651,6730
4926,725020,6762
2,1481,6774
4916,726451,6830
1,140,6866
5213,752063,6881
4857,731336,6894
5173,750368,6939
0,3,6968
4817,723959,7018
5021,722411,7500
5017,739208,7575
21,11017,7606
357,616250,7660
0,357,7795
1,214,8075
4872,734517,8218
5334,729421,8220
4889,727110,8222
0,3,8224
0,52,8268
365,724282,8283
0,14,8319
0,3,8330
0,114,8331
0,31,8339
3,6887,8359
0,56,8365
0,21,8387
0,103,8422
4901,728361,8426
0,817,8447
14,722567,8455
0,58,8470
5018,742479,8492
7,2115,8529
0,1597,8551
1,308,8560
4860,724917,8607
0,7,8648
0,47,8674
1,850,8708
5011,739447,8758
0,693,8781
0,11,8816
0,31,8851
4877,725590,8896
1,60,8897
39,3493,8966
4867,728620,9002
0,5,9026
0,63,9031
0,119,9063
0,23,9150
0,0,9264
1,2696,9266
0,170,9268
4993,727038,9304
0,36,9318
22,4820,9505
8,1624,9583
1,467,9658
919,121066,9902
0,286,9930
4909,728585,10026
0,0,10102
0,257,10310
0,103,10474
0,4,10848
5204,754282,11039
0,837,11403
71,18601,11537
4856,724337,11666
5076,738804,11686
0,2,11995
0,75,12306
5040,740734,12307
4874,726642,12350
0,12,12355
0,0,12401
0,18,12414
0,6,12577
0,31,12605
4894,726097,12637
27,3819,12713
4884,727759,12779
4871,727932,12859
0,2,12895
0,2,12902
255,36732,12956
0,7,12971
2,1532,12989
603,92672,13004
4869,728306,13030
0,10,13041
0,237,13101
0,65,13189
4881,728559,13237
0,137,13285
0,54,13703
0,9,13727
5195,750391,13760
0,2,14026
5026,731262,14061
4876,725523,14361
4876,726111,14537
0,2,14633
545,146335,14840
5037,740266,14907
5293,748196,15008
0,33,15133
5425,753849,15301
4860,726635,15435
5012,738837,15547
17,719021,15562
0,127,15600
5311,736397,15605
0,16,15695
0,31,15699
0,57,15703
0,362,15830
0,0,16004
0,99,16030
0,290,16086
3,203,16265
0,2,16298
0,1,16314
4995,736437,16347
0,11,16570
0,316,16637
0,11,16700
5035,729894,16735
0,961,17451
5036,750533,17639
5234,755362,18106
2770,473249,19016
5052,729846,19151
0,65,19551
5005,733931,19653
4966,725391,19754
125,19656,19782
5021,726731,20080
0,98,20495
0,2,20504
4970,728216,20514
1458,236189,20562
4940,731967,20612
0,14,20704
0,27,20751
5023,737569,20764
4870,726052,20811
4960,731491,20912
4871,727304,20932
0,145,20940
0,1,20953
0,109,21013
0,2,21099
5021,740722,21232
0,24,21263
2,1528,21320
0,2,21336
0,3,21360
1,457,21385
0,1,22548
4905,726898,22652
0,72,22691
8,222,22822
5143,746846,23106
519,130935,23367
5320,763116,23673
879,85852,24115
4434,665896,24441
5058,735682,24482
5010,729489,24516
0,6,24592
0,97,24753
1,99,24875
0,1,24880
0,15,24931
0,30,24953
1,20,25061
4871,729437,25091
5248,755797,25152
4873,727324,25160
0,0,25178
4875,730119,25220
5017,740396,25227
4920,734109,25933
420,97202,26162
0,2,26415
0,209,26744
0,120,27257
4916,724148,27446
5155,739278,27678
4893,739004,28186
5080,746976,28220
4905,735223,28260
0,737,28283
4872,726768,28329
5018,747071,28571
0,17,28589
4648,713877,28634
0,5,28760
0,5,28788
5061,737459,28917
628,129807,28929
4862,727816,29140
5355,736334,29222
0,2,29449
4882,730188,29479
4889,730632,29504
0,10,29527
0,31,29550
1019,319429,29608
0,0,29636
5029,737360,29680
4878,726647,29686
4917,729042,29691
1,130,29838
5193,752221,30132
0,42,30733
5268,761000,30844
0,6,30892
4883,729275,31019
14,426,31027
0,420,31042
0,0,31122
3,9366,31133
0,2,31383
4871,731491,31424
3,2831,31500
0,71,31727
4856,725143,31742
0,3,31800
5191,754757,32097
6,3971,32098
0,11,32212
5000,724934,32354
364,87818,32653
5193,750813,32709
1,1797,32787
0,61,32869
0,50,32934
1,726,33132
0,5,33764
0,5,33845
2,4469,33891
1578,339127,34019
4869,727358,34177
4849,727287,34224
0,21,34245
5012,743199,34288
0,10,34305
0,25,34347
397,725462,34549
0,9,34790
5309,734390,35054
0,143,35228
4855,725450,35266
1,2304,35320
0,13,35332
4918,735339,35369
4875,726303,35699
5956,734676,36236
