RPKI filtering threshold,372.40000000000003
Full feeder threshold,95061
rpki_invalids,pos,asn
0,0,42
15,110676,174
20,108240,209
0,0,286
141,117542,293
355,118023,513
11,114483,553
0,13,559
5,114775,680
534,113887,701
0,187,714
0,19,766
6,114098,852
3,115251,1103
0,0,1126
0,114752,1140
0,0,1221
4,113595,1239
557,114123,1273
537,117750,1280
3,113482,1299
243,117398,1351
3,113444,1403
699,118679,1798
2,144,1836
0,33,1853
0,17,2018
0,0,2044
0,0,2116
0,97,2119
0,0,2152
3,116368,2497
2,22284,2500
549,122382,2516
549,117820,2518
0,0,2603
12,115719,2613
0,8,2686
0,23,2854
0,45,2856
0,3,2857
0,0,2895
0,0,2905
14,113920,2914
0,0,3130
236,114192,3170
21,115320,3214
0,0,3216
2,100,3233
7,113434,3257
0,314,3267
0,0,3277
589,118656,3280
0,100,3292
0,0,3301
0,0,3303
111,93150,3320
0,26,3327
4,117782,3333
52,113830,3491
0,0,3549
0,0,3561
532,114616,3741
0,0,3856
0,3735,4134
217,117221,4181
0,0,4608
2,8937,4637
393,118506,4739
2,39,4775
5,116084,4777
4,117751,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,4,5394
1,44310,5396
0,80,5400
0,0,5403
65,113696,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,7,5602
12,112946,5645
0,0,5650
260,77892,6057
0,0,6067
0,0,6079
17,117037,6082
108,118098,6233
0,2,6325
0,4,6391
0,0,6423
106,113482,6453
213,8856,6461
0,0,6539
276,114033,6667
756,118921,6720
0,175,6730
536,114161,6762
0,98,6774
0,0,6798
96,113688,6830
58,63,6866
24,117081,6881
259,115870,6894
240,114522,6908
3,116053,6939
7,113398,7018
0,1495,7195
631,117697,7489
0,0,7500
1464,120870,7575
0,42009,7606
65,14411,7660
637,115162,7713
0,0,7795
0,68,8075
554,114688,8218
1759,118928,8220
0,0,8224
0,0,8245
5,117360,8283
0,0,8289
0,1,8319
9,660,8359
0,12,8365
0,0,8387
0,0,8422
4,114308,8426
1,155,8447
21,113934,8455
0,15,8470
0,0,8492
2,149,8529
0,0,8551
0,0,8560
36,115676,8607
0,0,8648
0,0,8660
0,5,8674
2,96,8708
1307,117236,8758
0,13,8763
0,205,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
236,117420,8896
0,0,8897
1,192,8966
3,114092,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,30,9264
0,0,9266
0,35,9268
729,118166,9304
0,0,9318
0,653,9505
0,3,9583
0,2,9658
50,19919,9902
2,136,9930
115,113505,10102
0,148,10310
691,118752,11039
0,348,11164
0,0,11403
38,2558,11537
0,0,11686
0,0,11708
0,0,12306
124,117638,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,1,12470
0,0,12577
0,0,12605
226,117366,12637
0,0,12713
3,114262,12779
53,114068,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
10,44406,13004
248,51519,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,506,13760
3,117347,13786
44,117459,13830
0,0,14026
1276,119225,14061
0,0,14537
31,117375,14630
572,117005,14840
3,118408,14907
0,0,15008
0,18,15133
309,115123,15280
47,117098,15435
220,117524,15547
0,113272,15562
0,0,15600
6,117295,15605
382,117743,15623
14,62759,15692
0,2,15695
0,4,15699
0,0,15703
0,95,15830
0,11,15943
0,1,16004
0,0,16030
0,47,16086
0,0,16265
0,1,16298
0,0,16314
140,63498,16347
429,118513,16552
0,6,16637
0,1,16700
114,116156,16735
0,121,16814
122,114250,17350
1726,120883,17639
3,115610,17920
4,117581,18106
21,473,18403
105,92914,19016
311,115400,19151
0,72,19551
663,118673,19653
865,91709,19754
0,0,19782
543,117819,20080
0,0,20130
15,116637,20205
0,15,20495
0,1,20514
0,0,20562
50,113732,20612
0,0,20704
0,0,20751
1237,118386,20764
215,113988,20811
21,117219,20912
52,117210,20932
0,23,20940
1,51019,20953
0,0,21013
0,0,21099
221,117939,21232
0,12,21263
0,228,21320
0,0,21336
0,0,21360
0,56,21385
61,117691,21412
0,0,21473
0,0,21478
3,116997,21700
0,0,22548
319,113851,22652
0,0,22691
0,0,22822
589,117899,23106
11,117728,23367
0,0,23673
0,8,24322
96,111001,24441
1330,119361,24482
1092,119014,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24931
0,0,24953
336,114144,24961
552,114725,25091
