RPKI filtering threshold,334.6
Full feeder threshold,110772
rpki_invalids,pos,asn
0,0,42
30,130859,209
181,133925,293
338,135755,513
8,134385,553
80,67756,559
1,135037,680
627,134491,701
0,211,714
0,15,766
13,134752,852
0,136205,1103
0,0,1126
15,136129,1140
0,0,1221
0,134293,1239
699,134749,1273
641,139199,1280
3,133890,1299
563,139096,1351
0,133885,1403
790,140146,1798
1133,139454,1828
0,105,1836
0,65,1853
0,17,2018
0,0,2044
0,0,2116
0,95,2119
0,0,2152
0,138774,2497
16,27222,2500
644,144225,2516
639,139286,2518
0,0,2603
12,136988,2613
0,9,2686
0,18,2854
0,58,2856
0,3,2857
0,0,2895
32,130371,2914
0,0,3130
481,135181,3170
639,139777,3214
0,0,3216
6,90,3233
6,134211,3257
1,46,3267
30,138675,3280
0,103,3292
0,0,3301
0,0,3303
52,113585,3320
0,24,3327
1,139227,3333
0,134345,3399
59,134494,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1894,4134
440,138718,4181
0,0,4608
0,11301,4637
421,140164,4739
4,99,4775
18,138876,4777
2,290,4788
0,139150,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
0,93,5400
0,0,5403
84,133480,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,7,5602
0,29,5603
660,86292,5645
0,0,5650
166,90532,6057
0,0,6079
40,129982,6082
78,138933,6233
0,2,6325
0,3,6391
0,0,6423
367,134293,6453
430,12072,6461
0,0,6539
483,134971,6667
854,140349,6720
646,134809,6762
0,90,6774
0,0,6798
0,134157,6830
47,52,6866
293,128303,6894
95,134778,6908
0,137334,6939
1,133683,7018
0,2432,7195
731,139154,7489
0,0,7500
786,144325,7575
0,50980,7606
12,39043,7660
1208,136501,7713
0,0,7795
0,68,8075
660,135251,8218
467,139019,8220
0,0,8224
0,0,8245
7,138785,8283
0,0,8289
4,139315,8298
0,1,8319
4,397,8359
0,11,8365
0,0,8387
0,0,8422
471,135087,8426
0,133,8447
2,134749,8455
0,15,8470
0,0,8492
0,50,8529
0,0,8551
0,0,8560
50,136948,8607
0,0,8648
0,0,8660
0,6,8674
6,90,8708
435,139615,8758
0,13,8763
0,249,8781
0,0,8816
0,4,8821
0,0,8851
0,0,8859
452,138931,8896
8,224,8966
0,134936,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
1312,137267,9268
1427,140983,9304
0,0,9318
0,880,9505
0,2,9583
0,2,9658
9,25068,9902
2,133,9930
0,124,10310
788,140312,11039
4,369,11164
0,0,11403
77,6924,11537
0,0,11686
0,0,11708
514,139255,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,1,12470
0,0,12577
0,0,12605
459,138968,12637
0,0,12713
0,134775,12779
660,135314,12859
0,0,12895
0,1,12902
0,0,12956
29,57115,13004
590,135321,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,148,13335
0,0,13727
0,1015,13760
30,138065,13786
0,138565,13830
0,0,14026
0,0,14041
1141,140730,14061
2,51482,14315
0,0,14537
38,138623,14630
636,137933,14840
0,139890,14907
0,19,15133
528,136013,15280
12,138221,15435
454,139130,15547
1,129614,15562
0,0,15600
57,138728,15605
496,139086,15623
32,71549,15692
0,2,15695
0,4,15699
0,0,15703
0,107,15830
0,11,15943
0,1,16004
0,0,16030
0,52,16086
0,0,16265
0,1,16298
0,0,16314
88,74039,16347
0,632,16509
1112,141201,16552
0,4,16637
0,1,16700
666,136924,16735
0,161,16814
57,135453,17350
1580,143076,17639
1,139008,18106
0,541,18403
6,60168,19016
531,136289,19151
0,78,19551
727,140179,19653
31,110714,19754
0,0,19782
633,139240,20080
0,0,20130
6,137221,20205
0,128,20495
0,1,20514
0,0,20562
481,139939,20612
0,0,20704
0,0,20751
1109,138995,20764
444,134968,20811
627,139699,20912
80,138633,20932
0,20,20940
0,0,21013
0,0,21099
2,55284,21232
0,13,21263
0,218,21320
0,0,21336
0,0,21360
0,69,21385
441,139513,21412
0,0,21473
0,0,21478
0,138264,21700
71,6198,22388
0,0,22548
451,134531,22652
0,0,22691
0,0,22822
766,138985,23106
6,136816,23367
1299,140900,23673
0,0,24115
97,131573,24441
1188,141072,24482
1037,140569,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24953
486,135178,24961
0,0,25061
671,135622,25091
38,142684,25152
49,134760,25160
0,0,25198
80,138737,25220
0,0,25885
