RPKI filtering threshold,884.6
Full feeder threshold,691069
rpki_invalids,pos,asn
0,121,42
42,873531,209
1815,906657,293
2735,883424,513
31,876048,553
286,370832,559
32,875835,680
2691,874965,701
0,1065,714
0,121,766
71,875640,852
32,885823,1103
0,5,1126
927,526526,1140
33,881807,1221
61,874322,1239
0,0,1273
2892,906595,1280
73,874135,1299
1658,906129,1351
32,881200,1403
3105,885471,1798
1521,895274,1828
0,188,1836
0,284,1853
0,451,2018
47,104688,2027
0,30,2044
0,503,2116
0,843,2119
1701,876861,2152
33,889572,2497
0,690,2500
17,5452,2516
2704,878212,2518
0,1791,2603
2741,883986,2613
0,565,2686
1,204,2854
4,899,2856
0,0,2857
2718,883421,2895
38,875720,2914
67,875120,3130
1010,876703,3170
1368,887315,3214
2917,881399,3216
287,184335,3233
52,875205,3257
1328,881021,3267
3226,913471,3280
32,875067,3292
0,867,3301
124,902576,3303
2573,876699,3320
0,254,3327
32,888034,3333
32,875417,3399
62,879092,3491
182,873709,3549
42,872992,3561
2019,880329,3741
0,1,3856
78,13308,4134
908,874475,4181
3028,914428,4608
3,76971,4637
1372,905840,4739
24,1412,4775
2781,893148,4777
25,3289,4788
38,904804,4826
0,9,4844
0,7,5390
71,874971,5392
847,879408,5394
2587,877955,5396
1,1763,5400
0,24,5403
1609,876460,5413
0,1,5418
0,60,5430
0,0,5459
0,68,5466
0,20,5503
14,133030,5511
0,21,5524
0,32,5583
2600,877905,5602
0,0,5603
2897,742472,5645
61,874631,5650
3128,902729,6057
47,875070,6079
99,876114,6082
426,877315,6233
0,167,6325
0,39,6391
139,874726,6423
495,874472,6453
900,126082,6461
2385,877666,6667
2687,907506,6720
2808,877820,6762
2,3575,6774
0,5,6798
67,875651,6830
0,189,6866
2765,891862,6894
1501,877928,6908
43,904695,6939
181,873973,7018
4,7606,7195
2723,878303,7489
2722,906982,7500
3218,894301,7575
3,103241,7606
500,715677,7660
1958,889224,7713
0,430,7795
0,318,8075
3121,887135,8218
303,878248,8220
0,4,8224
0,41,8245
60,879516,8283
197,907392,8298
0,13,8319
17,6351,8359
0,68,8365
0,13,8387
2,1148,8400
0,102,8422
61,877054,8426
0,1127,8447
34,876707,8455
0,82,8470
3140,894379,8492
0,1373,8529
0,2158,8551
0,278,8560
314,644906,8607
0,7,8648
1915,878155,8660
0,49,8674
0,1089,8708
30,906290,8758
0,0,8763
0,717,8781
0,10,8816
0,20,8821
0,40,8851
0,8,8859
1423,877422,8896
19,4933,8966
31,876104,9002
0,13,9009
0,3,9026
0,52,9031
0,149,9063
0,0,9264
9,156383,9266
3084,890550,9268
1585,882173,9304
0,6561,9318
3,2573,9505
18,2963,9583
21,481,9658
742,177970,9902
4,1183,9930
0,353,10310
3043,886313,11039
4,5581,11164
0,29,11403
14,21866,11537
3041,900468,11686
142,879347,11708
2670,909054,12307
429,876645,12350
0,8,12355
0,0,12401
0,21,12414
2569,878564,12470
0,14,12577
0,16,12605
88,874109,12637
0,1362,12713
35,875845,12779
375,883123,12859
0,2,12895
0,2,12902
198,46600,12956
289,158417,13004
2615,879367,13030
0,10,13041
0,71,13101
0,52,13189
1814,878343,13237
0,173,13285
2,2370,13335
0,15,13727
2610,878399,13760
112,892577,13786
32,875692,13830
0,2,14026
35,874830,14041
1788,890300,14061
86,283750,14315
1227,877772,14537
2839,892687,14630
2572,892370,14840
32,890493,14907
0,43,15133
5,173642,15280
1757,876940,15435
864,907718,15547
4,873956,15562
0,125,15600
33,904975,15605
754,905204,15623
22,571656,15692
0,9,15695
0,25,15699
0,28,15703
0,640,15830
0,82,15943
0,0,16004
0,122,16030
7,282,16086
7,579,16265
0,2,16298
0,1,16314
1332,877544,16347
1,2227,16509
1336,890654,16552
0,262,16637
0,15,16700
559,878309,16735
2904,885169,17350
3696,921305,17639
906,909643,18106
1,2965,18403
17,412121,19016
2033,881074,19151
0,463,19551
3038,884910,19653
582,875709,19754
18,25507,19782
2605,877733,20080
122,905290,20130
66,905269,20205
0,85,20495
72,880830,20514
4,1561,20562
343,906649,20612
0,7,20704
0,25,20751
2944,892506,20764
1014,877958,20811
2567,878799,20912
912,876789,20932
0,167,20940
0,139,21013
0,2,21099
2551,890947,21232
0,52,21263
0,1694,21320
0,2,21336
0,2,21360
0,323,21385
2169,909350,21412
0,51,21473
0,1,21478
32,874992,21700
13,18472,22388
662,910123,22548
1339,878510,22652
0,22,22691
0,221,22822
3234,899733,23106
148,875174,23367
3769,921426,23673
759,121664,24115
9,4286,24441
2440,897509,24482
942,888296,24516
0,5,24592
0,13,24753
0,305,24875
0,1,24880
0,74,24953
2530,878747,24961
1,21,25061
2744,882176,25091
0,32,25139
81,903642,25152
120,878594,25160
0,12,25198
2727,887300,25220
32,895606,25885
0,111,25933
9,171257,26162
0,2,26415
0,365,26744
3231,907386,27678
280,176815,28000
37,899224,28186
1,1027,28283
44,886125,28329
303,898485,28571
0,17,28589
2318,775111,28634
0,8,28760
0,5,28788
57,333034,28792
1299,886546,28917
2772,879444,29075
461,876086,29140
983,905018,29222
0,3,29438
0,2,29449
32,892366,29467
308,884304,29504
0,4,29505
0,13,29527
0,51,29550
1475,890735,29680
2285,879519,29691
24,1544,29838
1875,744601,30132
97,874982,30286
2,3075,30844
0,7,30892
88,874406,30950
31,885337,31019
0,2293,31042
0,0,31122
153,12741,31133
0,67,31313
0,2,31383
0,6,31424
0,2,31449
139,1744,31500
3,65119,31554
0,92,31727
101,875467,31742
0,3,31800
7,6031,32098
0,7,32261
59,177788,32653
406,817223,32709
2,4540,32787
1,61,32869
0,58,32934
0,464,33132
2,64670,33823
0,5,33845
0,6034,33891
33,909704,34019
1369,877947,34177
2867,880467,34224
0,23,34245
1122,892066,34288
0,48,34347
283,884282,34549
0,5,34723
0,11,34790
2527,878830,34854
3001,914625,34927
841,877740,34968
0,133,35228
295,875609,35266
2,64851,35267
0,19,35313
5,3846,35320
0,15,35332
2730,881886,35360
3097,887806,35369
11,519600,35426
27,195422,35505
2700,493388,35598
13,427650,35600
2823,880532,35619
2,511,35699
0,69,35708
31,882911,35710
3278,909256,36236
4423,896448,36351
2581,894795,36924
0,27,36968
15,137,37053
0,2381,37100
3165,889946,37239
341,876852,37271
0,26,37314
3463,893567,37468
32,898995,37497
0,30,37546
0,3,37578
44,260960,37640
0,22,37650
26,3664,37662
60,246042,37680
33,100671,37704
2887,721603,37721
3240,895137,37989
3110,887589,38001
527,880971,38136
0,0,38173
0,226,38182
0,70,38496
3268,917405,38726
3675,910792,38880
53,905295,38883
3,91639,39107
1080,882872,39120
31,876611,39122
0,1,39202
39,875802,39351
2603,876060,39533
232,875297,39591
0,42,39651
75,144066,39668
0,2,39821
1,130,39912
1730,906320,40387
34,903541,40630
19,319670,40934
179,879346,40994
1,8,41028
2562,891301,41095
101,875383,41157
47,878304,41327
0,0,41617
44,871328,41666
1583,877048,41695
2956,894270,41722
338,874244,41805
2645,876017,41811
0,6,41953
0,2,42275
39,892466,42473
34,869021,42541
0,523,42708
0,0,42861
0,419,43100
0,70,43578
0,0,44030
109,876949,44103
3178,918174,44393
0,104,44684
3403,898527,45352
91,903866,45437
0,6,45494
265,2315,45896
235,874676,46450
3405,919651,46997
32,877494,47147
2653,873701,47251
0,51,47422
3386,913831,47441
659,884518,47692
32,884918,47787
426,402979,47957
15,7538,48147
3391,911862,48166
298,195294,48292
355,878102,48362
32,908927,48550
188,420055,48571
0,0,48646
2253,880743,48821
76,906793,48919
35,876312,49102
9,136561,49134
0,7,49375
2282,890161,49420
2681,880359,49432
2600,878905,49434
0,8,49463
0,254,49544
32,876090,49605
3159,894032,49673
361,908101,49697
20,94299,49709
1646,878158,49788
0,52,49835
172,872141,50300
1116,876292,50304
8,4221,50384
32,892644,50628
3130,890069,50673
274,626887,50763
32,879219,50877
31,875093,51088
1027,884829,51184
4012,900895,51185
0,9,51333
37,907243,51786
0,4,51809
2264,908978,51873
312,338958,51999
3246,888560,52320
0,0,52720
2812,900227,52814
32,882619,52863
2617,889262,52873
0,5,52888
0,48,52940
2963,877599,53013
2677,888854,53070
0,195,53237
0,22,53274
120,871939,53767
582,876618,53828
0,11,54054
3084,890577,54574
33,903826,55222
3104,918640,55720
2434,907536,56430
0,8,56444
0,0,56662
3117,892512,56665
2594,877679,57111
0,1,57351
1507,876832,57381
667,398364,57463
3021,906408,57695
31,875738,57821
29,875361,57866
3111,890673,58057
0,2,58280
2545,908777,58299
2972,888373,58308
0,64,58500
1087,887148,58511
1,210,58601
70,33259,58682
798,169231,58952
145,28460,59318
