RPKI filtering threshold,297.2
Full feeder threshold,155604
0,51,21385
351,198319,21412
0,0,21473
395,197261,21700
0,17,21859
80,6371,22388
0,0,22548
104,184261,22652
296,188747,23106
126,197261,23367
1208,201315,23673
2,260,23764
0,0,24115
0,47,24441
1486,198775,24482
431,189655,24516
0,2,24592
0,0,24753
0,13,24875
0,0,24880
0,0,24953
721,185928,24961
848,173960,25091
0,0,25139
44,199779,25152
192,185959,25160
217,197896,25220
0,1,25933
0,2,26415
0,8,26744
0,0,27678
0,12,28000
75,198457,28186
0,369,28283
1125,195147,28329
0,5,28352
913,202110,28571
1215,202901,28624
0,0,28634
0,0,28760
0,0,28788
0,0,28792
21,197118,28824
1181,202877,28910
632,197645,28917
0,0,29049
846,197863,29075
123,197025,29140
646,198183,29222
0,99,29357
0,0,29438
0,1,29449
0,25,29467
0,2,29479
137,198175,29504
0,1,29505
0,2,29527
0,0,29550
105,184381,29680
70,196869,29691
0,0,29838
0,0,30132
1,315,30844
0,3,30892
95,184631,30950
0,0,30997
0,0,31019
783,186265,31027
0,37,31042
654,186053,31122
5,1138,31133
0,2,31313
0,1,31383
0,0,31500
106,185640,31510
4,37801,31554
0,0,31727
108,197321,31742
0,0,31800
3,3374,32098
23,194526,32437
33,194573,32653
0,0,32709
0,0,32787
0,0,32869
0,29,32934
0,45,33132
70,197226,33185
0,3,33823
0,0,33845
12,184786,33874
0,2162,33891
21,200252,34019
0,0,34170
229,198281,34177
0,0,34224
0,0,34245
785,199451,34288
0,0,34347
54,185425,34549
0,1,34615
0,0,34723
0,2,34790
730,198162,34800
160,197073,34854
313,197901,34872
286,199118,34927
21,197977,35008
0,0,35228
66,184302,35266
23,196154,35280
0,3,35313
0,177,35320
0,0,35332
4,73928,35360
64,197740,35369
9,184073,35426
0,0,35505
141,197086,35598
21,185669,35600
0,0,35699
0,265,35708
197,197244,35710
30,98,35753
0,191,35889
17,201675,36236
0,0,36351
841,196503,36924
0,1,36968
0,0,37053
24,187229,37100
158,86094,37239
49,189482,37271
0,0,37282
0,6,37314
978,191094,37468
21,185080,37497
0,0,37546
0,0,37578
0,2,37640
0,0,37650
2,315,37662
0,0,37680
0,4,37697
1,21106,37704
888,198632,37721
22,93263,37989
1067,190003,38001
372,201822,38008
594,197517,38136
0,21,38182
4,269,38195
1,591,38254
0,6,38496
0,0,38726
656,159716,38880
61,197577,38883
0,22170,39107
116,199643,39120
19,185148,39122
0,0,39202
0,3,39273
21,186680,39351
303,199048,39384
0,0,39591
8,751,39668
0,0,39821
0,27,39912
0,1,40217
0,0,40387
28,194478,40630
0,0,40934
130,184754,40994
0,1,41028
50,197613,41047
0,0,41095
11,185387,41327
0,1,41617
198,198185,41666
974,199278,41722
0,1,41811
0,2,42275
34,203019,42473
21,197441,42541
0,78,42708
136,20775,42861
0,80,43100
0,0,43578
1026,199212,43733
663,200235,44097
1011,199349,44103
1181,201455,44393
0,48,44684
574,185159,45049
0,0,45102
0,0,45352
100,190491,45437
982,198713,45489
0,1,45494
1,311,45896
176,195486,46450
0,0,46997
21,184597,47147
550,195426,47251
21,197749,47692
148,192208,47787
0,0,47794
142,187915,47957
40,184732,48070
0,0,48147
0,20,48237
568,198162,48362
1007,199257,48571
29,197050,48821
21,197614,48919
0,0,49134
0,4,49375
857,199185,49420
567,198159,49432
836,198542,49434
0,2,49463
1675,203490,49544
21,184195,49605
0,0,49666
976,199176,49673
16,32236,49709
904,198406,49788
0,9,49835
72,183719,50300
648,197880,50304
0,0,50384
22,195492,50628
21,186924,50629
773,188708,50673
67,194553,50763
22,197569,50877
18,183748,51088
585,198153,51184
529,89757,51185
0,3,51333
0,0,51375
20,196972,51519
20,197611,51786
0,1,51809
37,197988,51873
171,184766,52320
1278,194334,52468
20,198449,52694
1,89,52720
0,3,52814
17,184588,52863
21,188594,52873
0,5,52888
131,62385,53046
1018,201052,53070
0,10,53274
943,195664,53427
0,15,53767
379,197257,53828
0,3,54054
0,35,54113
11,183989,54316
0,0,55222
0,0,55720
0,7,56381
924,198597,56430
0,0,56444
11,184657,56457
19,188248,56662
953,198625,56665
0,174,56755
839,198689,56910
847,198532,56987
833,198564,57111
0,22,57187
681,197949,57381
0,0,57406
243,194719,57463
996,187257,57695
4,198095,57777
21,196851,57821
21,185619,57866
183,197844,58057
0,2,58280
210,198169,58299
844,197876,58308
637,198194,58511
0,0,58601
143,72441,58682
191,12461,58952
21,200872,59105
708,200571,59238
0,0,59318
19,197017,59414
0,0,59514
675,186205,59605
0,7,59816
21,184970,59890
71,197981,59891
0,0,59919
0,14,60051
1,846,60082
0,25,60169
0,38,60171
0,1,60304
452,198523,60326
45,23016,60503
83,198662,60539
0,1320,60802
21,197879,60924
1062,199100,61138
313,197826,61218
0,2,61232
7,61630,61292
0,52564,61374
0,41,61461
0,0,61568
916,186659,61573
198,43183,61832
0,0,61955
0,51007,61968
0,1,62166
23,198441,62167
0,2,62955
0,51768,63055
0,23,63516
0,2,63528
53,46923,63927
942,189806,63956
0,1,64096
17,898,64115
0,1,64116
0,2,64134
679,188134,64475
0,58814,65534
0,2,131330
0,0,131477
0,41,132280
24,200290,132337
0,0,132825
831,198132,132847
1431,200902,133210
0,0,133950
0,0,134363
0,0,134640
1319,202781,134823
0,0,135423
20,194471,135895
8,362,136106
4,31,136168
170,21178,136557
1,15,137367
383,39319,137409
2,45,137491
0,1,137566
0,0,137818
414,196442,138064
0,55,138128
0,0,138195
1,209,139009
22,198039,139317
0,4,140443
189,191237,140627
20,198876,140731
3,61868,140984
0,1,141237
111,197643,141776
867,198339,142271
0,16,142289
573,9962,142553
827,198006,148968
0,0,148976
21,198191,149794
16,23165,150286
0,4,151326
274,196937,151420
22,197687,196621
0,2,197301
11,184196,197580
21,185191,198150
65,197811,198249
0,1,198290
69,198021,198385
0,0,199181
0,1,199324
21,198151,199518
439,207473,199524
768,198293,199938
1,2,200020
5,1311,200454
110,197042,200612
0,0,200970
19,194471,202032
1,244,202297
735,198375,202365
0,1,202617
0,4,203201
0,0,203574
981,199649,204028
9,194669,204092
17,136610,204508
2,40686,205112
21,184736,205148
18,133087,205206
0,1,205488
1061,199623,205593
859,197974,206271
161,187648,206356
0,0,206499
749,198591,207301
22,197555,207564
0,733,207705
19,194477,207841
67,200373,207910
15,184258,207934
0,2,207968
0,2,208189
62,197705,208431
0,0,208594
111,201629,209306
182,134072,209650
71,197189,209718
6,193995,210312
13,196847,210633
0,12,210756
20,197560,210937
795,196697,211509
311,198268,212123
4,183697,212271
230,35592,212483
0,6,212635
18,197251,212828
21,197453,212934
0,1,213050
200,198192,213151
8,291,262206
0,208,262462
0,1,262507
0,0,262749
0,1,262757
909,198200,262791
1138,200255,263009
856,199464,263152
844,199456,263237
1043,190327,263541
529,116735,263702
21,194386,263945
738,186457,264409
490,110169,264479
734,191567,264845
2,21846,265187
22,114899,265721
0,210,266413
0,5,267056
552,190245,267613
0,2,268207
0,1,268551
0,5,268560
927,199669,268976
10,61772,269956
0,1,270014
966,194905,271253
0,0,271885
0,4,327754
21,191834,327804
0,6,327813
0,2,327872
0,0,327901
87,197852,327960
4,3599,327983
0,1,327991
0,0,327992
0,0,328037
27,194514,328206
0,0,328220
0,29904,328266
0,0,328320
0,0,328474
0,40,328475
21,197642,328512
0,1,328575
0,0,328608
0,1,328677
0,0,328730
717,185189,328840
0,1,328856
0,0,329035
625,197542,394414
0,1,395880
1,6186,396390
435,185514,396998
22,194470,397131
0,1,397715
459,199352,398465
16,195153,399580
0,2,399728
