RPKI filtering threshold,410.0
Full feeder threshold,153401
614,194346,21412
0,0,21473
360,193008,21700
0,12,21859
85,6411,22388
0,0,22548
101,180930,22652
318,185858,23106
245,193213,23367
1499,197172,23673
0,197,23764
0,0,24115
0,45,24441
1363,194038,24482
573,186503,24516
0,2,24592
0,0,24753
0,13,24875
0,0,24880
0,0,24953
827,182678,24961
1181,171958,25091
0,0,25139
33,195533,25152
200,182328,25160
319,193791,25220
4,181065,25291
0,2,25933
0,2,26415
0,8,26744
0,0,27678
0,12,28000
6,194012,28186
0,376,28283
209,187631,28329
0,5,28352
1189,196752,28571
1485,199216,28624
0,0,28634
0,0,28760
0,0,28788
0,0,28792
4,192806,28824
1591,198948,28910
722,193518,28917
0,0,29049
1152,193953,29075
101,192776,29140
693,194021,29222
0,75,29357
0,0,29438
0,1,29449
4,191735,29467
0,2,29479
147,193998,29504
0,1,29505
0,2,29527
0,0,29550
111,181064,29680
219,187111,29691
0,0,29838
0,0,30132
1,323,30844
0,3,30892
103,181245,30950
0,0,30997
0,0,31019
855,182977,31027
0,37,31042
714,182796,31122
4,1093,31133
0,2,31313
0,1,31383
0,0,31500
7,57471,31554
0,0,31727
115,193100,31742
0,0,31800
0,3417,32098
23,190445,32437
56,190532,32653
0,0,32709
0,0,32787
0,0,32869
0,32,32934
0,45,33132
5,192926,33185
0,3,33823
0,0,33845
4,181431,33874
0,2089,33891
4,195420,34019
0,0,34170
371,194215,34177
0,0,34224
0,0,34245
877,195372,34288
0,0,34347
588,182624,34549
0,1,34615
0,0,34723
0,2,34790
168,125077,34800
275,192972,34854
842,194182,34872
820,195427,34927
0,6,34968
4,192678,35008
0,0,35228
67,180961,35266
63,191972,35280
0,3,35313
0,198,35320
0,0,35332
2,73959,35360
582,194058,35369
4,192694,35426
0,0,35505
141,192863,35598
4,182147,35600
1,498,35619
0,0,35699
0,498,35708
4,192841,35710
29,92,35753
0,190,35889
23,197159,36236
0,0,36351
1143,192947,36924
0,1,36968
0,0,37053
104,182142,37100
0,0,37239
63,186118,37271
0,0,37282
0,0,37314
1206,189891,37468
0,0,37497
0,0,37578
0,0,37640
0,0,37650
2,314,37662
0,0,37680
1,19763,37704
1153,155971,37721
58,190442,37989
1263,186830,38001
327,197458,38008
613,193312,38136
0,21,38182
6,275,38195
2,599,38254
0,6,38496
0,0,38726
1286,195673,38880
66,193386,38883
0,21345,39107
4,195661,39120
4,181776,39122
0,0,39202
0,3,39273
4,182299,39351
418,194922,39384
19,61339,39591
8,743,39668
0,0,39821
0,22,39912
0,0,40387
14,190401,40630
0,0,40934
132,181678,40994
0,1,41028
805,194160,41047
0,0,41095
4,182062,41327
0,1,41617
1192,195007,41666
1294,195391,41722
26,82601,41805
0,1,41811
0,12,42184
0,2,42275
53,198760,42473
4,193288,42541
0,78,42708
191,20775,42861
0,76,43100
0,0,43578
0,0,43733
0,1,44030
743,195629,44097
1473,195329,44103
1767,200314,44393
0,56,44684
0,0,45102
0,0,45352
87,187719,45437
979,194123,45489
0,1,45494
0,309,45896
87,179327,46450
610,193293,46997
4,181020,47147
598,191338,47251
4,193343,47692
165,186756,47787
0,0,47794
215,183716,47957
4,181362,48070
0,0,48147
0,31,48237
608,194012,48362
1361,195377,48571
22,81166,48646
140,192890,48821
11,193400,48919
15,27847,49134
0,4,49375
888,194303,49420
607,194002,49432
1149,183177,49434
0,2,49463
1747,198926,49544
4,180809,49605
1302,195294,49673
20,33453,49709
979,194280,49788
0,9,49835
48,180522,50300
684,193682,50304
0,0,50384
63,191799,50628
4,182530,50629
944,184545,50673
262,190704,50763
5,193360,50877
10,180561,51088
629,193988,51184
540,92865,51185
0,3,51333
0,0,51375
21,192734,51519
4,193399,51786
0,1,51809
196,193941,51873
256,180653,52320
1394,188740,52468
3,141190,52694
1,57,52720
0,3,52814
11,193192,52863
90,186044,52873
0,5,52888
292,65631,53046
1296,197050,53070
0,10,53274
1174,193185,53427
0,17,53767
429,193105,53828
0,3,54054
0,34,54113
13,180686,54316
0,0,55222
0,0,55720
0,7,56381
1202,194665,56430
0,0,56444
4,181341,56457
3,184059,56662
1251,194666,56665
1,172,56755
1144,194768,56910
1194,194826,56987
1140,194682,57111
0,20,57187
721,193746,57381
0,0,57406
320,190808,57463
1425,184094,57695
11,193880,57777
20,192632,57821
4,182052,57866
1160,194665,58057
0,1,58280
779,194536,58299
1151,193953,58308
697,193934,58511
0,0,58601
176,11403,58682
201,12663,58952
4,196392,59105
1040,196636,59238
0,0,59318
179,192865,59414
0,0,59514
705,182883,59605
0,7,59816
4,181432,59890
87,193808,59891
0,0,59919
0,16,60051
1,827,60082
0,27,60169
0,42,60171
0,1,60304
15,28681,60326
228,180263,60501
35,23360,60503
214,195753,60539
0,1772,60802
4,193615,60924
1243,194745,61138
968,194772,61218
0,2,61232
7,62318,61292
0,51949,61374
0,34,61461
0,0,61568
1277,185903,61573
173,43316,61832
11,28239,61955
0,50010,61968
0,1,62166
15,194197,62167
0,2,62955
0,58043,63055
0,19,63516
0,2,63528
29,46287,63927
1289,186737,63956
0,1,64096
10,658,64115
0,1,64116
0,3,64134
718,183797,64475
0,2,131330
0,0,131477
0,41,132280
5,196010,132337
0,0,132825
1160,194209,132847
1583,196817,133210
0,0,133950
0,0,134363
0,0,134640
1526,198278,134823
0,0,135423
1253,191980,135895
4,26,136168
170,172588,136557
1,13,137367
1252,195256,137409
6,65,137491
0,1,137566
577,191650,138064
0,54,138128
0,0,138195
3,266,139009
32,194604,139317
0,0,139589
0,3,140443
218,187147,140627
10,194676,140731
1,57056,140984
10,332,141237
3,190237,141776
980,194262,142271
0,16,142289
11,2497,142553
1157,194108,148968
0,0,148976
4,193466,149794
9,25703,150286
322,180970,151420
10,193496,196621
0,2,197301
4,180911,197580
669,194205,198249
0,1,198290
58,193820,198385
0,0,199181
0,1,199324
2050,204535,199524
876,194184,199938
1,2,200020
3,838,200454
236,193235,200612
0,0,200970
39,190437,202032
1,241,202297
937,194377,202365
0,1,202617
0,4,203201
0,0,203574
1291,195700,204028
28,195450,204092
129,133226,204508
2,4153,205112
6,181832,205148
1,129772,205206
0,1,205488
884,194896,205593
6,193551,206315
338,183475,206356
0,0,206499
875,195766,207301
22,193263,207564
3,1188,207705
29,190443,207841
1481,196947,207910
14,180902,207934
0,2,207968
0,2,208189
625,194071,208431
0,0,208594
22,193492,208753
72,182473,209102
160,193780,209306
724,133609,209650
80,192981,209718
1,193972,210312
759,195008,210633
0,12,210756
25,193304,210937
18,194044,211380
1004,196375,211509
831,183129,211722
855,194618,212123
2,180438,212271
286,32891,212483
0,5,212635
20,193129,212828
4,193212,212934
0,1,213050
474,194266,213151
9,290,262206
0,1,262507
0,0,262749
0,1,262757
1178,194156,262791
1281,195346,263009
1191,196118,263152
1148,195506,263237
193,185618,263541
1161,183287,263702
24,190394,263945
1109,186721,264409
579,107737,264479
899,187963,264845
2,21659,265187
154,181101,265721
0,187,266413
0,2,267056
548,187093,267613
0,2,268207
0,1,268551
0,5,268560
1222,195731,268976
9,60212,269956
0,0,270014
1196,192372,271253
0,0,271885
0,4,327754
4,187418,327804
0,0,327813
0,0,327872
0,0,327901
0,0,327960
24,9266,327983
0,1,327991
0,0,327992
0,0,328037
158,193819,328206
0,0,328220
0,29504,328266
0,0,328320
0,0,328474
0,40,328475
4,193373,328512
0,0,328575
0,0,328608
0,0,328677
0,0,328730
899,178917,328840
0,1,328856
0,0,329035
75,192750,394414
0,1,395880
1,6223,396390
833,183026,396998
5,59089,397131
0,1,397715
431,194849,398465
6,191113,399580
0,2,399728
