RPKI filtering threshold,240.60000000000002
Full feeder threshold,129460
rpki_invalids,pos,asn
0,0,42
25,156825,209
678,161390,293
752,162172,513
12,160518,553
216,75457,559
102,160577,680
471,159900,701
0,254,714
0,17,766
46,160775,852
0,162450,1103
0,0,1126
0,160336,1140
0,160278,1239
0,15,1241
640,160239,1273
486,166048,1280
13,159436,1299
991,166526,1351
0,159523,1403
1182,167765,1798
1203,166211,1828
0,33,1836
0,70,1853
1,21,2018
937,166764,2027
0,0,2044
0,0,2116
0,137,2119
0,0,2152
4,163358,2497
10,28850,2500
4433,171948,2516
589,166449,2518
0,0,2603
22,166376,2613
0,12,2686
0,15,2854
1,66,2856
0,3,2857
2,155751,2914
0,0,3130
348,160800,3170
223,166158,3214
0,0,3216
1,98,3233
78,160271,3257
1,44,3267
589,166273,3280
0,105,3292
0,0,3301
0,0,3303
66,140898,3320
0,23,3327
1,165827,3333
0,160228,3399
0,159975,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1974,4134
651,164773,4181
0,0,4608
0,14973,4637
5,207,4775
16,162914,4777
6,623,4788
1,165938,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
1,109,5400
0,0,5403
105,159617,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,64,5578
0,0,5583
0,6,5602
0,28,5603
1008,160272,5645
0,0,5650
533,167934,6057
0,0,6079
547,156011,6082
246,166671,6233
0,2,6325
0,3,6391
0,0,6423
234,159624,6453
543,161028,6461
0,160334,6667
0,12,6677
665,166857,6720
553,160432,6762
0,130,6774
0,0,6798
0,159711,6830
15,21,6866
235,148734,6894
321,161277,6908
0,163942,6939
1,159390,7018
0,3882,7195
657,165995,7489
0,0,7500
793,168482,7575
0,53244,7606
865,162978,7713
0,0,7795
0,70,8075
520,160857,8218
425,166332,8220
0,0,8224
0,0,8245
63,166116,8283
3,166631,8298
0,3,8319
6,381,8359
0,13,8365
0,0,8387
0,42,8400
0,0,8422
1,161001,8426
0,125,8447
4,160631,8455
0,17,8470
0,0,8492
0,1221,8529
0,0,8551
0,0,8560
94,163404,8607
0,0,8648
0,0,8660
0,5,8674
1,98,8708
1,166122,8758
0,17,8763
0,339,8781
2,26533,8803
0,0,8816
0,5,8821
0,0,8851
0,0,8859
976,170154,8888
60,160363,8896
23,460,8966
0,160979,9002
0,10,9009
0,0,9026
0,0,9031
0,0,9063
30,854,9121
0,30,9264
0,0,9266
767,162553,9268
1003,166572,9304
0,0,9318
0,621,9505
0,3,9583
0,6,9658
39,25463,9902
1,135,9930
9,215,10075
0,130,10310
1177,167879,11039
0,377,11164
0,0,11403
0,0,11537
0,0,11686
0,0,11708
0,0,12306
429,166377,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
383,165795,12637
0,0,12713
1,160662,12779
78,160566,12859
0,0,12895
0,10,12897
0,1,12902
0,0,12956
660,166088,12969
27,59501,13004
492,161252,13030
0,2,13041
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
1,329,13335
0,0,13727
999,161863,13760
0,166376,13786
0,165916,13830
0,0,14026
0,0,14041
673,167831,14061
2,83490,14315
0,0,14537
59,165997,14630
2,62155,14840
0,166809,14907
0,20,15133
0,63193,15280
105,165228,15435
341,166587,15547
1,154965,15562
0,0,15600
0,166143,15605
413,166477,15623
2,87226,15692
0,2,15695
0,4,15699
0,0,15703
0,106,15830
0,13,15943
0,1,16004
0,0,16030
0,47,16086
0,0,16265
0,1,16298
0,0,16314
52,88444,16347
5,2158,16509
527,167806,16552
0,11,16637
0,2,16700
590,162992,16735
122,161324,17350
1092,168955,17639
144,169842,18106
10,55566,19016
899,162731,19151
661,166743,19653
66,131128,19754
0,0,19782
556,166212,20080
0,0,20130
19,162812,20205
0,57,20495
0,1,20514
0,0,20562
100,166760,20612
0,0,20704
0,0,20751
8,163152,20764
235,160719,20811
545,166493,20912
100,166125,20932
0,35,20940
0,0,21013
0,0,21099
10,57842,21232
0,15,21263
0,231,21320
0,0,21336
0,0,21360
0,71,21385
200,166504,21412
0,0,21473
0,0,21478
0,165171,21700
97,6433,22388
0,0,22548
323,159929,22652
162,165923,23106
640,166673,23367
975,171743,23673
1,100,23764
0,0,24115
0,48,24441
759,166401,24482
445,166545,24516
0,1,24592
0,0,24753
1,20,24875
0,0,24880
0,0,24953
426,161123,24961
0,0,25061
598,161683,25091
0,0,25139
12,168018,25152
