RPKI filtering threshold,1270.2
Full feeder threshold,591673
rpki_invalids,pos,asn
0,194,42
3902,736093,174
3929,739073,209
3882,741709,286
4267,765537,293
2295,478769,513
3947,750814,553
0,117,559
3950,747958,680
3927,737674,701
0,739,714
0,119,766
3927,739568,852
4031,750765,1103
0,4,1126
3940,739481,1221
3928,737143,1239
0,0,1273
4250,766785,1280
3910,733638,1299
0,0,1351
3936,748460,1403
4039,750584,1798
3959,743325,1836
0,252,1853
4069,759361,1916
35,25614,2018
0,28,2044
0,446,2116
3937,739820,2152
3994,745547,2497
2,695,2500
101,6061,2516
4038,740075,2518
7,1786,2603
3957,748304,2613
0,479,2686
0,242,2854
0,730,2856
0,0,2857
4046,753268,2895
21,14711,2905
3926,739389,2914
392,733739,3130
3920,737992,3257
4045,751731,3267
4049,760401,3277
3936,739336,3292
1,777,3301
4366,747815,3303
0,297,3327
4058,751607,3333
3929,738765,3402
4056,748401,3491
3927,738152,3549
3932,738605,3561
3922,741980,3741
0,1,3856
3925,738800,4181
4291,769787,4608
435,59603,4637
4295,764686,4739
28,216,4775
3999,747299,4777
1,1342,4780
4255,764567,4826
0,7,4844
0,247,5056
0,5,5390
3922,738711,5392
3926,739331,5396
2,1408,5400
0,21,5403
3929,741963,5413
0,21,5430
0,79,5466
0,21,5503
287,52146,5511
0,17,5524
0,42,5583
31,1982,5588
3926,739120,5602
3918,732905,5645
3911,739060,5650
3933,739267,5769
0,15,6067
3921,739319,6079
3923,740042,6082
0,11,6083
3933,751204,6233
3943,749633,6423
3913,738257,6453
482,66264,6461
315,185007,6539
4022,742883,6667
3983,757569,6720
12,545,6730
3996,739623,6762
3,1649,6774
3931,740779,6830
0,139,6866
4277,766417,6881
3912,745459,6894
4240,764076,6939
0,3,6968
149,734617,7018
4083,736672,7500
4119,754162,7575
13,11917,7606
314,629038,7660
4256,755144,7713
0,359,7795
0,220,8075
3930,749809,8218
4387,743824,8220
3935,742552,8222
0,4,8224
0,90,8245
3917,744205,8283
0,14,8319
0,3,8330
0,117,8331
0,31,8339
12,6870,8359
0,54,8365
0,21,8387
0,109,8422
3941,744008,8426
0,981,8447
17,738736,8455
0,56,8470
4070,757408,8492
3,1186,8529
4,1441,8551
0,307,8560
3922,739328,8607
0,7,8648
0,47,8674
0,871,8708
4060,756453,8758
0,0,8763
0,1056,8781
0,11,8816
0,30,8851
3932,740192,8896
1,60,8897
11,3699,8966
3924,743958,9002
0,5,9026
0,64,9031
0,119,9063
0,24,9150
0,0,9264
2,2735,9266
0,180,9268
4040,741221,9304
0,36,9318
22,4678,9505
8,1722,9583
0,468,9658
886,115299,9902
0,361,9930
3947,741598,10026
0,0,10102
0,221,10310
0,102,10474
0,4,10848
4272,768897,11039
0,72,11403
42,19104,11537
4209,765308,11686
4264,772507,11708
0,2,11995
0,74,12306
3938,756492,12307
3927,740979,12350
0,14,12355
0,0,12401
0,17,12414
0,7,12577
0,31,12605
3927,738614,12637
11,4005,12713
3919,742729,12779
3917,743335,12859
0,2,12895
0,2,12902
155,36370,12956
0,7,12971
3,1636,12989
631,103701,13004
3931,742304,13030
0,10,13041
0,271,13101
0,69,13189
3922,744228,13237
0,137,13285
0,61,13703
0,9,13727
0,1833,13760
0,2,14026
4380,744985,14061
3940,739919,14361
3930,740599,14537
0,2,14633
599,154218,14840
4059,754434,14907
523,125872,15008
0,33,15133
3925,741975,15435
3931,744812,15547
41,734129,15562
0,129,15600
4370,750280,15605
0,17,15695
0,31,15699
0,52,15703
1,302,15830
0,0,16004
0,103,16030
0,295,16086
1,255,16265
0,2,16298
0,1,16314
4054,751525,16347
0,11,16570
0,331,16637
0,12,16700
4057,743040,16735
0,434,17451
4333,774407,17639
4332,769939,18106
2462,502388,19016
4035,743032,19151
0,281,19551
4040,749283,19653
4033,739767,19754
49,20237,19782
4047,739935,20080
0,95,20495
0,2,20504
4152,743362,20514
1155,218661,20562
4088,757575,20612
0,13,20704
0,27,20751
4058,752093,20764
3910,740510,20811
3935,743600,20912
3928,742943,20932
0,154,20940
0,1,20953
0,115,21013
0,2,21099
4062,756618,21232
0,27,21263
7,1458,21320
0,2,21336
0,3,21360
0,506,21385
0,1,21478
3925,741255,22652
0,73,22691
2,220,22822
4157,760975,23106
544,124933,23367
4424,777867,23673
925,89273,24115
3470,679633,24441
4158,750750,24482
4096,744289,24516
0,6,24592
0,87,24753
3932,745857,24875
0,1,24880
0,84,24953
1,19,25061
3950,744057,25091
4284,768135,25152
3933,741823,25160
0,0,25178
3934,751036,25220
4062,755493,25227
3939,748452,25933
453,106389,26162
0,2,26415
0,207,26744
0,127,27257
4261,763390,27446
4127,753428,27678
3934,754703,28186
4081,761371,28220
3931,749708,28260
0,811,28283
3928,747839,28329
4068,760153,28571
0,17,28589
3756,744527,28634
0,5,28760
0,5,28788
4107,753184,28917
676,130259,28929
3921,743156,29140
4375,750077,29222
0,2,29449
3956,745879,29479
3946,751327,29504
0,10,29527
0,31,29550
752,316890,29608
4067,753815,29680
3947,741766,29686
3940,743240,29691
1,131,29838
4263,766822,30132
0,50,30733
4349,773699,30844
0,6,30892
3922,744588,31019
13,436,31027
0,417,31042
0,0,31122
14,10395,31133
0,2,31383
3928,751243,31424
0,4,31449
10,3381,31500
0,71,31727
3931,739307,31742
0,3,31800
4251,768538,32097
4,3804,32098
0,10,32212
4028,739163,32354
404,101155,32653
4255,764348,32709
1,1837,32787
0,57,32869
0,53,32934
1,730,33132
0,5,33764
0,5,33845
1,4642,33891
1620,374786,34019
3929,741778,34177
3925,743170,34224
0,21,34245
4079,758959,34288
0,10,34305
0,25,34347
2,746929,34549
0,9,34790
4364,747734,35054
0,132,35228
3926,739519,35266
1,2354,35320
0,12,35332
3937,750811,35369
3924,740518,35699
5211,787456,36236
4139,757941,36351
0,34,36968
0,82,37053
374,739045,37100
26,19351,37105
4279,775898,37239
461,736749,37271
0,19,37314
3969,760949,37468
3947,743891,37474
3932,750156,37497
0,35,37515
0,4,37542
0,2,37578
1078,210385,37640
0,23,37650
4,1335,37662
401,87366,37680
3962,760829,37697
360,62384,37704
4070,750008,37989
4123,758082,38001
5,216,38182
4319,775379,38726
4081,755205,38880
4264,765289,38883
3929,749701,39122
0,1,39202
4129,742224,39351
0,32,39591
0,21,39651
4057,754080,39821
0,80,39912
3925,738943,40191
4272,765356,40387
6351,750683,41095
3940,739283,41497
0,0,41617
2400,536676,41695
4067,756529,41722
3927,739396,41811
3948,743724,42275
4272,771278,42473
3929,739127,42541
1,605,42708
173,40883,43100
3929,738590,43578
0,0,44030
3955,742240,45177
4189,760222,45352
0,6,45494
0,18,45634
3918,738704,46450
3916,743317,47147
3844,751957,47441
3926,751207,47692
2,735263,47950
206,5888,48147
4120,741408,48285
4067,755598,48526
3934,751503,48821
0,5,49375
3851,747604,49432
3923,752400,49463
3943,740928,49515
0,217,49544
3955,746941,49605
4070,759833,49673
4124,741439,49788
1,70,49835
3928,740886,50300
3922,739225,50304
1,3106,50384
1815,485574,50763
3991,739706,50877
3929,739189,51088
4063,750316,51185
3982,741721,51405
4265,768926,51873
4164,753710,52320
599,160147,52720
4079,760132,52863
0,201,52871
3930,749269,52873
4057,749947,52888
0,64,52940
4193,752480,53013
0,4873,53067
3929,747578,53070
0,349,53237
3920,737974,53364
3929,738597,53767
4019,739404,53828
1,15,54054
4238,763749,54728
4037,745790,56730
0,2,57111
3929,739816,57381
1969,347578,57463
4338,788898,57695
3895,740908,57821
3936,739590,57866
3964,743348,58057
3941,744507,58299
3943,751693,58308
0,10,58436
4077,747646,58511
5,285,58601
171,22564,58682
0,38,58952
195,18789,59318
3934,743102,59414
3938,738506,59469
4045,750091,59605
3931,751267,59689
2,734849,59715
4264,768807,59891
0,1352,60082
2,119,60169
1,154,60171
0,7,60427
0,19,60458
4026,742910,60501
3923,750987,61218
463,106523,61595
4043,739172,61832
0,9,62166
0,14,62805
370,64855,63055
0,93,63516
4181,760699,63927
0,20,63949
4178,760817,63956
3953,737738,64050
4,14,64096
3902,736770,64463
0,3,134363
41,3556,134708
8,103,136168
0,1,137922
128,751948,196621
2,735640,196753
0,2,197301
502,69373,198249
3924,741575,198290
4062,757705,198385
1073,317312,199283
0,9,199324
0,0,200334
0,6,201950
654,136848,202032
4267,772283,202194
3946,758050,202365
0,210,202409
0,22,203201
3935,739596,204028
0,1,204708
3952,739411,205206
3936,756391,205523
368,69600,205593
3923,751480,206356
514,748481,206479
781,747649,206499
3933,739491,207044
600,158066,262317
0,7,262427
599,156550,262612
3938,747750,262757
460,105440,263047
599,157507,263075
0,832,263152
599,157194,263508
4158,763267,263584
3,5862,263651
510,119569,263674
3978,748719,264268
463,102708,264409
599,157505,264911
0,4,267129
4155,763008,267613
0,5,327781
0,2,327872
4356,779345,327960
520,132396,327983
0,9,327984
0,1,327991
3939,741493,328145
0,0,328206
0,2,328220
819,739926,328320
4236,763153,393950
4263,772191,395152
4235,763206,395570
3933,739275,395766
4237,763315,396503
861,172605,397143
