RPKI filtering threshold,197.4
Full feeder threshold,73224
rpki_invalids,pos,asn
0,0,42
3,87275,174
405,87540,209
3,89619,286
350,92803,293
144,66593,513
121,90474,553
0,12,559
328,90619,680
294,89599,701
0,161,714
0,17,766
314,90569,852
3,90695,1103
0,0,1126
3,92785,1140
0,0,1221
0,0,1239
329,89977,1273
314,92934,1280
3,89622,1299
170,92501,1351
3,89539,1403
512,93649,1798
0,135,1836
0,63,1853
180,93822,1916
0,11,2018
0,0,2044
0,0,2116
0,98,2119
0,0,2152
360,90732,2497
1,21017,2500
319,97074,2516
323,92874,2518
0,0,2603
344,92701,2613
0,9,2686
0,20,2854
0,38,2856
408,92948,2857
0,0,2895
0,0,2905
79,90357,2914
0,0,3130
39,90640,3214
0,63,3233
6,89610,3257
4,405,3267
14,92572,3277
323,92965,3280
0,91,3292
0,0,3301
0,0,3303
0,25,3327
232,93069,3333
0,0,3402
146,90103,3491
0,0,3549
0,0,3561
315,90805,3741
0,0,3856
0,1348,4134
126,92272,4181
0,0,4608
119,6383,4637
248,93136,4739
5,29,4775
357,90407,4777
0,0,4780
376,93007,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,5,5394
4,34859,5396
0,72,5400
0,0,5403
313,89988,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,7,5602
9,89117,5645
0,0,5650
84,89671,5769
113,43567,6057
0,0,6067
0,0,6079
82,89782,6082
36,91158,6233
0,4,6391
0,0,6423
52,89498,6453
56,6983,6461
0,0,6539
343,90174,6667
526,94071,6720
0,146,6730
320,90131,6762
0,65,6774
0,0,6798
417,89989,6830
99,104,6866
21,92502,6881
316,92615,6894
383,90855,6908
3,90965,6939
6,89464,7018
311,93332,7195
516,93027,7489
0,0,7500
420,93501,7575
49,28970,7660
494,90978,7713
0,0,7795
0,62,8075
325,90306,8218
732,93049,8220
0,0,8224
0,0,8245
3,92777,8283
0,2,8319
0,0,8339
0,647,8359
0,11,8365
0,0,8387
0,0,8422
430,90287,8426
0,157,8447
38,90382,8455
0,12,8470
0,0,8492
0,136,8529
0,0,8551
0,0,8560
36,90606,8607
0,0,8648
0,0,8660
0,5,8674
0,57,8708
43,51717,8758
0,13,8763
0,144,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
333,92613,8896
0,0,8897
5,48,8966
358,90513,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
0,29,9268
428,93579,9304
2,431,9505
0,2,9583
0,3,9658
32,24545,9902
2,73,9930
58,89533,10102
0,125,10310
534,93656,11039
37,2305,11537
0,0,11686
0,0,11708
0,0,12306
3,92700,12307
0,0,12350
0,11,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
172,90256,12637
0,0,12713
3,90148,12779
116,90256,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
20,35207,13004
302,44899,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,400,13760
394,93626,13786
312,92967,13830
0,0,14026
389,93619,14061
0,0,14361
0,0,14537
308,92678,14630
321,92176,14840
3,93542,14907
0,0,15008
0,18,15133
34,92276,15435
308,92641,15547
0,89692,15562
0,0,15600
350,92993,15605
0,2,15695
0,2,15699
0,0,15703
1,91,15830
0,9,15943
0,1,16004
0,4,16030
0,39,16086
0,0,16265
0,1,16298
0,0,16314
98,47282,16347
366,93574,16552
0,0,16570
0,6,16637
0,1,16700
344,92099,16735
0,43,16814
511,93241,17639
176,93074,18106
0,434,18403
14,40412,19016
442,91734,19151
461,93645,19653
26,81161,19754
0,0,19782
425,93083,20080
312,92241,20205
0,17,20495
0,1,20514
0,0,20562
153,91095,20612
0,0,20704
0,0,20751
395,92514,20764
316,90318,20811
8,92204,20912
308,92731,20932
0,15,20940
20,89678,20953
0,0,21013
0,0,21099
437,93086,21232
0,10,21263
0,222,21320
0,0,21336
0,0,21360
0,58,21385
0,0,21473
0,0,21478
317,89965,22652
0,0,22691
0,0,22822
361,93904,23106
454,93519,23367
0,0,23673
0,0,24115
211,91446,24441
365,93539,24482
141,92850,24516
0,1,24592
0,0,24753
372,90475,24875
0,0,24880
0,0,24953
342,90354,24961
0,0,25061
245,92859,25091
357,92847,25152
4,89692,25160
0,1,25178
316,92927,25220
0,29,25933
6,90994,26073
2,42032,26162
0,2,26415
0,4,26744
0,0,27446
0,0,27678
83,35402,28000
349,93865,28186
0,0,28220
0,158,28283
