RPKI filtering threshold,264.8
Full feeder threshold,61618
rpki_invalids,pos,asn
0,0,42
688,73112,174
862,76228,209
0,74819,286
840,77949,293
730,57245,513
559,76384,553
0,13,559
826,76462,680
742,75279,701
0,97,714
0,15,766
741,75828,852
13,75802,1103
0,0,1126
794,77970,1140
0,0,1221
0,0,1239
740,75472,1273
812,77881,1280
412,74742,1299
857,77970,1351
0,74673,1403
852,78077,1798
0,35,1836
0,58,1853
882,78830,1916
0,13,2018
0,0,2044
0,0,2116
0,96,2119
0,0,2152
744,75920,2497
49,19804,2500
798,82158,2516
798,77898,2518
0,0,2603
794,77862,2613
0,7,2686
0,18,2854
0,32,2856
801,77880,2857
0,0,2895
0,0,2905
761,75754,2914
0,0,3130
0,51,3233
740,75522,3257
1,300,3267
783,76356,3277
0,121,3292
0,0,3301
0,0,3303
0,26,3327
797,78107,3333
0,0,3402
816,72586,3491
0,0,3549
0,0,3561
749,76023,3741
0,0,3856
790,77693,4181
0,0,4608
114,2989,4637
672,77943,4739
0,26,4775
746,75702,4777
0,0,4780
799,78526,4826
0,2,4844
0,0,5056
0,0,5390
0,5,5392
0,5,5394
494,31751,5396
0,81,5400
0,0,5403
742,75527,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,8,5602
738,74734,5645
0,0,5650
739,75483,5769
0,0,6067
0,0,6079
793,77699,6082
783,76611,6233
0,5,6391
0,0,6423
620,75187,6453
82,4356,6461
0,0,6539
743,75777,6667
1134,79516,6720
0,139,6730
750,75566,6762
0,54,6774
0,0,6798
771,75712,6830
6,11,6866
798,77749,6881
737,77721,6894
784,77042,6939
6,74567,7018
832,78975,7195
0,0,7500
889,78519,7575
23,1274,7606
66,25863,7660
851,76963,7713
0,0,7795
6,62,8075
740,75994,8218
1324,78497,8220
0,0,8222
0,0,8224
0,0,8245
8,77239,8283
0,2,8319
0,0,8339
0,607,8359
0,11,8365
0,0,8387
0,0,8422
743,76024,8426
0,90,8447
2,75605,8455
0,14,8470
0,0,8492
21,153,8529
0,0,8551
0,0,8560
786,76390,8607
0,0,8648
0,6,8674
0,40,8708
34,33220,8758
0,12,8763
0,76,8781
0,0,8816
0,3,8821
0,0,8851
794,77775,8896
0,0,8897
0,178,8966
750,76384,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,22,9264
0,0,9266
0,33,9268
831,77786,9304
0,0,9318
4,420,9505
0,77,9583
0,1,9658
412,21473,9902
1,89,9930
620,75217,10102
0,113,10310
0,1,10848
950,79036,11039
100,2245,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
794,78235,12307
0,0,12350
0,11,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
743,75838,12637
0,0,12713
0,75525,12779
793,77884,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,284,12989
495,31501,13004
647,53385,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,254,13760
827,78435,13786
797,78007,13830
0,0,14026
0,0,14061
0,0,14361
0,0,14537
793,78057,14630
0,0,14633
747,77257,14840
798,78586,14907
0,0,15008
0,3,15133
802,77837,15435
794,78328,15547
1,74415,15562
0,0,15600
778,78099,15605
0,2,15695
0,2,15699
0,0,15703
1,55,15830
0,9,15943
0,1,16004
0,3,16030
0,41,16086
0,0,16265
0,1,16298
0,0,16314
215,40388,16347
0,0,16570
0,5,16637
0,1,16700
896,79200,16735
0,0,17451
923,80279,17639
952,79846,18106
517,36649,19016
927,79365,19151
0,61,19551
919,79138,19653
698,66285,19754
0,0,19782
904,77958,20080
792,77681,20205
43,17171,20495
0,0,20504
0,1,20514
0,0,20562
743,76744,20612
0,1,20704
0,0,20751
895,78319,20764
741,75592,20811
793,77662,20912
884,78661,20932
0,21,20940
732,75594,20953
0,0,21013
0,0,21099
795,78210,21232
0,9,21263
0,196,21320
0,0,21336
0,0,21360
0,49,21385
0,0,21478
738,75564,22652
0,0,22691
0,0,22822
875,79221,23106
920,78895,23367
0,0,23673
0,0,24115
898,77688,24441
853,78529,24482
795,78560,24516
0,1,24592
0,0,24753
742,75980,24875
0,0,24880
0,0,24953
740,75985,24961
0,0,25061
791,77902,25091
794,77797,25152
740,75379,25160
0,1,25178
792,77866,25220
0,0,25227
0,157,25933
488,75875,26073
0,35207,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
805,79167,28186
0,0,28220
0,0,28260
0,140,28283
