RPKI filtering threshold,1336.2
Full feeder threshold,598594
rpki_invalids,pos,asn
0,196,42
4241,745214,174
4270,750238,209
11,748681,286
4511,775583,293
2474,480701,513
4298,762267,553
0,117,559
4288,754297,680
4269,748692,701
0,766,714
0,120,766
4268,750752,852
4247,757222,1103
0,4,1126
1130,278608,1140
4276,750764,1221
4255,747819,1239
0,0,1273
4490,776977,1280
4223,742969,1299
4513,775394,1351
4244,759697,1403
4448,761463,1798
4347,754383,1836
0,251,1853
4321,770250,1916
31,26572,2018
0,28,2044
2,456,2116
3,829,2119
4275,750509,2152
4331,756749,2497
2,700,2500
101,5978,2516
4448,751023,2518
3,1682,2603
4297,759559,2613
0,500,2686
0,245,2854
0,699,2856
0,0,2857
4495,760058,2895
8,16709,2905
4267,750266,2914
337,744291,3130
4270,749045,3257
4498,758580,3267
4501,766688,3277
4274,750393,3292
0,776,3301
4713,760865,3303
0,258,3327
4276,757869,3333
4270,749807,3402
4464,757175,3491
4283,749128,3549
4283,749510,3561
4280,752836,3741
0,1,3856
4259,749879,4181
4538,779623,4608
406,55629,4637
4552,774889,4739
27,217,4775
4337,758555,4777
8,1414,4780
4511,774794,4826
0,7,4844
0,247,5056
0,7,5390
4279,749956,5392
4279,750447,5396
1,1395,5400
0,21,5403
4311,753246,5413
0,1,5418
0,20,5430
0,77,5466
0,19,5503
335,71285,5511
0,17,5524
0,41,5583
27,1931,5588
4283,750262,5602
4240,744321,5645
4262,749895,5650
4273,750393,5769
0,15,6067
4257,750554,6079
4269,751255,6082
0,11,6083
4278,761689,6233
4289,760480,6423
4259,748873,6453
405,63144,6461
453,186424,6539
4492,753960,6667
4331,763492,6720
13,536,6730
4325,750820,6762
3,2079,6774
4283,751918,6830
0,141,6866
4530,776732,6881
4255,756353,6894
4489,774197,6939
0,3,6968
196,745242,7018
4516,749432,7500
4530,765127,7575
15,12483,7606
449,637445,7660
4635,766301,7713
0,348,7795
0,217,8075
4271,760546,8218
4802,754612,8220
4288,753672,8222
0,4,8224
0,98,8245
25,751065,8283
0,14,8319
0,120,8331
0,31,8339
7,6959,8359
0,55,8365
0,21,8387
0,110,8422
4295,754923,8426
1,954,8447
85,749320,8455
0,56,8470
4483,768467,8492
7,921,8529
1,1443,8551
0,313,8560
4278,750448,8607
0,7,8648
0,48,8674
0,1025,8708
4507,767424,8758
0,0,8763
0,1058,8781
0,11,8816
0,17,8821
0,31,8851
4290,751101,8896
1,57,8897
15,3582,8966
4279,754534,9002
0,5,9026
0,68,9031
0,118,9063
0,0,9264
3,2697,9266
0,196,9268
4493,752778,9304
0,36,9318
35,3813,9505
8,1752,9583
1,388,9658
1285,134914,9902
0,365,9930
0,0,10102
0,196,10310
0,103,10474
0,4,10848
4533,778954,11039
32,19379,11537
4465,775718,11686
4512,777801,11708
0,2,11995
0,75,12306
4279,767331,12307
4298,752016,12350
0,14,12355
0,0,12401
0,21,12414
0,7,12577
0,31,12605
4262,749642,12637
8,3859,12713
11,749343,12779
4248,754153,12859
0,2,12895
0,2,12902
184,36043,12956
0,7,12971
2,1315,12989
350,90333,13004
3741,724547,13030
0,10,13041
0,252,13101
0,68,13189
4299,754774,13237
0,137,13285
0,62,13703
0,9,13727
1,1824,13760
0,2,14026
4812,756348,14061
4313,750793,14361
4282,751412,14537
0,2,14633
4269,761158,14840
4468,765799,14907
479,128858,15008
0,35,15133
4265,753011,15435
4524,767254,15547
92,744951,15562
0,130,15600
4710,762767,15605
0,17,15695
0,32,15699
0,36,15703
2,311,15830
0,46,15943
0,0,16004
0,103,16030
0,293,16086
0,265,16265
0,2,16298
0,1,16314
4408,762345,16347
0,11,16570
0,325,16637
0,12,16700
4328,753541,16735
0,504,17451
4541,776505,17639
4629,776982,18106
2770,554374,19016
4485,754326,19151
0,379,19551
4445,760229,19653
4431,750942,19754
76,20581,19782
4308,750541,20080
0,96,20495
0,2,20504
4563,754399,20514
1189,223472,20562
4531,768604,20612
0,13,20704
0,27,20751
4472,763808,20764
4311,751594,20811
4287,754997,20912
4283,753975,20932
0,158,20940
0,1,20953
0,119,21013
0,2,21099
4505,767576,21232
0,27,21263
3,1477,21320
0,2,21336
0,3,21360
0,369,21385
0,1,21478
4266,752530,22652
0,73,22691
1,230,22822
4384,771544,23106
474,125889,23367
4685,788583,23673
1259,90191,24115
3882,692647,24441
4583,761964,24482
4525,757126,24516
0,6,24592
0,78,24753
4311,756817,24875
0,1,24880
0,86,24953
1,19,25061
4325,755410,25091
4536,778269,25152
4287,752795,25160
0,0,25178
4303,762485,25220
4470,766660,25227
4289,759564,25933
0,107651,26162
0,2,26415
0,207,26744
0,127,27257
4504,773386,27446
4416,766995,27678
4288,765991,28186
4295,766721,28220
4277,760990,28260
0,850,28283
4277,759396,28329
4314,771165,28571
0,17,28589
4121,755168,28634
0,5,28760
0,5,28788
4545,764552,28917
487,130771,28929
4286,754193,29140
4736,762424,29222
0,2,29449
4286,756713,29479
4286,762645,29504
0,10,29527
0,31,29550
1047,333451,29608
4497,764870,29680
4289,752910,29686
4284,754263,29691
1,136,29838
4493,777142,30132
0,44,30733
4621,783838,30844
0,6,30892
11,750429,31019
14,437,31027
0,409,31042
0,0,31122
7,10659,31133
0,2,31383
3455,701141,31424
0,4,31449
57,3306,31500
0,71,31727
4272,750250,31742
0,3,31800
3656,713029,32097
4,4344,32098
0,26,32212
4441,750257,32354
320,103510,32653
4511,774591,32709
1,1898,32787
0,55,32869
0,48,32934
1,562,33132
0,5,33764
0,5,33845
1,4846,33891
1726,380801,34019
4283,752690,34177
4314,753437,34224
0,19,34245
4516,770086,34288
0,10,34305
0,27,34347
10,757994,34549
0,9,34790
4265,754277,34968
0,1,35054
0,136,35228
4263,750271,35266
1,2421,35320
