RPKI filtering threshold,316.20000000000005
Full feeder threshold,105786
rpki_invalids,pos,asn
0,0,42
23,119291,174
32,121168,209
207,126292,293
366,131120,513
9,126461,553
77,63019,559
3,127132,680
596,126727,701
0,198,714
0,17,766
4,126825,852
1,127606,1103
0,0,1126
1,127724,1140
0,0,1221
1,126447,1239
670,127001,1273
1,126149,1299
273,77618,1351
1,126114,1403
850,132135,1798
743,131230,1828
0,129,1836
0,63,1853
0,17,2018
0,0,2044
0,0,2116
0,96,2119
0,0,2152
1,131101,2497
7,26955,2500
606,135747,2516
400,87632,2518
0,0,2603
6,128881,2613
0,9,2686
0,19,2854
0,52,2856
0,3,2857
0,0,2895
12,122428,2914
0,0,3130
409,127330,3170
76,131537,3214
0,0,3216
5,98,3233
8,126238,3257
0,325,3267
696,132133,3280
0,101,3292
0,0,3301
0,0,3303
40,105685,3320
0,25,3327
2,131064,3333
103,126607,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1606,4134
250,130495,4181
0,0,4608
1,9275,4637
831,132611,4739
2,73,4775
8,130772,4777
1,131227,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
1,51381,5396
0,85,5400
0,0,5403
74,126486,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,7,5602
18,125677,5645
0,0,5650
155,84575,6057
0,0,6079
39,122217,6082
159,131498,6233
0,2,6325
0,3,6391
0,0,6423
48,126171,6453
359,12204,6461
0,0,6539
305,126849,6667
824,132252,6720
0,187,6730
618,126342,6762
0,58,6774
0,0,6798
1,126376,6830
60,65,6866
6,130333,6881
392,125088,6894
57,126870,6908
4,129185,6939
1,125370,7018
0,2278,7195
709,131036,7489
0,0,7500
748,135887,7575
1,48915,7606
8,37404,7660
944,128553,7713
0,0,7795
0,68,8075
628,127391,8218
1352,132030,8220
0,0,8224
0,0,8245
2,130667,8283
0,0,8289
0,1,8319
5,724,8359
0,13,8365
0,0,8387
0,0,8422
275,127240,8426
1,133,8447
2,126848,8455
0,15,8470
0,0,8492
3,171,8529
0,0,8551
0,0,8560
44,128832,8607
0,0,8648
0,0,8660
0,5,8674
5,96,8708
910,131970,8758
0,13,8763
0,219,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
269,130738,8896
1,207,8966
1,127220,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
1184,129583,9268
3565,134854,9304
0,0,9318
0,958,9505
0,2,9583
0,6,9658
4,15238,9902
2,113,9930
0,133,10310
838,132210,11039
0,356,11164
0,0,11403
67,2075,11537
0,0,11686
0,0,11708
0,0,12306
1,130624,12307
0,0,12350
0,9,12355
0,1,12401
0,11,12414
0,1,12470
0,0,12577
0,0,12605
263,130639,12637
0,0,12713
1,127014,12779
41,126574,12859
0,0,12895
0,1,12902
0,0,12956
18,51510,13004
381,127256,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,567,13760
1,130823,13786
83,130891,13830
0,0,14026
0,0,14041
858,132251,14061
2,49243,14315
0,0,14537
35,130581,14630
659,130206,14840
1,131506,14907
0,0,15008
0,18,15133
434,128048,15280
41,130429,15435
272,130936,15547
1,121852,15562
0,0,15600
3,130712,15605
309,130815,15623
12,68550,15692
0,2,15695
0,4,15699
0,0,15703
0,111,15830
0,14,15943
0,1,16004
0,0,16030
0,50,16086
0,0,16265
0,1,16298
0,0,16314
76,71125,16347
0,573,16509
831,132648,16552
0,6,16637
0,1,16700
616,128933,16735
0,174,16814
70,127618,17350
3799,137195,17639
1,128740,17920
2,131328,18106
1,461,18403
360,97377,19016
438,128612,19151
0,75,19551
774,132145,19653
7,67902,19754
0,0,19782
603,131262,20080
0,0,20130
24,129732,20205
0,209,20495
0,1,20514
0,0,20562
910,132193,20612
0,0,20704
0,0,20751
965,130801,20764
260,126814,20811
601,131525,20912
71,130606,20932
0,20,20940
0,0,21013
0,0,21099
2,52753,21232
0,12,21263
0,211,21320
0,0,21336
0,0,21360
0,58,21385
97,131025,21412
0,0,21473
0,0,21478
1,130224,21700
73,6098,22388
0,0,22548
252,126501,22652
0,0,22691
0,0,22822
686,131034,23106
15,131005,23367
1016,131866,23673
0,0,24115
141,123773,24441
939,132570,24482
766,132268,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24931
0,0,24953
293,126991,24961
0,0,25061
632,127697,25091
527,134848,25152
58,126995,25160
0,0,25198
71,130709,25220
0,0,25885
