RPKI filtering threshold,191.60000000000002
Full feeder threshold,51129
rpki_invalids,pos,asn
0,0,42
545,65539,209
478,61677,286
512,63031,293
454,49688,513
565,63146,553
0,12,559
554,62613,680
486,61403,701
0,80,714
0,15,766
486,62119,852
555,64161,1103
0,0,1126
0,0,1221
0,0,1239
511,61659,1273
485,61354,1299
531,64174,1351
485,61579,1403
485,64058,1798
487,61933,1836
0,48,1853
552,64877,1916
118,16164,2018
0,0,2044
0,0,2116
0,0,2152
487,61888,2497
26,17842,2500
491,68172,2516
491,64085,2518
0,0,2603
474,62565,2613
0,9,2686
0,14,2854
0,26,2856
490,64013,2857
0,0,2895
0,0,2905
485,61577,2914
0,0,3130
486,61535,3257
0,236,3267
524,64527,3277
0,122,3292
0,0,3301
0,0,3303
0,24,3327
527,64185,3333
0,0,3402
629,62384,3491
0,0,3549
0,0,3561
501,62377,3741
0,0,3856
490,64047,4181
0,0,4608
94,2556,4637
635,66360,4739
0,15,4775
487,61806,4777
0,0,4780
486,64175,4826
0,0,5056
0,0,5390
0,5,5392
363,29227,5396
0,58,5400
0,0,5403
488,61909,5413
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,0,5588
0,12,5602
133,32860,5645
0,0,5650
490,61548,5769
0,0,6067
0,0,6079
485,64080,6082
0,0,6083
0,0,6423
488,61357,6453
0,0,6539
490,61948,6667
790,65749,6720
0,93,6730
486,61653,6762
1,52,6774
561,60911,6830
4,9,6866
506,63996,6881
486,64061,6894
475,62744,6939
0,2,6968
7,61004,7018
0,0,7500
523,64281,7575
7,1111,7606
38,22540,7660
0,0,7795
6,57,8075
486,61720,8218
1062,64702,8220
0,0,8222
0,0,8224
461,60383,8268
485,64104,8283
0,2,8319
0,0,8330
0,0,8331
0,0,8339
0,328,8359
0,11,8365
0,0,8387
0,0,8422
489,61982,8426
0,77,8447
50,63328,8455
0,11,8470
0,0,8492
0,0,8551
0,0,8560
474,62582,8607
0,0,8648
0,6,8674
0,41,8708
103,27778,8758
0,20,8781
0,0,8816
0,0,8851
488,64050,8896
0,0,8897
0,0,8966
495,62362,9002
0,0,9026
0,0,9031
0,0,9063
0,0,9150
0,29,9264
0,0,9266
0,26,9268
520,63936,9304
0,0,9318
5,147,9505
0,5,9658
0,69,9930
491,63984,10026
487,61372,10102
0,92,10310
0,4,10474
0,1,10848
661,65295,11039
0,0,11403
64,1984,11537
488,61888,11666
0,0,11686
0,0,11995
0,0,12306
488,64169,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12577
0,0,12605
489,62366,12637
0,0,12713
567,64830,12779
491,64015,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,366,12989
371,31214,13004
499,51715,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,218,13760
0,0,14026
0,0,14061
0,0,14361
0,0,14537
0,0,14633
362,31091,14840
498,64296,14907
0,0,15008
0,2,15133
495,64227,15435
492,64403,15547
6,60793,15562
0,0,15600
495,64212,15605
0,1,15695
0,3,15699
0,0,15703
0,45,15830
0,1,16004
0,2,16030
0,37,16086
0,0,16265
0,0,16298
0,0,16314
138,34192,16347
0,0,16570
0,6,16637
0,1,16700
589,65486,16735
0,0,17451
544,64559,17639
676,67596,18106
374,33863,19016
563,67069,19151
628,66722,19653
566,64356,19754
0,0,19782
537,64205,20080
569,66008,20495
0,0,20504
0,1,20514
0,0,20562
487,62682,20612
0,1,20704
0,0,20751
580,65834,20764
488,61921,20811
487,64059,20912
571,64857,20932
0,11,20940
0,0,20953
0,0,21013
0,0,21099
364,30085,21232
0,8,21263
0,177,21320
0,0,21336
0,0,21360
0,82,21385
0,2,22548
574,63858,22652
0,0,22691
0,0,22822
600,65204,23106
472,62561,23367
0,0,23673
636,64370,24441
527,64354,24482
490,64381,24516
0,1,24592
0,0,24753
0,8,24875
0,0,24880
0,0,24931
0,0,24953
0,0,25061
494,64100,25091
491,64192,25152
485,61509,25160
0,1,25178
488,64110,25220
0,0,25227
0,104,25933
357,31424,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
488,64445,28186
0,0,28220
0,0,28260
0,81,28283
525,62613,28329
544,65182,28571
0,7,28589
617,65657,28634
0,0,28760
0,0,28788
492,63921,28917
0,1,28929
488,63983,29140
0,0,29222
0,1,29449
0,2,29479
494,64608,29504
0,2,29527
0,0,29550
563,62312,29608
563,62422,29680
489,65843,29686
489,64083,29691
0,0,29838
