RPKI filtering threshold,308.6
Full feeder threshold,112519
rpki_invalids,pos,asn
0,0,42
45,133839,209
485,137177,293
647,138991,513
25,137392,553
73,72431,559
19,137828,680
546,137411,701
0,212,714
0,15,766
28,137694,852
17,139003,1103
0,0,1126
17,139039,1140
0,0,1221
17,137545,1239
613,137647,1273
555,142021,1280
18,136880,1299
561,141988,1351
17,136919,1403
702,142969,1798
1106,141996,1828
0,147,1836
0,65,1853
0,16,2018
0,0,2044
0,0,2116
0,97,2119
0,0,2152
17,141756,2497
15,27175,2500
562,146884,2516
555,142026,2518
0,0,2603
26,139808,2613
0,9,2686
0,18,2854
0,54,2856
0,3,2857
0,0,2895
33,133374,2914
0,0,3130
447,138140,3170
147,142187,3214
0,0,3216
5,92,3233
25,137035,3257
1,46,3267
618,143621,3280
0,103,3292
0,0,3301
0,0,3303
69,116989,3320
0,24,3327
18,142063,3333
367,137738,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1681,4134
394,141495,4181
0,0,4608
0,10693,4637
1133,143910,4739
6,98,4775
0,0,4777
2,283,4788
17,142016,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
0,86,5400
0,0,5403
91,134592,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,0,5583
0,7,5602
0,28,5603
567,134967,5645
0,0,5650
161,94208,6057
0,0,6079
137,133106,6082
172,142238,6233
0,2,6325
0,3,6391
0,0,6423
330,137225,6453
385,11713,6461
0,0,6539
440,137776,6667
761,143173,6720
0,0,6730
559,137706,6762
0,88,6774
0,0,6798
17,137147,6830
49,54,6866
291,132934,6894
85,137991,6908
18,140147,6939
19,136702,7018
0,2404,7195
645,141898,7489
0,0,7500
700,147094,7575
0,54958,7606
15,22910,7660
1160,139440,7713
0,0,7795
0,68,8075
570,138068,8218
494,142078,8220
0,0,8224
0,0,8245
12,141665,8283
0,0,8289
179,142309,8298
0,1,8319
4,398,8359
0,13,8365
0,0,8387
0,0,8422
437,137995,8426
1,142,8447
19,137655,8455
0,15,8470
0,0,8492
0,178,8529
0,0,8551
0,0,8560
64,139794,8607
0,0,8648
0,0,8660
0,5,8674
5,95,8708
403,142502,8758
0,13,8763
0,260,8781
0,0,8816
0,4,8821
0,0,8851
0,0,8859
413,141833,8896
1,216,8966
46,137806,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
1211,140069,9268
1331,143614,9304
0,0,9318
0,875,9505
0,2,9583
0,2,9658
7,24174,9902
2,130,9930
0,125,10310
701,143062,11039
2,365,11164
0,0,11403
82,6902,11537
0,0,11686
0,0,11708
499,142066,12307
0,0,12350
0,9,12355
0,1,12401
0,11,12414
0,1,12470
0,0,12577
0,0,12605
416,141806,12637
0,0,12713
17,137892,12779
54,137316,12859
0,0,12895
0,1,12902
0,0,12956
12,59824,13004
529,138165,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,140,13335
0,0,13727
0,2822,13760
17,141703,13786
17,141568,13830
0,0,14026
0,0,14041
1091,143763,14061
1,55184,14315
0,0,14537
57,141517,14630
553,141420,14840
17,142798,14907
0,19,15133
568,139069,15280
45,141082,15435
414,142064,15547
1,132609,15562
0,0,15600
21,141682,15605
507,142058,15623
17,77546,15692
0,2,15695
0,4,15699
0,0,15703
0,107,15830
0,11,15943
0,1,16004
0,0,16030
0,51,16086
0,0,16265
0,1,16298
0,0,16314
109,74516,16347
0,626,16509
1062,144233,16552
0,4,16637
0,1,16700
569,139749,16735
1,159,16814
352,138220,17350
1472,145649,17639
18,142109,18106
0,533,18403
8,65840,19016
571,139327,19151
0,78,19551
629,142935,19653
95,114379,19754
0,0,19782
539,142060,20080
0,0,20130
104,140318,20205
0,168,20495
0,1,20514
0,0,20562
424,142807,20612
0,0,20704
0,0,20751
1040,141733,20764
401,137891,20811
541,142512,20912
95,141577,20932
0,14,20940
0,0,21013
0,0,21099
2,60846,21232
0,12,21263
0,217,21320
0,0,21336
0,0,21360
0,65,21385
418,142383,21412
0,0,21473
0,0,21478
17,141126,21700
81,6211,22388
0,0,22548
497,137579,22652
0,0,22691
0,0,22822
646,141694,23106
23,139790,23367
0,0,23673
0,0,24115
396,134897,24441
1193,143888,24482
1062,143504,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24953
437,137943,24961
0,0,25061
581,138470,25091
577,146092,25152
77,137769,25160
0,0,25198
99,141614,25220
0,0,25885
0,5,25933
