RPKI filtering threshold,282.8
Full feeder threshold,117984
rpki_invalids,pos,asn
0,0,42
61,140211,209
274,143821,293
547,145305,513
21,143730,553
128,66454,559
15,143915,680
735,143510,701
0,220,714
0,15,766
38,144096,852
12,145863,1103
0,0,1126
12,143758,1140
0,0,1221
12,143392,1239
840,143919,1273
742,149066,1280
0,0,1299
597,148821,1351
12,143074,1403
997,150355,1798
816,149140,1828
0,93,1836
0,66,1853
0,22,2018
966,149722,2027
0,0,2044
0,0,2116
0,147,2119
0,0,2152
736,148704,2497
25,27698,2500
777,154600,2516
789,149449,2518
0,0,2603
787,149910,2613
0,10,2686
0,73,2856
0,3,2857
19,139395,2914
0,0,3130
490,144561,3170
388,149356,3214
0,0,3216
0,83,3233
36,143283,3257
0,0,3267
812,151577,3280
0,112,3292
0,0,3301
0,0,3303
95,120246,3320
0,24,3327
13,148761,3333
12,143947,3399
12,143376,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
0,1900,4134
82,147162,4181
0,0,4608
0,13541,4637
750,150221,4739
15,164,4775
739,148742,4777
13,319,4788
12,149316,4826
0,2,4844
0,0,5390
0,1,5392
0,5,5394
0,0,5396
0,111,5400
0,0,5403
200,143786,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,6,5602
0,27,5603
793,100153,5645
0,0,5650
790,149271,6057
0,0,6079
28,139014,6082
153,148796,6233
0,2,6325
0,3,6391
0,0,6423
258,143076,6453
326,16194,6461
493,144447,6667
955,150423,6720
757,143889,6762
0,89,6774
0,0,6798
23,143011,6830
28,33,6866
381,135024,6894
439,144424,6908
12,147043,6939
15,142781,7018
0,2664,7195
852,149005,7489
0,0,7500
1032,154487,7575
1,46763,7606
30,40557,7660
1001,145945,7713
0,0,7795
0,69,8075
810,144495,8218
455,148687,8220
0,0,8224
0,0,8245
63,148901,8283
38,149329,8298
0,2,8319
5,375,8359
0,15,8365
0,0,8387
0,44,8400
0,0,8422
13,144347,8426
0,128,8447
15,143983,8455
0,0,8492
0,242,8529
0,0,8551
0,0,8560
63,146511,8607
0,0,8648
0,0,8660
0,6,8674
0,81,8708
12,149157,8758
0,17,8763
0,249,8781
0,0,8816
0,5,8821
0,0,8851
0,0,8859
69,143585,8896
74,342,8966
4,144563,9002
0,5,9009
0,0,9026
0,0,9031
0,0,9063
0,31,9264
0,0,9266
1098,146784,9268
1266,150180,9304
0,0,9318
0,601,9505
0,2,9583
0,5,9658
122,25716,9902
4,137,9930
0,124,10310
993,150414,11039
1,381,11164
0,0,11403
0,0,11537
0,0,11686
0,0,11708
555,149741,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,0,12470
0,0,12577
0,0,12605
382,148634,12637
0,0,12713
12,144099,12779
57,143806,12859
0,0,12895
0,1,12902
0,0,12956
147,53177,13004
592,144468,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
1,227,13335
0,0,13727
749,144829,13760
12,149450,13786
60,148722,13830
0,0,14026
0,0,14041
817,150553,14061
2,47231,14315
0,0,14537
136,148789,14630
741,147128,14840
12,149751,14907
0,20,15133
486,145241,15280
40,148010,15435
438,148723,15547
1,138611,15562
0,0,15600
139,148833,15605
540,149156,15623
18,79320,15692
0,2,15695
0,4,15699
0,0,15703
0,101,15830
0,12,15943
0,1,16004
0,0,16030
0,48,16086
0,0,16265
0,1,16298
0,0,16314
101,78873,16347
0,822,16509
691,150470,16552
0,7,16637
0,1,16700
159,146303,16735
87,144427,17350
1414,152299,17639
170,149302,18106
0,547,18403
18,56616,19016
488,145794,19151
0,75,19551
871,150318,19653
44,119861,19754
0,0,19782
749,149093,20080
0,0,20130
20,146443,20205
0,103,20495
0,1,20514
0,0,20562
122,149296,20612
0,0,20704
0,0,20751
437,144175,20811
761,149356,20912
102,148652,20932
0,8,20940
0,0,21013
0,0,21099
4,51430,21232
0,13,21263
0,213,21320
0,0,21336
0,0,21360
0,66,21385
403,149710,21412
0,0,21473
0,0,21478
12,148044,21700
118,6476,22388
0,0,22548
378,143517,22652
0,0,22691
0,0,22822
781,146756,23106
29,146403,23367
1297,155863,23673
0,0,24115
64,141042,24441
877,149672,24482
668,149856,24516
0,1,24592
0,0,24753
0,13,24875
0,0,24880
0,0,24953
500,144698,24961
0,0,25061
790,145737,25091
0,0,25139
737,153251,25152
149,144174,25160
126,149209,25220
0,0,25885
0,5,25933
2,60301,26162
0,2,26415
0,9,26744
0,0,27678
180,63559,28000
