RPKI filtering threshold,853.2
Full feeder threshold,682525
rpki_invalids,pos,asn
0,121,42
93,833984,174
101,834509,209
1710,862449,293
2118,843250,513
78,837773,553
161,350946,559
78,837149,680
2368,836162,701
0,984,714
0,162,766
105,837055,852
77,850197,1103
0,5,1126
49,496784,1140
77,845718,1221
113,836210,1239
0,0,1273
2635,870434,1280
97,835446,1299
1426,861501,1351
77,845529,1403
2686,849273,1798
1312,856728,1828
0,179,1836
0,276,1853
0,409,2018
0,31,2044
0,481,2116
0,586,2119
1478,837880,2152
85,850498,2497
0,728,2500
13,5409,2516
1591,839057,2518
0,1732,2603
2764,846977,2613
4,598,2686
0,275,2854
2,925,2856
0,0,2857
2585,846114,2895
105,836700,2914
90,831915,3130
972,837985,3170
592,857281,3214
2656,852603,3216
67,144819,3233
89,836392,3257
1160,843328,3267
2955,870116,3280
78,836309,3292
0,1086,3301
76,864767,3303
2488,837655,3320
0,235,3327
77,853080,3333
245,840392,3491
134,834693,3549
101,834410,3561
2702,842385,3741
0,1,3856
49,12213,4134
1477,836203,4181
2763,882228,4608
5,57816,4637
1379,861276,4739
10,1359,4775
2534,855319,4777
79,868653,4826
0,9,4844
0,7,5390
114,836177,5392
1032,841296,5394
2496,838906,5396
1,1577,5400
0,24,5403
1440,837915,5413
0,1,5418
0,19,5430
0,0,5459
0,70,5466
0,19,5503
320,112279,5511
0,20,5524
0,35,5583
2504,838899,5602
141,830332,5645
1019,836997,5650
310,171731,6057
90,836387,6079
161,837474,6082
682,860435,6233
0,163,6325
0,43,6391
2345,839243,6423
733,835796,6453
832,105510,6461
259,210604,6539
1904,838929,6667
2576,871776,6720
0,649,6730
2547,838924,6762
4,2469,6774
0,5,6798
81,836614,6830
0,172,6866
185,863754,6881
1927,840010,6894
1388,839728,6908
76,860253,6939
134,835200,7018
0,6483,7195
2549,839719,7489
2578,870180,7500
2800,861937,7575
42,92679,7606
478,702962,7660
2001,847817,7713
0,415,7795
0,317,8075
2686,848909,8218
2504,843391,8220
0,4,8224
0,42,8245
96,840167,8283
109,164177,8289
0,13,8319
13,7621,8359
0,36,8365
0,19,8387
0,105,8422
1976,840333,8426
0,1114,8447
79,838338,8455
0,66,8470
2703,857000,8492
0,191,8529
0,2181,8551
0,294,8560
258,728825,8607
0,6,8648
1555,839929,8660
0,50,8674
0,1218,8708
0,0,8758
0,0,8763
2,745,8781
0,9,8816
0,17,8821
0,40,8851
0,8,8859
1598,839948,8896
18,4352,8966
77,841699,9002
0,8,9009
0,4,9026
0,73,9031
0,150,9063
0,0,9264
71,102114,9266
1930,837723,9268
1294,847432,9304
0,6500,9318
0,2348,9505
32,2709,9583
14,474,9658
810,156049,9902
3,944,9930
0,362,10310
2674,850143,11039
3,5545,11164
0,17,11403
31,21929,11537
2657,864824,11686
2618,878870,11708
75,870657,12307
230,837785,12350
0,8,12355
0,0,12401
0,23,12414
2496,840189,12470
0,12,12577
0,13,12605
173,834991,12637
0,1625,12713
77,837304,12779
280,838134,12859
0,2,12895
0,2,12902
124,42299,12956
151,132666,13004
2139,840497,13030
0,10,13041
0,99,13101
0,70,13189
1522,841076,13237
0,174,13285
0,12,13727
1,2676,13760
348,849350,13786
332,861256,13830
0,2,14026
1870,855774,14061
667,455677,14315
999,839203,14537
2788,877924,14630
2600,854662,14840
76,848556,14907
260,834572,15008
0,42,15133
189,161817,15280
1062,836765,15435
2437,872627,15547
58,835446,15562
0,142,15600
77,870600,15605
738,868256,15623
85,551223,15692
0,7,15695
0,28,15699
0,60,15703
0,606,15830
0,79,15943
0,0,16004
1,118,16030
0,269,16086
0,432,16265
0,2,16298
0,1,16314
2575,840932,16347
0,2156,16509
1769,855824,16552
0,212,16637
0,17,16700
2674,842061,16735
0,953,16814
2629,848865,17350
3023,877482,17639
75,858733,17920
164,873547,18106
4,1997,18403
183,392664,19016
1722,841628,19151
0,424,19551
2611,848749,19653
732,838592,19754
37,24283,19782
2621,838792,20080
138,860728,20130
115,860697,20205
0,103,20495
97,839712,20514
57,260020,20562
2416,872940,20612
0,11,20704
0,21,20751
2691,855096,20764
950,839679,20811
2489,839650,20912
738,838376,20932
0,153,20940
0,138,21013
0,2,21099
2122,854093,21232
0,45,21263
0,1564,21320
0,2,21336
0,3,21360
0,371,21385
0,51,21473
0,1,21478
77,836179,21700
32,18788,22388
2716,867919,22548
1521,839874,22652
0,43,22691
0,220,22822
2805,861106,23106
230,836565,23367
2972,894821,23673
304,794186,24441
2459,870232,24482
1020,853698,24516
0,5,24592
0,33,24753
0,214,24875
0,1,24880
0,21,24931
0,71,24953
2216,840029,24961
2756,844603,25091
138,859304,25152
224,840763,25160
0,8,25198
1317,844409,25220
75,859325,25885
0,119,25933
76,858830,26073
42,159643,26162
0,2,26415
0,294,26744
261,859108,27446
2784,876881,27678
0,699,28000
2601,860802,28186
0,1171,28283
364,843982,28329
666,860469,28571
0,17,28589
1426,707492,28634
0,7,28760
0,5,28788
77,401133,28792
1257,848252,28917
2726,842085,29075
235,838103,29140
1099,869045,29222
0,5,29438
0,2,29449
77,852698,29467
0,8,29479
191,842909,29504
0,13,29527
0,51,29550
82,104161,29608
3414,852821,29680
2100,840674,29691
11,1779,29838
1758,861062,30132
114,836319,30286
1,2637,30844
0,6,30892
111,835591,30950
73,847412,31019
26,864,31027
1,2138,31042
0,0,31122
13,10810,31133
2431,840250,31313
0,2,31383
2120,845706,31424
0,2,31449
0,1552,31500
27,79851,31554
0,89,31727
0,3,31800
10,6766,32098
352,836502,32354
275,160409,32653
665,784445,32709
1,3828,32787
0,47,32869
0,59,32934
0,462,33132
10,57762,33823
0,5,33845
0,6305,33891
66,576374,34019
2475,841963,34177
2552,834282,34224
0,23,34245
942,854993,34288
0,44,34347
79,839812,34549
85,837409,34553
0,3,34615
0,4,34723
0,11,34790
2664,847747,34800
2486,841136,34854
2672,868304,34927
218,838820,34968
0,134,35228
191,837520,35266
10,57905,35267
0,15,35313
6,2677,35320
0,14,35332
2741,844436,35360
2659,850057,35369
64,548477,35426
68,176485,35505
2584,684579,35598
58,411996,35600
0,2,35619
0,418,35699
0,124,35708
75,839262,35710
2895,876595,36236
3762,869431,36351
2713,890541,36924
0,34,36968
15,139,37053
80,838676,37100
2774,863772,37239
607,838835,37271
0,21,37314
2177,860520,37468
77,863071,37497
0,18,37546
0,3,37578
235,253593,37640
0,22,37650
1,2528,37662
277,231370,37680
70,93157,37704
2612,688594,37721
2797,863077,37989
2445,851912,38001
74,870335,38136
0,225,38182
0,95,38496
2854,883759,38726
3353,857697,38880
137,869215,38883
43,74954,39107
1145,845042,39120
75,838624,39122
0,1,39202
0,3,39347
78,838557,39351
2554,839182,39533
175,836572,39591
0,40,39651
64,126911,39668
0,3,39821
1,119,39912
1642,861830,40387
101,859307,40630
2550,603029,40934
101,702201,40994
0,7,41028
4266,851715,41095
151,837504,41157
81,847085,41327
0,0,41617
95,835237,41695
2703,857242,41722
2456,840170,41811
0,5,41953
2745,844445,42275
78,857864,42473
85,836278,42541
1,590,42708
0,0,42861
0,580,43100
1,60,43578
0,0,44030
110,838352,44103
2866,889782,44393
0,104,44684
2837,868968,45352
0,6,45494
0,13,45634
3,713,45896
205,836077,46450
901,870450,46997
78,838228,47147
2504,845888,47251
0,53,47422
2747,874445,47441
820,843752,47692
2638,852109,47787
472,384789,47957
22,7410,48147
0,0,48292
154,850687,48362
77,873028,48550
60,206558,48571
0,0,48646
2083,842240,48821
78,873639,48919
82,842067,49102
79,859023,49134
0,7,49375
2627,854068,49420
2541,852726,49432
2486,838671,49434
0,8,49463
0,232,49544
78,837795,49605
2953,856564,49673
2795,856675,49697
51,135984,49709
2972,875653,49752
556,838481,49788
0,55,49835
126,836231,50300
1137,838840,50304
0,4079,50384
772,853683,50628
2695,854598,50673
230,595720,50763
2907,866138,50869
76,847852,50877
73,836479,51088
1133,850822,51184
3760,862870,51185
0,16,51333
2890,874124,51786
2485,872574,51873
266,322560,51999
2820,852398,52320
0,0,52720
3487,857354,52814
78,844114,52863
0,13,52871
2511,851709,52873
0,6,52888
0,65,52940
2659,839869,53013
0,0,53067
2534,849777,53070
2,291,53237
0,91,53240
686,835443,53767
743,838484,53828
0,14,54054
2658,854168,54574
75,867854,55222
2821,892564,55720
2702,847130,56430
0,8,56444
0,0,56662
2602,855444,56665
75,838615,57050
2491,838704,57111
0,11,57119
218,131526,57199
1286,839336,57381
1663,451385,57463
2909,861271,57695
76,837459,57821
92,836656,57866
2721,846301,58057
0,1,58280
2133,864114,58299
2861,851507,58308
