RPKI filtering threshold,858.8000000000001
Full feeder threshold,703035
rpki_invalids,pos,asn
0,123,42
45,883585,209
1719,917447,293
2828,893545,513
27,886265,553
464,385361,559
50,885621,680
2518,884537,701
0,1083,714
0,173,766
61,885587,852
17,890180,1103
0,5,1126
10,530777,1140
18,884272,1239
0,170,1241
0,0,1273
46,884262,1299
1721,917078,1351
17,885316,1403
3084,889607,1798
1666,906218,1828
0,188,1836
0,280,1853
1,448,2018
41,200873,2027
0,30,2044
0,505,2116
0,1110,2119
1748,887013,2152
2478,901810,2497
0,681,2500
25,5631,2516
2641,888046,2518
0,1800,2603
2806,894099,2613
0,560,2686
1,225,2854
4,886,2856
0,0,2857
23,885620,2914
52,885238,3130
964,886729,3170
894,895845,3214
2803,891801,3216
287,185757,3233
29,885213,3257
1223,888266,3267
3150,923618,3280
17,885072,3292
0,875,3301
46,911663,3303
3830,901688,3320
0,271,3327
17,892257,3333
17,885272,3399
18,888726,3491
65,883034,3549
46,882899,3561
1215,889415,3741
0,1,3856
80,13420,4134
23,869638,4181
3041,925513,4608
1,77463,4637
1245,916022,4739
42,1457,4775
2872,904137,4777
51,4176,4788
52,915066,4826
0,11,4844
0,7,5390
50,884756,5392
761,889035,5394
2514,887695,5396
1,1789,5400
0,24,5403
1551,886211,5413
0,1,5418
0,47,5430
0,0,5459
0,64,5466
0,19,5503
33,140783,5511
0,20,5524
0,32,5583
2515,887669,5602
1,261,5603
2930,747964,5645
69,884410,5650
3022,902220,6057
37,885065,6079
126,886031,6082
1041,896244,6233
0,168,6325
0,41,6391
986,885433,6423
629,884324,6453
825,129191,6461
802,886090,6667
2707,918353,6720
2555,887175,6762
12,2482,6774
0,5,6798
525,885582,6830
0,183,6866
2644,901472,6894
1437,888375,6908
29,915387,6939
41,883879,7018
14,9385,7195
2611,888254,7489
2780,916633,7500
3080,899085,7575
2,110574,7606
568,724308,7660
2217,893809,7713
0,364,7795
0,358,8075
3092,897191,8218
287,888801,8220
0,4,8224
1,42,8245
220,890436,8283
50,919163,8298
0,13,8319
22,6270,8359
1,71,8365
0,12,8387
2,1166,8400
0,97,8422
48,886987,8426
1,1130,8447
20,887088,8455
0,82,8470
3060,904783,8492
1,1611,8529
0,2733,8551
0,292,8560
279,656811,8607
0,7,8648
1748,888268,8660
0,51,8674
0,1095,8708
23,917138,8758
0,0,8763
426,918161,8803
0,10,8816
0,20,8821
0,40,8851
0,8,8859
900,899785,8888
562,886024,8896
10,5009,8966
17,886039,9002
0,19,9009
0,3,9026
0,51,9031
0,131,9063
0,0,9264
10,160662,9266
3069,894045,9268
1710,894329,9304
0,6584,9318
10,3378,9505
6,1558,9583
6,478,9658
821,197186,9902
4,1050,9930
0,351,10310
2994,890446,11039
2,5357,11164
0,31,11403
21,22092,11537
3005,909044,11686
164,889324,11708
17,917448,12307
505,886623,12350
0,8,12355
0,0,12401
0,21,12414
0,2,12470
0,14,12577
0,14,12605
83,884137,12637
1,995,12713
17,886042,12779
566,887414,12859
0,2,12895
0,3,12902
244,45664,12956
422,172247,13004
2680,889833,13030
0,10,13041
0,120,13101
0,51,13189
1840,888781,13237
0,181,13285
2,2780,13335
0,14,13727
2607,889323,13760
477,902150,13786
35,884068,13830
0,2,14026
17,884636,14041
1872,895345,14061
219,339417,14315
1240,887659,14537
2810,903037,14630
2483,900693,14840
17,904335,14907
0,44,15133
4,182388,15280
1791,886860,15435
781,916322,15547
6,883832,15562
0,125,15600
17,916258,15605
1126,916234,15623
19,591061,15692
0,9,15695
0,26,15699
0,27,15703
2,642,15830
0,114,15943
0,0,16004
0,122,16030
