RPKI filtering threshold,277.40000000000003
Full feeder threshold,62639
rpki_invalids,pos,asn
0,0,42
477,74081,174
864,77444,209
5,76086,286
806,79238,293
697,57318,513
2,76768,553
0,12,559
844,77871,680
740,76493,701
0,121,714
0,17,766
799,77166,852
12,77094,1103
0,0,1126
863,79254,1140
0,0,1221
0,0,1239
796,76803,1273
890,79252,1280
62,75871,1299
808,79230,1351
1,75932,1403
822,80129,1798
0,37,1836
0,58,1853
851,80111,1916
0,13,2018
0,0,2044
0,0,2116
0,96,2119
0,0,2152
750,77321,2497
45,19895,2500
863,83519,2516
862,79265,2518
0,0,2603
857,79207,2613
0,7,2686
0,18,2854
0,27,2856
863,79180,2857
0,0,2895
0,0,2905
776,77005,2914
0,0,3130
0,60,3233
741,76753,3257
1,287,3267
785,77665,3277
836,79395,3280
0,121,3292
0,0,3301
0,0,3303
0,26,3327
796,79436,3333
0,0,3402
818,73819,3491
0,0,3549
0,0,3561
739,77180,3741
0,0,3856
854,79051,4181
0,0,4608
97,2916,4637
450,79039,4739
0,27,4775
747,77062,4777
0,0,4780
861,79899,4826
0,2,4844
0,0,5056
0,0,5390
0,2,5392
0,5,5394
495,31040,5396
0,82,5400
0,0,5403
801,76882,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,7,5602
795,76131,5645
0,0,5650
798,76796,5769
0,0,6067
0,0,6079
798,78978,6082
785,77943,6233
0,4,6391
0,0,6423
598,76424,6453
84,4246,6461
0,0,6539
803,77115,6667
1103,80668,6720
0,141,6730
750,76826,6762
0,43,6774
0,0,6798
744,76748,6830
94,99,6866
861,79090,6881
738,79051,6894
789,78319,6939
8,75817,7018
905,79796,7195
810,77099,7489
0,0,7500
856,79811,7575
15,1264,7606
59,26113,7660
876,78253,7713
0,0,7795
6,62,8075
747,77269,8218
1387,79922,8220
0,0,8222
0,0,8224
0,0,8245
0,78517,8283
0,2,8319
0,0,8339
0,688,8359
0,11,8365
0,0,8387
0,0,8422
741,77227,8426
0,85,8447
3,76632,8455
0,13,8470
0,0,8492
0,181,8529
0,0,8551
0,0,8560
788,77696,8607
0,0,8648
0,6,8674
0,50,8708
33,35677,8758
0,13,8763
0,0,8816
0,3,8821
0,0,8851
858,79164,8896
0,0,8897
0,185,8966
747,77482,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,22,9264
0,0,9266
0,33,9268
805,79046,9304
0,0,9318
5,412,9505
0,78,9583
0,3,9658
416,21177,9902
2,84,9930
598,76456,10102
0,113,10310
0,1,10848
919,80421,11039
17,2219,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
857,79537,12307
0,0,12350
0,11,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
761,77124,12637
0,0,12713
21,76708,12779
797,79165,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,292,12989
496,30777,13004
786,54327,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
1,288,13760
904,79260,13786
860,79353,13830
0,0,14026
0,0,14061
0,0,14361
0,0,14537
856,79426,14630
0,0,14633
737,78568,14840
3,79022,14907
0,0,15008
0,3,15133
797,79434,15435
874,79465,15547
1,75672,15562
0,0,15600
867,79184,15605
0,2,15695
0,2,15699
0,0,15703
1,53,15830
0,9,15943
0,1,16004
0,2,16030
0,40,16086
0,0,16265
0,1,16298
0,0,16314
231,40850,16347
0,0,16570
0,6,16637
0,1,16700
942,80299,16735
0,0,17451
1016,81719,17639
880,80095,18106
515,35411,19016
1086,80754,19151
0,63,19551
1007,80308,19653
645,67735,19754
0,0,19782
930,79273,20080
796,78991,20205
47,17312,20495
0,0,20504
0,1,20514
0,0,20562
803,77792,20612
0,1,20704
0,0,20751
915,79795,20764
740,76824,20811
797,78984,20912
856,79384,20932
0,20,20940
608,76709,20953
0,0,21013
0,0,21099
867,79546,21232
0,9,21263
0,199,21320
0,0,21336
0,0,21360
0,51,21385
0,0,21478
796,76842,22652
0,0,22691
0,0,22822
952,80742,23106
951,80491,23367
0,0,23673
0,0,24115
979,79092,24441
866,79880,24482
855,79696,24516
0,1,24592
0,0,24753
801,77311,24875
0,0,24880
0,0,24953
739,77233,24961
0,0,25061
855,79338,25091
804,79112,25152
614,76487,25160
0,1,25178
855,79217,25220
0,0,25227
0,138,25933
19,76712,26073
1,34707,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
903,80224,28186
0,0,28220
