RPKI filtering threshold,286.0
Full feeder threshold,156495
rpki_invalids,pos,asn
0,0,42
28,177652,174
14,182908,209
831,200166,293
759,190473,513
12,185963,553
490,89444,559
8,186386,680
7,185307,701
0,343,714
0,18,766
505,199184,835
90,186619,852
24,195714,917
0,72051,945
7,198833,955
0,6,983
2,4339,1003
703,72363,1031
7,193516,1103
0,0,1126
7,188350,1140
7,198543,1221
7,186148,1239
0,16,1241
0,0,1257
725,186242,1273
407,198501,1280
7,185279,1299
68,198410,1351
7,185432,1403
0,3,1798
963,196445,1828
0,88,1836
0,84,1853
2,22,2018
7,201272,2027
0,0,2044
0,0,2116
0,137,2119
0,0,2152
7,189231,2497
772,200206,2500
4609,205073,2516
642,199359,2518
0,0,2603
34,199360,2613
0,10,2686
0,14,2854
0,58,2856
0,3,2857
8,181466,2914
8,198464,3130
557,186946,3170
179,199681,3212
7,198534,3214
0,0,3216
0,87,3233
12,185890,3257
1,35,3267
0,116,3292
0,0,3301
0,0,3303
8,174911,3320
0,27,3327
7,199027,3333
7,186443,3399
7,186238,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
5,2050,4134
356,196771,4181
0,3,4455
0,0,4608
0,19155,4637
11,224,4775
115,188612,4777
5,800,4788
0,0,4805
18,198917,4826
0,9,4862
0,0,5390
0,1,5392
0,0,5394
0,99,5400
0,0,5403
0,44346,5405
0,31,5408
575,186165,5413
0,1037,5416
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,73,5578
0,2,5583
0,25,5603
0,31,5610
7,185489,5645
616,193069,6057
0,0,6079
306,181672,6082
119,199221,6233
0,2,6325
0,2,6391
0,0,6423
155,185381,6453
563,187012,6461
37,185869,6667
0,15,6677
1,66922,6695
537,199842,6720
697,186318,6762
0,350,6774
0,17983,6777
0,0,6798
8,185487,6830
0,30,6866
0,0,6881
125,187545,6894
516,187254,6908
8,196216,6939
15,185295,7018
0,6195,7195
0,0,7500
840,199463,7575
150,187358,7594
6,59787,7606
165,195946,7660
2416,189008,7713
0,0,7795
0,105,8075
15,186175,8218
7,190426,8220
0,0,8224
0,0,8245
58,199212,8283
0,0,8289
105,199754,8298
0,3,8319
0,475,8359
0,13,8365
0,0,8387
0,38,8400
0,0,8422
7,186393,8426
0,152,8447
9,186327,8455
0,17,8470
0,445,8529
0,0,8551
0,0,8560
96,195740,8607
0,0,8648
0,0,8660
0,5,8674
0,90,8708
0,46654,8714
9,191781,8758
0,15,8763
0,1458,8781
0,29273,8803
0,0,8816
0,22,8821
0,6,8851
0,0,8859
55,200455,8888
628,187295,8896
25,1153,8966
7,192092,9002
0,6,9009
0,0,9026
0,0,9031
0,0,9063
23,1069,9121
0,0,9266
0,0,9268
1368,199905,9304
0,939,9505
24,1482,9583
0,4,9658
358,49818,9902
1,127,9930
15,252,10075
0,116,10310
878,200558,11039
0,408,11164
938,200659,11399
0,0,11403
1,7882,11537
0,0,11686
0,0,11708
0,0,12306
8,198975,12307
0,0,12350
0,9,12355
0,1,12401
0,8,12414
0,0,12470
0,0,12577
0,0,12605
39,198501,12637
0,0,12713
7,186381,12779
8,187965,12859
0,0,12895
0,10,12897
0,1,12902
14,185264,12956
806,199224,12969
38,67285,13004
12,185661,13030
0,2,13041
7,198405,13058
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
2,553,13335
0,0,13727
312,187249,13760
846,187354,13781
7,187225,13786
7,198460,13830
0,0,14026
0,0,14041
763,188410,14061
117,185685,14315
0,0,14537
42,198892,14630
712,191295,14840
85,200170,14907
0,23,15133
1,71388,15280
0,0,15301
449,198846,15435
533,199987,15547
2,180866,15562
0,0,15600
7,199054,15605
376,199350,15623
3,103308,15692
0,2,15695
0,5,15699
0,0,15703
0,225,15802
0,136,15830
0,18,15943
0,3,15962
0,9,15994
0,1,16004
4,391,16010
0,0,16030
0,40,16086
0,0,16265
0,1,16298
0,0,16314
63,108677,16347
3,3400,16509
973,203351,16552
0,4,16637
0,4,16700
872,195413,16735
155,187125,17350
7,1026,17557
1430,200964,17639
457,192982,17766
11,199890,18106
0,4,19016
972,188518,19151
31,198398,19529
328,199205,19653
50,66636,19754
0,0,19782
715,198935,20080
0,0,20130
26,191550,20205
4,749,20473
0,17,20495
0,1,20514
0,0,20562
83,199550,20612
0,0,20704
0,0,20751
7,187122,20764
16,186344,20811
692,198956,20912
120,199106,20932
0,124,20940
0,0,21013
0,0,21099
13,65712,21232
0,14,21263
2,9,21277
1224,203686,21282
