RPKI filtering threshold,277.8
Full feeder threshold,60423
rpki_invalids,pos,asn
0,0,42
796,71399,174
901,74990,209
15,73097,286
868,76482,293
775,55321,513
16,74029,553
0,13,559
910,74664,680
832,73628,701
0,95,714
0,15,766
834,74160,852
20,74016,1103
0,0,1126
830,76506,1140
0,0,1221
0,0,1239
829,73791,1273
849,76429,1280
713,73196,1299
887,76534,1351
697,73576,1403
834,76509,1798
0,94,1836
0,60,1853
911,77321,1916
95,16730,2018
0,0,2044
0,0,2116
0,97,2119
0,0,2152
834,74144,2497
37,19665,2500
836,80565,2516
835,76438,2518
0,0,2603
1,75573,2613
0,9,2686
0,19,2854
0,32,2856
839,76377,2857
0,0,2895
0,0,2905
850,73983,2914
0,0,3130
829,73777,3257
1,311,3267
822,74931,3277
0,121,3292
0,0,3301
0,0,3303
0,24,3327
827,76641,3333
0,0,3402
905,71096,3491
0,0,3549
0,0,3561
839,74271,3741
0,0,3856
829,76286,4181
0,0,4608
114,2933,4637
955,77036,4739
0,19,4775
831,73982,4777
0,0,4780
837,76924,4826
0,4,4844
0,0,5056
0,0,5390
0,5,5392
0,5,5394
528,30364,5396
0,79,5400
0,0,5403
0,14,5413
0,0,5418
0,0,5430
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,8,5602
828,73090,5645
0,0,5650
832,73774,5769
0,0,6079
830,76242,6082
822,75026,6233
0,5,6391
0,0,6423
831,73671,6453
79,4368,6461
0,0,6539
832,74038,6667
1161,77995,6720
0,113,6730
839,73880,6762
0,55,6774
0,0,6798
865,73861,6830
6,11,6866
836,76298,6881
830,76352,6894
822,75402,6939
21,72842,7018
0,0,7500
919,76833,7575
20,1336,7606
52,25651,7660
938,74898,7713
0,0,7795
6,61,8075
829,74117,8218
1389,76893,8220
0,0,8222
0,0,8224
0,0,8245
24,75879,8283
0,2,8319
0,0,8339
2,607,8359
0,11,8365
0,0,8387
0,0,8422
831,73991,8426
0,97,8447
123,73662,8455
0,12,8470
0,0,8492
21,116,8529
0,0,8551
0,0,8560
824,74972,8607
0,0,8648
0,4,8674
0,38,8708
128,36441,8758
0,12,8763
0,56,8781
0,0,8816
0,3,8821
0,0,8851
831,76308,8896
0,0,8897
0,0,8966
843,74322,9002
0,2,9009
0,0,9026
0,0,9031
0,0,9063
0,21,9264
0,0,9266
0,34,9268
869,76317,9304
0,0,9318
5,412,9505
0,41,9583
0,5,9658
454,20296,9902
1,89,9930
828,73666,10102
0,107,10310
0,1,10848
978,77474,11039
0,0,11403
91,2237,11537
0,0,11686
0,0,11708
0,0,11995
0,0,12306
831,76636,12307
0,0,12350
0,9,12355
0,1,12401
0,7,12414
0,0,12577
0,0,12605
830,74109,12637
0,0,12713
15,73693,12779
830,76475,12859
0,0,12895
0,1,12902
0,0,12956
0,0,12971
1,295,12989
530,30040,13004
810,58067,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,1,13703
0,0,13727
0,224,13760
840,76549,13830
0,0,14026
0,0,14061
0,0,14361
822,74953,14630
0,0,14633
838,77532,14840
836,77021,14907
0,0,15008
0,3,15133
841,76472,15435
832,76630,15547
1,72625,15562
0,0,15600
0,0,15605
0,2,15695
0,3,15699
0,0,15703
1,54,15830
0,8,15943
0,1,16004
0,3,16030
0,41,16086
0,0,16265
0,1,16298
0,0,16314
121,39696,16347
0,0,16570
0,6,16637
0,1,16700
934,77725,16735
0,0,17451
961,78563,17639
977,78120,18106
563,34873,19016
960,77931,19151
954,77352,19653
694,64458,19754
0,0,19782
940,76519,20080
830,76237,20205
35,17048,20495
0,0,20504
0,1,20514
0,0,20562
833,74916,20612
0,1,20704
0,0,20751
935,76789,20764
829,73890,20811
832,76242,20912
924,76998,20932
0,20,20940
821,73950,20953
0,0,21013
0,0,21099
528,31158,21232
0,9,21263
0,200,21320
0,0,21336
0,0,21360
0,48,21385
0,0,21478
835,73823,22652
0,0,22691
0,0,22822
998,79803,23106
823,75044,23367
0,0,23673
0,0,24115
935,76233,24441
888,76854,24482
841,76836,24516
0,1,24592
0,0,24753
832,74283,24875
0,0,24880
0,0,24953
0,0,25061
830,76448,25091
830,76369,25152
835,73741,25160
0,1,25178
833,76465,25220
0,0,25227
0,138,25933
1,34540,26162
0,2,26415
0,4,26744
0,0,27257
0,0,27446
0,0,27678
867,75405,28186
0,0,28220
0,0,28260
0,98,28283
840,75559,28329
952,77482,28571
0,7,28589
0,0,28634
0,0,28760
0,0,28788
0,0,28792
837,76254,28917
