RPKI filtering threshold,876.8000000000001
Full feeder threshold,727548
rpki_invalids,pos,asn
0,126,42
68,910925,174
43,914486,209
1611,944028,293
2641,923933,513
15,916770,553
139,390639,559
74,916512,680
0,0,701
0,1169,714
0,145,766
1055,919279,835
55,917235,852
1045,178006,924
15,941302,955
91,21381,1003
828,916876,1031
17,924785,1103
0,5,1126
40,551626,1140
16,918044,1221
17,917073,1239
2,153,1241
1070,918460,1257
0,0,1273
1531,942157,1280
16,915416,1299
179,942013,1351
16,916430,1403
1584,919476,1798
1929,943551,1828
0,199,1836
0,297,1853
0,456,2018
225,158605,2027
0,33,2044
0,512,2116
0,817,2119
1505,918099,2152
26,922563,2497
2050,926113,2500
25,5479,2516
0,1905,2603
18,921846,2613
0,554,2686
1,202,2854
1,814,2856
0,0,2857
17,916750,2914
37,916543,3130
1065,917977,3170
600,943698,3212
15,923194,3214
2792,924949,3216
28,111864,3233
21,924498,3257
209,923205,3267
21,916851,3292
16,939825,3303
2519,917516,3320
0,303,3327
17,926713,3333
15,916229,3399
20,919416,3491
60,914574,3549
43,913724,3561
1865,921286,3741
0,1,3856
59,14793,4134
15,915588,4181
0,8,4455
2248,931498,4608
11,75458,4637
59,1684,4775
0,4,4777
27,6082,4788
0,12,4805
45,941720,4826
0,9,4844
0,82,4862
0,5,5390
98,942897,5392
753,920334,5394
2,1643,5400
0,23,5403
0,121,5408
1662,916665,5413
0,55,5430
0,0,5459
0,55,5466
0,15,5503
259,152237,5511
0,18,5524
1,433,5578
2,40,5583
1,453,5603
0,85,5610
20,913526,5645
1669,938364,6057
25,916915,6079
240,917354,6082
265,924130,6233
0,159,6325
0,40,6391
3200,944361,6423
747,915615,6453
1015,917631,6461
78,916566,6667
0,60,6677
2647,945003,6720
2590,918249,6762
9,5133,6774
0,4,6798
15,915883,6830
3,188,6866
17,943146,6881
2396,924408,6894
1453,919366,6908
43,941972,6939
22,914928,7018
0,14793,7195
3232,944558,7500
2191,928843,7575
0,118275,7606
423,747396,7660
2843,931001,7713
0,1,7720
0,735,7721
0,371,7795
0,518,8075
428,917751,8218
246,924058,8220
0,3,8224
4,43,8245
130,920032,8283
27,220330,8289
35,944712,8298
0,12,8319
23,5912,8359
0,66,8365
0,16,8387
7,1202,8400
0,108,8422
47,917798,8426
1,1443,8447
23,916993,8455
0,78,8470
2840,929910,8492
15,1623,8529
3,3824,8551
0,312,8560
315,665972,8607
0,7,8648
1736,919212,8660
0,49,8674
0,1002,8708
25,944651,8758
0,0,8763
0,1149,8781
0,0,8803
0,16,8816
0,21,8821
1,84,8851
0,7,8859
54,937455,8888
548,917306,8896
20,5066,8966
15,924135,9002
0,32,9009
0,2,9026
0,46,9031
0,132,9063
26,4638,9121
0,0,9264
17,175919,9266
1399,947344,9268
1688,924258,9304
0,6032,9318
5,2666,9505
10,2449,9583
3,516,9658
930,225530,9902
9,942,9930
10,1291,10075
0,346,10310
1118,920481,11039
0,5194,11164
1849,951619,11399
0,27,11403
4,22876,11537
1346,933657,11686
0,6,11708
0,77,12306
16,918888,12307
302,917625,12350
0,5,12355
0,0,12401
0,23,12414
0,2,12470
0,16,12577
0,14,12605
231,915413,12637
3,759,12713
15,916935,12779
17,917938,12859
0,2,12895
0,54,12897
0,3,12902
16,50365,12956
2645,919517,12969
475,211309,13004
236,916233,13030
0,9,13041
15,941295,13058
0,146,13101
0,2,13150
0,55,13189
1538,919317,13237
0,197,13285
7,4120,13335
0,14,13727
568,919706,13760
14,926662,13786
20,916735,13830
0,2,14026
15,915708,14041
2066,923273,14061
789,915908,14315
1930,919670,14537
2670,930040,14630
2592,931201,14840
16,928677,14907
0,49,15133
2,194918,15280
1534,919409,15435
1481,945539,15547
4,915085,15562
0,162,15600
15,920308,15605
915,942706,15623
8,550592,15692
0,7,15695
0,27,15699
0,33,15703
1,354,15802
2,708,15830
0,106,15943
0,43,15962
0,0,16004
698,365520,16010
0,73,16030
0,242,16086
4,690,16265
0,2,16298
0,1,16314
421,917536,16347
3,7294,16509
2501,952833,16552
0,231,16637
0,18,16700
2675,921509,16735
1583,919012,17350
131,4575,17557
3899,945474,17639
103,946966,18106
2217,924013,19151
98,942265,19529
394,941546,19653
360,916534,19754
14,27890,19782
2527,918837,20080
122,942643,20130
110,942753,20205
3,630,20473
0,60,20495
37,916422,20514
0,3732,20562
693,947361,20612
0,16,20704
0,26,20751
341,925508,20764
110,918108,20811
2534,920164,20912
673,917824,20932
0,243,20940
0,169,21013
0,2,21099
247,926483,21232
0,64,21263
6,147,21277
0,2336,21282
0,1787,21320
0,2,21336
0,1,21360
0,213,21385
1981,946348,21412
0,55,21473
0,1,21478
15,916165,21700
1,66,21859
7,18626,22388
2623,946198,22548
884,919174,22652
2795,940268,23106
436,916927,23367
3895,960326,23673
7,4773,23764
880,219011,24115
2,724,24441
4715,962286,24482
1184,925541,24516
0,9,24592
0,11,24753
