RPKI filtering threshold,356.20000000000005
Full feeder threshold,152701
rpki_invalids,pos,asn
0,0,42
83,174463,174
81,179808,209
946,195324,293
1114,185725,513
10,183514,553
118,85060,559
8,183336,680
7,182269,701
0,337,714
0,19,766
765,183885,835
64,183572,852
0,64,917
2017,196890,924
3,65867,945
7,194083,955
0,5,983
4,4587,1003
795,177871,1031
7,188756,1103
0,0,1126
12,183229,1140
7,193731,1221
7,182901,1239
0,16,1241
0,0,1257
1116,183571,1273
701,194001,1280
17,182274,1299
138,193710,1351
7,182351,1403
988,195727,1798
844,193432,1828
0,95,1836
0,85,1853
2,22,2018
1731,195651,2027
0,0,2044
0,0,2116
0,138,2119
0,0,2152
8,186247,2497
1125,195586,2500
4994,200790,2516
1026,195003,2518
0,0,2603
34,194397,2613
0,10,2686
0,14,2854
0,56,2856
0,3,2857
8,178618,2914
19,193461,3130
851,184206,3170
322,194859,3212
7,193537,3214
0,0,3216
0,86,3233
11,182815,3257
1,35,3267
0,115,3292
0,0,3301
0,0,3303
311,171419,3320
0,29,3327
7,194051,3333
7,183347,3399
7,183233,3491
0,0,3549
0,0,3561
0,0,3741
0,0,3856
5,2035,4134
640,192308,4181
0,3,4455
0,0,4608
1,17854,4637
11,221,4775
112,185590,4777
5,804,4788
0,0,4805
12,193956,4826
0,2,4844
0,9,4862
0,0,5390
0,1,5392
0,0,5394
0,97,5400
0,0,5403
0,31,5408
895,183442,5413
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,8,5524
0,72,5578
0,2,5583
0,25,5603
0,30,5610
7,182398,5645
927,192568,6057
0,0,6079
132,178520,6082
221,194344,6233
0,2,6325
38,191155,6360
0,2,6391
0,0,6423
195,182365,6453
776,184088,6461
7,182785,6667
0,14,6677
964,195289,6720
1070,183693,6762
1,358,6774
2,38027,6777
0,0,6798
72,182483,6830
0,27,6866
0,0,6881
260,183756,6894
760,184240,6908
19,191371,6939
17,182237,7018
0,5892,7195
0,0,7500
1166,196696,7575
204,184492,7594
37,60078,7606
218,188520,7660
2638,187057,7713
6,8325,7721
0,0,7795
0,103,8075
8,183051,8218
369,187552,8220
0,0,8224
0,0,8245
70,194246,8283
0,0,8289
647,195304,8298
0,3,8319
1,463,8359
0,13,8365
0,0,8387
0,0,8422
7,183249,8426
0,142,8447
9,183299,8455
0,17,8470
0,0,8492
0,439,8529
0,0,8551
0,0,8560
210,190982,8607
0,0,8648
0,0,8660
0,5,8674
0,89,8708
0,50063,8714
14,188695,8758
0,15,8763
80,1448,8781
0,29692,8803
0,0,8816
0,21,8821
0,6,8851
0,0,8859
170,195626,8888
974,184520,8896
28,726,8966
7,189069,9002
0,6,9009
0,0,9026
0,0,9031
0,0,9063
25,969,9121
0,28,9264
0,0,9266
0,0,9268
1507,195179,9304
0,918,9505
109,1162,9583
0,4,9658
120,50861,9902
1,130,9930
18,150,10075
0,120,10310
901,195827,11039
0,402,11164
827,195582,11399
0,0,11403
1,7824,11537
0,0,11686
0,0,11708
0,0,12306
6,193985,12307
0,0,12350
0,9,12355
0,1,12401
0,9,12414
0,0,12470
0,0,12577
0,0,12605
91,193544,12637
0,0,12713
7,183267,12779
9,182877,12859
0,0,12895
0,8,12897
0,1,12902
13,182246,12956
1151,194783,12969
52,67072,13004
20,182686,13030
0,2,13041
7,193395,13058
0,0,13101
0,0,13150
0,0,13189
0,0,13237
0,0,13285
1,514,13335
0,0,13727
165,183929,13760
899,184305,13781
10,186111,13786
7,193689,13830
0,0,14026
0,0,14041
1094,185512,14061
118,182628,14315
0,0,14537
131,194185,14630
1080,188087,14840
87,195289,14907
0,25,15133
3,71022,15280
0,0,15301
808,194180,15435
785,195310,15547
2,177996,15562
0,0,15600
7,194099,15605
467,194459,15623
5,102404,15692
0,2,15695
0,4,15699
0,0,15703
0,227,15802
0,122,15830
0,14,15943
0,3,15962
0,1,16004
390,397,16010
0,0,16030
0,39,16086
0,0,16265
0,1,16298
0,0,16314
80,105669,16347
3,3252,16509
1287,199133,16552
0,5,16637
0,4,16700
1230,191008,16735
129,184034,17350
10,1035,17557
1580,196278,17639
636,190878,17766
10,195189,18106
0,4,19016
1020,185512,19151
106,193675,19529
242,194321,19653
109,149868,19754
0,0,19782
1076,194561,20080
0,0,20130
90,189295,20205
3,776,20473
0,196,20495
0,1,20514
0,0,20562
154,194685,20612
0,0,20704
0,0,20751
7,183996,20764
42,183193,20811
1120,194356,20912
239,194275,20932
0,122,20940
0,0,21013
0,0,21099
16,65466,21232
