RPKI filtering threshold,865.0
Full feeder threshold,685283
rpki_invalids,pos,asn
0,121,42
38,838018,174
51,838701,209
1735,865428,293
2046,847811,513
26,841701,553
99,354548,559
28,841254,680
2541,840516,701
0,1001,714
0,164,766
55,841088,852
27,853763,1103
0,5,1126
3,502797,1140
28,849510,1221
71,839861,1239
0,0,1273
41,839462,1299
316,167485,1351
27,849230,1403
2740,853108,1798
1485,862568,1828
0,176,1836
0,274,1853
0,418,2018
0,31,2044
0,482,2116
0,588,2119
1452,841971,2152
33,854493,2497
0,721,2500
20,5591,2516
315,51166,2518
0,1724,2603
2746,851191,2613
4,601,2686
0,275,2854
2,921,2856
0,0,2857
2640,850328,2895
64,840726,2914
2,840328,3130
925,842326,3170
585,860173,3214
2658,847494,3216
37,150813,3233
40,840651,3257
37,78140,3267
3026,874767,3280
27,840440,3292
0,1090,3301
27,869306,3303
2540,842098,3320
0,233,3327
27,856371,3333
178,844555,3491
99,839200,3549
51,838526,3561
2577,846544,3741
0,1,3856
47,12241,4134
1424,840330,4181
2814,884978,4608
7,69248,4637
1344,864860,4739
14,1356,4775
2608,859125,4777
28,872681,4826
0,9,4844
0,7,5390
65,840267,5392
1021,845190,5394
2557,843148,5396
1,1555,5400
0,24,5403
1397,841954,5413
0,1,5418
0,18,5430
0,0,5459
0,70,5466
0,19,5503
339,115804,5511
0,20,5524
0,35,5583
2567,843158,5602
88,710343,5645
986,841130,5650
311,178227,6057
42,840625,6079
119,841495,6082
504,845379,6233
0,164,6325
0,41,6391
2385,843409,6423
737,839926,6453
832,106699,6461
293,211238,6539
1923,843216,6667
2651,875338,6720
0,653,6730
2641,842792,6762
4,3646,6774
0,5,6798
39,840856,6830
0,172,6866
148,867632,6881
1927,842301,6894
1358,843409,6908
30,864089,6939
96,839363,7018
0,6848,7195
2626,844064,7489
2619,873748,7500
2876,865014,7575
0,93762,7606
495,702424,7660
1984,851772,7713
0,416,7795
0,316,8075
2769,852683,8218
2484,847650,8220
0,4,8224
0,42,8245
54,839674,8283
77,168054,8289
0,13,8319
11,7543,8359
0,69,8365
0,19,8387
0,106,8422
1974,844347,8426
0,1132,8447
28,843128,8455
1,68,8470
2772,861456,8492
0,1038,8529
0,2124,8551
0,297,8560
213,611682,8607
0,7,8648
1572,843781,8660
0,50,8674
1,1164,8708
0,0,8758
0,0,8763
2,734,8781
0,9,8816
0,17,8821
0,40,8851
0,8,8859
1590,844207,8896
12,4354,8966
27,844295,9002
0,9,9009
0,4,9026
0,74,9031
0,151,9063
0,0,9264
40,143507,9266
2894,860470,9268
1337,851784,9304
0,6491,9318
2,2484,9505
23,2777,9583
15,484,9658
890,166806,9902
3,954,9930
0,361,10310
2757,854080,11039
2,5551,11164
0,17,11403
32,21987,11537
2711,868297,11686
2687,882385,11708
0,83,12306
27,873866,12307
183,841971,12350
0,8,12355
0,0,12401
0,23,12414
2533,844289,12470
0,12,12577
0,16,12605
95,839058,12637
0,1514,12713
15,841078,12779
240,842110,12859
0,2,12895
0,2,12902
142,41938,12956
135,131140,13004
2295,845119,13030
0,10,13041
0,109,13101
0,70,13189
1425,843852,13237
0,174,13285
0,12,13727
1,2746,13760
17,854742,13786
259,865004,13830
0,2,14026
58,130584,14041
1938,859307,14061
639,458573,14315
1065,843297,14537
2874,859229,14630
2788,858608,14840
28,852585,14907
636,838489,15008
0,42,15133
141,165082,15280
1394,841772,15435
2497,876557,15547
4,839481,15562
0,143,15600
28,873684,15605
769,872345,15623
52,560386,15692
0,7,15695
0,27,15699
0,58,15703
0,611,15830
0,80,15943
0,0,16004
1,117,16030
0,272,16086
1,505,16265
0,2,16298
0,1,16314
2606,844775,16347
0,2214,16509
1810,859558,16552
0,242,16637
0,17,16700
2840,846446,16735
0,951,16814
2678,852834,17350
3132,882609,17639
28,862649,17920
118,877309,18106
0,2830,18403
120,402176,19016
1705,845918,19151
0,437,19551
2669,852644,19653
64,167312,19754
6,5629,19782
2622,843125,20080
109,864535,20130
61,864511,20205
0,91,20495
42,843855,20514
8,255352,20562
2494,876374,20612
0,11,20704
0,21,20751
2758,859955,20764
901,843437,20811
2534,843644,20912
722,842292,20932
0,155,20940
0,139,21013
0,2,21099
2213,857624,21232
0,45,21263
0,1549,21320
0,2,21336
0,3,21360
0,373,21385
1226,870539,21412
0,53,21473
0,1,21478
27,840354,21700
32,18727,22388
2775,872353,22548
1487,843556,22652
0,36,22691
0,223,22822
2812,865078,23106
129,169455,23367
3383,898007,23673
904,119273,24115
246,800162,24441
2480,873415,24482
1050,857435,24516
0,5,24592
0,33,24753
0,228,24875
0,1,24880
0,21,24931
0,72,24953
2264,844064,24961
1,22,25061
2740,847873,25091
99,863104,25152
161,844438,25160
0,9,25198
2550,849417,25220
28,868225,25885
0,120,25933
29,862724,26073
1,160745,26162
0,2,26415
0,301,26744
209,862873,27446
2972,884194,27678
0,699,28000
2609,864938,28186
2,1086,28283
308,848439,28329
844,864891,28571
0,17,28589
1437,714485,28634
0,7,28760
0,5,28788
33,403820,28792
1263,852467,28917
2716,845318,29075
976,872368,29222
0,5,29438
0,2,29449
28,856282,29467
0,8,29479
148,846837,29504
0,13,29527
0,51,29550
85,104329,29608
3506,857160,29680
2116,845933,29691
16,1813,29838
1774,864607,30132
76,840442,30286
1,2617,30844
0,6,30892
14,159401,30950
27,851343,31019
24,867,31027
1,2102,31042
0,0,31122
14,11024,31133
2464,842869,31313
0,2,31383
2263,850449,31424
0,2,31449
1,1856,31500
39,84044,31554
0,90,31727
0,3,31800
10,6780,32098
311,840674,32354
48,165102,32653
726,839726,32709
1,3952,32787
0,46,32869
0,59,32934
0,462,33132
8,61566,33823
0,5,33845
0,6342,33891
9,579742,34019
2512,845229,34177
2595,837937,34224
0,23,34245
1013,859410,34288
0,44,34347
121,842376,34549
35,841459,34553
0,3,34615
0,4,34723
0,11,34790
2687,851911,34800
2520,845197,34854
2776,873067,34927
541,843982,34968
0,134,35228
135,841629,35266
8,61783,35267
0,13,35313
6,2663,35320
0,14,35332
2727,847696,35360
2720,853642,35369
5,554510,35426
33,182812,35505
2687,685432,35598
4,415911,35600
2683,847996,35619
6,434,35699
0,81,35708
26,841811,35710
8,3080,36236
3833,864676,36351
3120,893298,36924
0,34,36968
15,139,37053
0,2177,37100
2992,866590,37239
398,842910,37271
0,25,37314
2568,864574,37468
27,866629,37497
0,18,37546
0,3,37578
6,262242,37640
0,22,37650
2,2757,37662
49,238124,37680
19,93708,37704
2703,690273,37721
2915,866774,37989
2617,856022,38001
31,877740,38136
0,224,38182
0,85,38496
275,212658,38726
3165,861389,38880
24,192918,38883
2,78761,39107
1153,849401,39120
27,842445,39122
0,1,39202
0,3,39347
29,842351,39351
2614,843534,39533
105,840706,39591
0,40,39651
34,131191,39668
0,3,39821
2,119,39912
1604,865555,40387
50,863126,40630
2602,851929,40934
71,513315,40994
0,7,41028
4325,856244,41095
136,841093,41157
28,845945,41327
0,0,41617
1350,842935,41695
2774,861648,41722
2492,842719,41811
0,5,41953
2741,847703,42275
27,857569,42473
31,840214,42541
0,522,42708
0,0,42861
0,593,43100
2,61,43578
0,0,44030
90,842292,44103
2977,893201,44393
0,91,44684
3381,869937,45352
1,80456,45437
0,6,45494
0,13,45634
3,1713,45896
170,840131,46450
2622,865112,46997
27,842089,47147
2550,848394,47251
0,50,47422
2851,878961,47441
849,847563,47692
2715,855924,47787
493,390243,47957
72,7536,48147
151,105872,48292
134,853039,48362
27,876213,48550
27,213728,48571
0,0,48646
2084,847002,48821
30,877681,48919
65,844731,49102
31,862862,49134
0,7,49375
2691,857156,49420
2587,855110,49432
2519,842838,49434
0,8,49463
0,231,49544
28,841724,49605
3016,863241,49673
2945,860970,49697
24,81148,49709
3026,879092,49752
552,842438,49788
0,55,49835
0,0,50236
91,840350,50300
1093,843011,50304
1,3943,50384
812,841890,50628
2741,856866,50673
127,601159,50763
2946,869542,50869
27,846789,50877
27,840626,51088
1161,854175,51184
3846,867074,51185
0,16,51333
28,875672,51786
2518,876796,51873
247,325331,51999
2822,855946,52320
0,0,52720
2708,864270,52814
27,848424,52863
0,1,52871
2577,855830,52873
0,6,52888
0,60,52940
2777,844463,53013
2579,854182,53070
2,220,53237
0,91,53240
668,839512,53767
700,842909,53828
0,14,54054
2712,858165,54574
27,871422,55222
2770,884426,55720
2339,850692,56430
0,8,56444
0,0,56662
2805,858178,56665
14,842456,57050
2542,842920,57111
156,134491,57199
0,1,57351
1253,843451,57381
1710,456474,57463
2823,868179,57695
26,839934,57821
67,840309,57866
