RPKI filtering threshold,276.6
Full feeder threshold,96873
rpki_invalids,pos,asn
0,0,42
408,113219,174
12,110397,209
0,0,286
169,124169,293
539,124858,513
8,116317,553
103,60286,559
2,121064,680
475,115929,701
0,200,714
0,19,766
3,116180,852
0,121837,1103
0,0,1126
0,116945,1140
0,0,1221
1,115783,1239
498,116170,1273
480,120233,1280
0,115630,1299
453,120109,1351
0,115540,1403
659,121165,1798
981,119865,1828
2,105,1836
0,62,1853
0,17,2018
0,0,2044
0,0,2116
0,98,2119
0,0,2152
0,118184,2497
1,26469,2500
516,124886,2516
519,120326,2518
0,0,2603
8,118172,2613
0,8,2686
0,19,2854
0,49,2856
0,3,2857
0,0,2895
0,0,2905
13,115924,2914
0,0,3130
244,116309,3170
45,117744,3214
0,0,3216
2,100,3233
5,115569,3257
0,302,3267
480,121257,3277
543,120798,3280
0,101,3292
0,0,3301
0,0,3303
32,95101,3320
0,26,3327
1,123953,3333
207,116098,3491
0,0,3549
0,0,3561
498,116697,3741
0,0,3856
0,4053,4134
226,119765,4181
0,0,4608
4,9045,4637
302,121052,4739
2,41,4775
2,122053,4777
1,120347,4826
0,2,4844
0,0,5056
0,0,5390
0,1,5392
0,4,5394
0,0,5396
0,84,5400
0,0,5403
84,115816,5413
0,0,5418
0,0,5430
0,6,5459
0,0,5466
0,0,5503
0,0,5511
0,9,5524
0,0,5583
0,0,5588
0,5,5602
20,115030,5645
0,0,5650
322,79976,6057
0,0,6079
16,115356,6082
118,120467,6233
0,2,6325
0,4,6391
0,0,6423
30,115484,6453
217,9290,6461
0,0,6539
476,116382,6667
717,125544,6720
0,179,6730
498,116237,6762
0,98,6774
0,0,6798
98,115678,6830
74,79,6866
17,119610,6881
320,116631,6894
246,116702,6908
0,118485,6939
0,115450,7018
0,1487,7195
590,120197,7489
0,0,7500
577,126777,7575
0,42771,7606
73,18640,7660
650,117296,7713
0,0,7795
0,68,8075
496,116810,8218
1383,121074,8220
0,0,8224
0,0,8245
41,117718,8283
0,0,8289
0,1,8319
5,649,8359
0,12,8365
0,0,8387
0,0,8422
1,116006,8426
1,155,8447
35,116179,8455
0,15,8470
0,0,8492
3,235,8529
0,0,8551
0,0,8560
36,118123,8607
0,0,8648
0,0,8660
0,5,8674
2,96,8708
1063,117877,8758
0,14,8763
0,209,8781
0,0,8816
0,3,8821
0,0,8851
0,0,8859
458,120199,8896
0,0,8897
4,194,8966
0,116273,9002
0,4,9009
0,0,9026
0,0,9031
0,0,9063
0,30,9264
0,0,9266
0,35,9268
670,120797,9304
0,0,9318
0,943,9505
0,3,9583
0,4,9658
55,33525,9902
2,107,9930
39,115503,10102
0,137,10310
651,121283,11039
0,348,11164
0,0,11403
40,2619,11537
0,0,11686
0,0,11708
0,0,12306
0,120014,12307
0,0,12350
0,9,12355
0,8,12414
0,1,12470
0,0,12577
0,0,12605
449,120111,12637
0,0,12713
0,116375,12779
72,116200,12859
0,0,12895
0,1,12902
0,0,12956
12,45246,13004
255,56905,13030
0,3,13041
0,0,13101
0,0,13189
0,0,13237
0,0,13285
0,0,13727
0,560,13760
0,119740,13786
98,120102,13830
0,0,14026
921,121307,14061
0,43073,14315
0,0,14537
49,119935,14630
535,119069,14840
0,120474,14907
0,0,15008
0,18,15133
492,117493,15280
418,119975,15435
274,120124,15547
0,115341,15562
0,0,15600
12,119851,15605
556,120463,15623
13,64142,15692
0,2,15695
0,4,15699
0,0,15703
0,98,15830
0,11,15943
0,1,16004
0,0,16030
0,47,16086
0,0,16265
0,1,16298
0,0,16314
158,64475,16347
378,121114,16552
0,6,16637
0,1,16700
492,119181,16735
0,119,16814
66,116287,17350
856,122734,17639
0,118042,17920
0,120120,18106
21,461,18403
148,94879,19016
494,117740,19151
0,64,19551
622,121183,19653
383,93350,19754
0,0,19782
491,120303,20080
0,0,20130
406,119509,20205
0,24,20495
0,1,20514
0,0,20562
431,116252,20612
0,0,20704
0,0,20751
1055,120586,20764
234,116099,20811
486,120551,20912
462,120190,20932
0,23,20940
1,52634,20953
0,0,21013
0,0,21099
228,120437,21232
0,12,21263
0,211,21320
0,0,21336
0,0,21360
0,56,21385
482,120666,21412
0,0,21473
0,0,21478
0,119506,21700
42,6073,22388
0,0,22548
450,116075,22652
0,0,22691
0,0,22822
572,120173,23106
13,120199,23367
0,0,23673
0,0,24322
246,113634,24441
1098,122050,24482
524,120981,24516
0,1,24592
0,0,24753
0,0,24875
0,0,24880
0,0,24931
0,0,24953
291,116229,24961
517,116875,25091
540,122358,25152
